Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
285200,272300,291300,262500,294900,328300
285500,280300,266000,381500,375500,366500
285700,291800,292900,289900,287400,298000
285800,270600,303000,269900,279900,302000
286200,252500,271400,267900,280100,287300
286200,289300,285900,295500,299800,312300
286200,310100,309500,310800,302900,325000
286700,264300,280900,317700,308100,307900
286800,280200,275800,285400,263900,287900
287200,284800,268900,263500,307200,295100
287700,328700,327700,290200,303300,311200
287800,313700,294200,308000,322400,331500
287800,297000,291200,280100,271400,285200
287900,266400,282200,348300,368300,363300
288000,291500,291600,288900,279300,288100
288400,289000,319300,297700,301000,319900
288400,291900,289300,286800,288300,292800
288400,270800,272300,254200,278800,259200
288600,292500,325800,407500,460600,441000
288800,299800,308800,302100,340700,344100
288900,275200,275300,304800,318300,279100
289100,365200,359000,348700,329800,365500
289300,313400,310900,307200,330200,337000
289400,283200,287500,297300,309000,299900
289500,294500,284700,295600,300100,294300
289600,227600,231300,185300,241300,246100
289800,288400,274200,258700,284900,267900
290100,286100,289100,274300,302700,299500
290200,300700,299100,279600,321100,317600
291000,244700,225400,224100,242100,238100
291100,323300,316200,295800,323800,317300
291400,332100,294600,350700,323100,367000
291400,288900,273800,309400,301100,299000
291400,252400,243900,231500,249100,262500
291500,308400,311600,311900,320400,324700
291500,320200,314900,300500,327200,349200
291700,289700,308200,295000,281500,273300
291800,311900,277600,289800,306200,282700
291800,284100,293900,286700,299000,301900
292000,319500,297000,288500,318300,307400
292200,264700,265800,262600,286500,268900
292600,292700,287000,292800,325300,314600
292900,294000,296000,293900,300100,295400
292900,302100,295800,392800,410600,405200
293000,281700,320100,308700,336900,333100
293000,309700,339400,322600,337100,339400
293100,291600,309900,305400,300300,340100
293200,287500,302600,385500,394800,408500
293500,282800,291100,306900,294800,312000
293600,312300,298400,303800,319300,322000
293800,281300,273600,252400,276500,285600
294000,292600,307900,439300,464300,467700
294100,295600,304600,441700,444400,427900
294100,292700,310500,289600,285400,295600
294800,316300,320800,325900,324300,347200
295300,299700,298800,353600,363800,365400
295300,253500,268100,275700,315500,311500
295500,291400,295300,286100,300300,318800
295500,456800,295300,319600,307500,318800
295600,294700,302900,394600,420300,441400
295700,299500,280100,286400,300900,299500
296100,314800,323300,308600,326800,303400
296300,331200,326200,325300,374300,381900
296500,284900,305700,291400,311200,327700
296600,391800,317500,298400,319600,336000
296700,297900,315800,297300,316100,292200
296800,306600,316500,297200,325100,325300
296800,317100,313000,320200,319100,313900
296900,303200,306800,306600,300300,300000
297000,267700,284200,274800,307400,292800
297000,300000,317000,298900,306600,283200
297300,310100,307100,280600,288300,313700
297300,307000,289700,461100,454600,441800
297400,300600,301900,310600,327500,299200
297500,278500,292500,286400,288300,283500
297700,308900,315500,288300,328200,334300
297900,311800,290000,291300,293600,291600
297900,305700,311700,290700,291000,296300
298000,348700,338700,315000,335800,345700
298000,285900,312300,303300,324100,306300
298100,327700,331200,286500,305100,325700
298300,271300,264800,258100,271600,307600
298500,306700,309500,295500,315600,320700
298500,284200,300000,336000,363000,371400
298500,294300,324800,291200,315700,324000
298600,298200,316500,312000,310500,326700
298600,384100,343200,360700,367800,373200
298700,298500,312000,294400,308200,325200
298800,315700,312600,303900,323700,340100
299300,297700,314900,289800,325300,310800
299300,370200,309000,311200,344600,359900
299600,293800,307400,285100,299300,355800
299800,293700,303800,294000,308800,312300
301000,299200,292100,287000,297800,318900
301000,298600,296800,319200,308100,303200
301300,273100,294000,276600,285600,290400
301400,319800,308500,290000,311000,299000
301500,287000,279900,351600,350400,383400
301800,334900,363900,315000,354100,421700
302000,299100,305300,294800,309200,308800
302100,274100,268600,424000,416800,420900
302200,286800,303600,438000,435000,427400
302300,287800,316300,418300,438600,423600
302300,318100,339400,334400,336500,333800
302300,308200,316400,333000,361900,350500
302400,298700,299300,292000,308100,302000
302800,313900,318000,434000,429100,428500
303000,314800,309200,298300,299800,318100
303300,302100,302300,304900,302100,295700
303800,297700,295700,300000,310500,311600
304200,296300,313200,284600,304500,317400
304500,343100,340500,301200,351500,365900
304500,281800,306400,273900,284700,310800
304700,283200,327300,252200,320500,388600
305000,282100,308300,296600,298900,310600
306000,283000,294400,440900,450000,480500
306000,277100,281200,284200,287600,283100
306100,289500,280500,307200,313000,305800
306100,290900,314100,428200,456300,446300
306100,292600,293000,269500,297800,301600
306200,313100,308700,287900,322800,320700
306300,296800,305900,300900,309100,310700
306400,307500,305000,311600,319000,317800
306500,304400,291700,305100,316300,321700
306600,317300,305200,312900,361600,338100
306800,308800,277200,293300,295700,315200
307100,304700,309900,310800,278600,292300
307400,319100,323000,322100,320300,307600
307400,302300,330800,335000,345800,340400
307400,314000,328700,419700,463200,468700
307400,315100,303200,411600,454400,440000
307700,343800,320200,319500,318900,346600
307700,308000,311900,306200,311100,312800
307700,293900,297900,298400,339200,325200
307800,333000,359300,461200,438900,503300
307900,299500,297400,295700,316100,310000
308100,282300,322300,307200,293200,315000
308200,346100,316700,311100,316200,329300
308200,304300,313600,326900,354100,409000
308400,397400,319900,340200,369100,429900
308600,330700,333700,325900,319200,319600
308600,345900,313500,331300,331700,327200
309200,302200,298100,297200,287000,294600
309500,324800,325600,334700,338600,337400
309500,328100,332200,322400,367400,334700
309500,326000,300300,251900,311700,299100
309700,338900,317500,346000,332000,329800
309900,311800,316700,309700,313500,318600
310000,324100,330500,324200,323900,318800
310400,298200,314300,314600,318600,324600
310500,305800,309600,298000,317500,303000
310500,320700,333300,310400,332400,345200
310500,332800,299500,461900,489100,449500
310500,287300,305600,297900,307100,334200
310600,301500,292700,290800,316400,270600
310600,265500,334600,282200,304500,321600
310800,301400,326900,306700,317700,332900
311000,305600,353400,303200,353800,379200
311200,298800,316200,304000,313100,336200
311200,319100,317700,313700,320100,337200
311300,272700,304900,315300,305000,353400
311500,324900,308300,315100,319200,315500
311500,327600,318300,329300,311600,315600
311600,320300,332100,322800,327500,353100
311900,325300,350900,437300,458500,466900
312100,311800,319200,316400,330800,332000
312100,331700,333900,339900,328200,326200
312200,298200,309700,418100,435600,413800
312200,333800,357400,323000,344400,298100
312300,305700,319400,320100,332400,324400
312300,320400,309900,300100,308000,338500
312400,303900,311500,312900,330600,322000
312400,298700,306400,295500,325900,326700
312400,341000,327100,321500,326600,324800
313100,321700,341700,330700,353600,346800
313300,295100,297500,299600,276900,305200
313300,345900,300800,305700,340700,339700
313300,293800,292700,328900,284400,318500
313400,317200,322700,334300,342500,338200
313600,316000,311100,310800,323300,322300
313900,322200,321300,317500,324900,314400
314000,295700,299400,275900,291600,298700
314100,328900,363000,397200,441600,422600
314100,322800,315200,316400,355800,336900
314500,326500,326400,318200,322400,332500
314600,338200,312100,335300,321500,314800
314600,292000,303100,299400,339600,316100
314800,332300,334700,327700,333500,361300
314900,316700,318400,343600,328000,391700
315400,364300,353600,397700,386500,368800
315400,310700,308700,324900,270500,284100
315500,336300,322700,321600,334600,327400
315600,317900,332100,312000,321000,316800
315600,336800,379100,324200,339800,372800
315900,326800,345600,306000,328100,340200
316000,321000,326200,298300,342700,352600
316200,310900,312400,332400,340700,334400
316200,294100,291400,283500,306100,303900
316500,307600,303600,306100,329600,297300
316600,289500,293800,307600,310000,327700
316700,309400,336000,305500,332800,336600
316800,368800,316200,304200,306300,331100
317000,318400,325200,310500,346100,319200
317300,376400,342800,340500,379300,397100
317500,292700,288900,273400,306700,285400
317700,313000,293200,297400,301400,305100
317800,315100,327900,485100,511400,543900
317900,338800,333700,324000,335900,332600
318000,317200,292400,475600,451600,471100
318000,362700,354400,328800,370800,338400
318100,302500,310100,318300,306400,326900
318400,316900,328600,311900,347100,364200
318500,339000,317200,305300,370500,368300
318700,352000,339800,330100,333000,342700
318700,317600,328400,305900,367700,348800
318800,320100,330600,333500,332400,377400
318800,337100,338100,328400,329700,324900
319100,310800,325000,455300,446500,463300
319500,322700,315300,314900,325300,345900
319500,326600,379600,348500,384700,313600
319700,297600,318000,310500,318600,281000
320100,341700,325500,302300,334800,338000
320100,349800,338700,341400,339800,336700
320100,371800,342000,336700,356000,335000
320300,338600,341000,328300,348700,347700
320600,337900,339100,316800,323100,329300
320900,314900,320800,319800,333000,323200
321100,322900,328500,327900,344800,342300
321200,357300,356100,321300,349600,371600
321200,348900,320400,327100,335200,346700
321200,322400,321400,316400,339500,318900
321300,407700,370900,339100,365300,379000
321400,327700,331900,298600,324400,308500
321900,303800,321100,312000,311100,321800
321900,292900,327300,307200,309500,318300
321900,323200,351700,332200,325800,317600
322200,325800,323300,396100,443700,395400
322200,325000,329500,312300,331900,318800
322400,304100,389700,279300,414400,564500
322900,334200,353100,318100,361100,359000
323100,296900,328200,357600,342700,363800
323200,308600,330900,306200,323800,330600
323200,349400,344700,338300,340400,370500
323300,327700,357600,339900,344100,349900
323400,330500,323000,317000,318700,338500
323400,310700,333800,347800,364000,327600
323700,332600,325300,312300,331200,333700
323900,329200,326100,327000,348600,331600
324100,324700,346600,418600,430500,407700
324300,336500,344800,334500,362100,363400
324300,364200,334100,325000,367600,342200
324400,308400,293800,352300,300100,342000
324600,325400,344800,324900,343900,356500
324600,162000,178800,161700,157400,156800
324600,385500,363600,364900,372200,350700
324700,338800,361300,324200,339100,325800
324700,294700,308100,311000,358700,352500
324800,320500,327200,327600,334400,350000
324900,327700,323500,328300,314200,317100
325000,317700,322200,306300,334800,363100
325000,312800,307100,300700,323900,330300
325000,320000,326400,324900,353900,368400
325100,327200,321800,300700,341700,324500
325100,335200,353800,328300,376600,365700
325100,314900,339700,319900,372700,374700
325200,344700,337600,444900,479100,462300
325200,323800,356000,346300,365700,425300
325300,317300,323600,315300,332100,326900
325400,307400,267400,313900,303800,310500
325500,321100,319700,305000,314200,303200
325600,323900,323800,308100,352600,334800
325700,423300,362200,343700,386000,436300
325800,360600,361900,432900,451800,448000
326000,296100,308100,314000,312700,354300
326500,324100,319100,318900,327100,334000
326600,314600,294500,510900,497300,475500
326800,319000,316700,330800,347600,326500
326800,318300,331300,436200,437400,451900
326800,327300,340600,341800,361300,349400
326800,325500,379300,417400,500200,524300
326900,330800,327200,337000,359200,309900
327000,317400,318800,334500,322600,345600
327300,346800,335900,451600,468300,490400
327600,313900,296400,289000,296200,308800
327600,332100,325000,316300,348900,346100
327800,336000,340500,325600,351700,359600
328000,338500,351300,347900,346300,360100
328000,325800,331500,325900,339700,358400
328100,310300,314000,317500,319500,326600
328200,327100,341200,413800,429500,429900
328300,310300,304200,314800,325300,319800
328300,321900,325200,395800,334200,374300
328500,352500,335000,324100,369900,394700
329000,330200,307500,275400,333100,298600
329100,312900,336100,480500,488400,501300
329100,329900,353400,314300,328300,331600
329100,336500,331200,419900,419500,434500
329200,318700,339300,315500,349100,348500
329300,334800,336100,309200,334900,335600
329300,349900,347400,333100,341000,351300
329500,344000,337300,350900,340000,344200
329600,304200,330400,320800,335600,338800
329700,341600,306600,367700,393900,379700
329900,301200,343500,301900,300800,331900
330000,333600,321500,309100,299600,312300
330100,421000,384500,397300,275000,373300
330200,291800,344000,283200,292000,264800
330400,330400,323000,339700,354000,354600
330700,342600,340700,352100,358400,374300
331200,320100,344800,415100,419700,414600
331200,344500,347100,419100,430100,456700
331300,318400,326200,454300,488700,489900
331600,313200,319700,323800,339300,334800
331600,359300,342200,335100,361100,354000
331600,343800,346300,346600,370300,424100
331700,377400,342000,326400,355500,335500
331800,345400,361900,336400,361100,365300
331900,339800,342400,416400,424400,423500
332000,301400,325100,321000,300500,312900
332300,357700,339400,326500,351200,364500
332300,268800,320600,320900,299300,325000
332600,369400,362900,347700,332800,336900
332700,361300,360800,483400,485200,484600
333100,370500,380700,357300,370900,373800
333200,336900,376300,364100,367100,376600
333300,326500,355900,332500,355600,358000
333400,320100,360900,344300,358200,382300
333600,328800,335100,510500,498100,517200
333800,345900,339700,348700,340500,338100
334100,330900,359800,345900,367500,355900
334400,311300,312200,315300,286700,313000
334600,346300,348200,308300,383700,402300
334900,336900,355600,337300,356800,364100
334900,360400,364500,314800,345400,329500
335000,308300,302300,303200,334900,325800
335200,321100,333800,313300,336900,363600
335500,331000,327800,327500,351400,354500
335700,336200,340200,331000,334400,337500
335900,328400,337000,314000,353100,408000
336000,321900,365400,331100,329800,340000
336000,291800,329900,487700,501700,475200
336100,326700,355500,513600,531000,539800
336200,370400,363400,344000,349500,341700
336400,327100,340400,329400,359300,338000
336800,323300,333800,454200,456800,469900
336800,343200,337700,330200,339200,349800
337000,334400,352200,518800,512800,552200
337200,350500,356500,339000,357600,361500
337300,328000,335000,350300,409900,372700
337400,378700,366500,457100,479300,475600
337400,337000,331300,436400,472400,483100
337400,315600,330500,322200,316300,316200
338000,317600,318600,328200,323900,323000
338100,367900,360500,360200,365900,377800
338500,332600,352100,458000,469100,484300
338500,327000,361500,326900,357000,350000
338500,350900,359100,362500,361300,371700
338600,334200,333000,324700,340800,293800
338600,313700,321900,283600,394700,346200
338700,350800,357700,344300,362400,351800
338700,318400,299600,329600,312900,303300
339100,338800,330800,322300,359200,343100
339200,324500,341200,323200,343700,332200
339200,298500,304400,289900,335100,364000
339300,319000,340900,309900,318900,307600
339300,324100,333700,325100,354100,350600
339500,347600,347500,356000,382200,375500
339700,323400,339100,325100,332700,355400
340100,339700,383400,349100,413800,359800
340200,331400,360600,343700,352000,367200
340200,330900,375600,405300,357700,327700
340300,336800,335500,323600,340900,347200
340400,322400,353300,334800,337000,326100
340500,347600,383100,374700,363800,384300
340500,322000,344800,337600,364300,379100
340500,352800,364800,399000,418000,448200
340700,324400,332600,320300,352900,348100
340700,368400,374400,536800,550900,523200
340900,358500,351500,344200,363400,367600
341200,325100,349300,327400,348700,342600
341800,339500,325200,346400,328800,318500
342300,337500,363400,340200,360100,362300
342300,357900,359700,378600,371800,363500
342400,318200,296900,341000,347600,310700
342500,401000,372500,487000,478100,506700
342700,361800,352300,354900,335800,352600
342900,323900,314500,368900,351400,348800
343100,374600,381400,354300,367800,397800
343400,330300,331200,335300,341000,354200
343600,348700,347300,353000,353400,352100
343600,341100,327600,348800,341100,336500
343700,328600,355100,329500,361200,362200
343800,352000,328800,377700,370800,370500
343900,374300,330400,335400,370400,346500
343900,349000,344000,333400,355200,375500
343900,345500,334800,344700,328500,325300
343900,330800,315200,332700,334100,349000
344000,335600,360900,340400,365300,355400
344500,340600,376800,334100,353800,361700
344500,317700,355100,443500,467000,565500
344600,356000,379800,442800,439200,444800
344700,389000,369700,373000,373900,381900
344900,314600,342900,322000,322500,330500
345100,354600,399800,362300,395400,408300
345100,353900,322400,360200,371900,366100
345200,346600,342800,316300,336400,350800
345400,364600,375200,373800,393200,415200
346100,329200,343400,321400,353900,345800
346200,341600,368400,514300,538500,536300
346700,334600,339000,321200,357700,358700
346800,362900,361300,339500,352700,363500
346900,343700,375700,344100,383800,400200
347000,349900,343400,342500,370200,341400
347500,339800,323100,324500,343100,309500
347800,365800,428000,407700,406300,404600
347800,361100,385100,370000,381400,370700
348000,424600,372200,466600,487300,508500
348100,353000,355400,351700,474200,400600
348500,337000,353400,326200,358900,369500
348500,352600,336800,328000,337300,343700
348600,360500,355700,341300,360500,360900
348700,368500,352900,497700,514200,535600
348700,310200,346600,315200,354500,347900
349000,340700,352200,345400,368900,368500
349200,343200,368900,335300,342100,346400
349200,355800,341400,356200,379100,362100
349400,345500,342800,379000,369500,379600
349500,312000,320500,318800,359700,318100
349700,354200,338100,358700,342900,346700
349800,328700,350700,357300,358200,423100
349900,337900,360500,339800,355300,348300
350200,341100,336000,330100,360600,344900
350300,348900,345300,341900,329700,347700
350600,379400,367200,379600,384900,383100
350700,351300,366500,345800,366700,348200
350900,367300,339600,330500,376100,351500
351300,392500,375600,359700,392500,370300
351800,375000,454800,417600,480700,594000
351900,338600,351800,445500,478600,479800
352200,341800,341400,331600,335300,356400
352200,366100,351100,467500,484000,475100
352300,352400,375600,356700,358300,363100
352400,349500,360800,415700,438200,454700
352500,343700,371500,332600,357300,334700
352500,340900,352800,365100,382800,408800
352700,348800,341100,325200,356100,352000
353100,352300,393000,369100,410700,420900
353200,347700,368800,385400,358400,375300
353200,368000,354600,442500,449900,414100
353500,345900,366600,341400,353200,344400
353800,350100,354700,332200,358500,361300
354300,389700,356300,361400,370300,380100
355000,344800,365100,347300,366800,381200
355200,336200,350700,332000,337100,338100
355300,368300,356800,490900,515400,504500
355300,358700,334000,367000,382400,369400
355400,364000,373700,342800,375200,371800
355400,363400,362100,368700,375300,401100
355400,369800,365500,382400,398100,349100
356100,323500,336600,309100,339100,324700
356100,335000,349900,345300,351900,371400
356300,366000,366500,357000,385300,357600
356300,361900,393100,508400,524300,535900
356400,373200,363600,396200,429600,366200
356500,359400,353100,344300,338600,359200
356600,371400,358700,359400,357300,371000
356600,344600,379900,399000,376600,359600
357400,318400,323700,315800,324400,329500
357400,371100,363300,360100,373900,395800
357500,341400,351800,346500,326700,351300
357500,459200,375600,456500,456700,490300
357700,334700,344100,323500,358400,333900
357900,359900,352500,373400,345600,372800
358000,384800,417300,375600,394900,411000
358300,374100,388000,370300,385500,397700
358300,338600,366400,341300,373100,378900
358400,341200,402000,335300,404700,399500
358400,360000,357000,391900,361800,362600
358500,367700,361200,371000,400500,421600
358900,379300,374500,333400,383900,360800
359200,357400,339000,342900,341500,318000
359300,368700,357400,359100,362500,371200
359400,375500,341200,381100,359000,393200
359500,362600,388300,365000,386700,399000
359500,414000,398100,429500,408800,384000
359600,362200,381100,511400,551700,540300
359900,368500,370300,364900,382900,382500
359900,415700,384600,380700,399600,370900
360000,329100,362700,368400,370300,374600
360200,357300,371800,334700,349300,350200
360400,533600,368700,385500,375700,426000
360600,361000,353200,378000,355700,392800
360600,357100,388900,331300,357300,335000
360600,460100,351100,397300,450400,448300
360700,352200,356400,346600,347400,360400
360800,367800,348000,330600,343200,375100
360800,318700,333000,571300,573300,596500
360900,376400,366100,523300,571800,550700
361000,372200,361400,388100,377800,374700
361300,374900,378000,383000,380500,382400
361300,345100,345700,327600,352500,340000
361400,448300,400700,436200,389100,428400
361400,339300,360000,367000,361700,357400
361400,363900,393300,358300,377300,390400
361500,351600,329400,353100,345400,393100
361600,348700,360700,353400,365000,378200
362000,405800,400700,433200,425000,376100
362400,382400,375900,594400,623900,684100
362400,388100,387000,382200,368200,430100
362600,371200,387400,365700,396600,406200
362800,403700,407400,373800,417600,410900
363100,387700,376600,401300,381700,379000
363200,367700,387300,350500,367600,369200
363400,368900,391800,563800,575000,589400
363400,689800,388300,392600,392500,447800
363600,356400,376100,398500,409400,381200
363900,377500,395400,366100,384200,602000
363900,389100,371600,363100,391200,378600
363900,388400,352300,368200,365500,396100
364000,382900,392300,387400,381700,403200
364200,367700,373200,369800,378800,368300
364500,368100,360000,368900,353900,365100
364500,377400,388500,379500,379500,397300
364600,436400,395300,399900,433200,396100
364600,384900,351200,503000,497400,523900
364600,340900,373500,345300,373400,428100
364700,365400,357900,351100,381800,372600
364800,463300,342200,382200,382400,395000
364800,378100,363300,378600,377400,365800
364800,367300,354600,347500,369200,365500
364900,359000,392400,365900,390600,397200
364900,382600,379700,364900,392900,357300
365000,372000,378800,357000,379300,387000
365100,355900,360400,338200,361800,361600
365100,494400,338000,332900,387300,401300
365200,360200,377400,379500,377800,354800
365400,399200,417200,377600,446300,429800
366000,359600,339700,349700,379600,359100
366300,359600,379800,374700,367100,369600
366900,371700,346000,462200,490700,477700
367100,374500,387500,369700,374300,372500
367200,365900,383400,366400,388400,380400
367400,356300,362700,374000,372800,383900
367500,389200,390900,365400,385400,428100
367500,382300,378000,357000,375100,397600
367500,394300,360900,370800,350500,367300
367500,359400,346000,341000,322600,345700
367600,402200,390600,377100,387900,401700
367800,356900,385800,366700,401800,410600
367800,389200,405800,385000,377800,386100
367900,366200,365400,350500,371900,385300
368000,344700,362600,372200,384400,381400
368100,386600,385800,366800,404000,392200
368400,369500,373100,354700,378200,379100
368600,379800,375500,392400,410800,401800
368600,347700,328600,341200,347700,339200
368900,379300,387300,360400,355600,384400
369000,367100,358600,351800,357200,351000
369500,401800,410200,379400,381600,388200
369600,362600,357300,352900,347200,324000
369600,368500,372400,373600,368500,387300
369700,362500,390900,385500,424300,415500
369800,362000,365900,541600,521400,525100
369900,393500,395400,363000,370500,356300
370400,381200,392500,354700,365900,403500
370500,329800,348700,369500,366800,379900
370500,377500,369800,535400,553200,540700
370800,347800,355100,363200,341000,351100
370900,361900,387700,370900,382500,397600
370900,425900,427400,407400,408700,424700
370900,339700,381100,373500,372800,360700
371100,373100,394600,370800,395000,402000
371300,358800,333300,326500,363200,362000
371600,386700,393000,369000,389900,428500
371600,415100,404600,394600,419200,446300
371900,386700,384500,515700,528400,516700
372100,395700,416900,388500,403300,414200
372400,369300,359800,359600,361400,369300
372500,371000,374400,480300,496000,488000
372500,331600,356800,352300,346600,359700
372600,370600,398800,498000,533600,522900
372700,380300,398700,373300,401400,386700
372900,439300,364600,522600,532900,557900
372900,343200,365900,355500,387800,366500
372900,365100,420700,440300,447000,468300
373100,385000,391700,381700,403600,392800
373100,365400,375000,588000,604600,597600
373500,368300,375000,404400,409800,403200
373500,388800,419500,372200,385000,374200
373800,374900,364800,352400,375200,389200
373900,381200,391100,371700,378600,384400
374100,375500,376900,356800,430400,417800
374300,365200,386500,360700,363800,393700
374400,348200,365700,362700,381900,363200
374500,351700,372200,349000,374300,397400
374900,400300,396500,379700,407100,434600
375000,417100,385000,381300,403900,400600
375200,374000,381800,375100,407900,411700
375400,393800,379500,480400,445600,435100
375500,362700,378600,544600,571000,563300
375600,371800,382800,560700,525900,546400
375700,365000,378800,367300,375500,376800
375900,357400,378700,365000,342000,349100
375900,383700,377700,386900,394100,388500
375900,387400,398700,375000,375300,393600
376000,363200,375000,360700,382900,354800
376100,354800,360300,357700,386600,384900
376200,384500,389200,376100,389500,402900
376300,381000,371000,453300,446500,451900
376700,389200,390500,380700,391200,404200
376800,385200,391700,389500,391200,403600
376800,371800,389400,384400,394100,394900
376900,356700,347000,362100,367800,402500
376900,358500,365400,362000,378000,361600
377100,402600,406400,386300,399000,410900
377400,403100,396400,387800,389500,401100
377600,373300,392200,382100,390700,396100
377700,377900,364400,354200,388200,378900
377900,415400,371900,357500,378700,383900
377900,352500,406000,465400,483600,509100
378000,389200,370800,383100,395900,406200
378100,458500,362400,392200,376800,382500
378300,396000,375300,391800,381900,389800
378400,451200,373900,351700,356900,381600
378600,368600,354300,355600,411500,386800
378700,434100,352300,351000,380300,389400
378700,360000,351900,523700,503100,522000
378800,404700,387000,548600,588300,711600
378900,358500,346400,355200,340700,393200
379200,356300,352100,358700,392000,394200
379700,374100,398600,383800,400900,404500
379700,387100,394100,359100,379500,385000
379700,373300,399100,382500,375400,396000
380300,391700,375000,387600,361400,383300
380400,406900,385900,394200,394800,404200
380500,372800,419700,383900,404900,445200
380600,389000,348700,546100,516000,521900
380600,364500,389700,415700,466600,483400
380700,376700,370100,370000,382900,372600
380900,349100,362800,358000,358400,380700
381100,368900,364300,355500,369900,391700
381200,360000,371300,344600,351300,384500
381500,363200,376900,477200,495400,486500
381700,391400,400600,395800,397200,409900
381900,372100,388800,394700,401700,402100
381900,399400,417800,392900,417400,424100
382000,396000,380300,355300,357100,400300
382100,396800,412800,399600,408700,444600
382200,398000,391000,384400,397300,416000
382200,384500,358500,355700,356600,380600
382500,372700,393300,376500,390200,406000
382600,344400,356700,340000,350500,351000
382700,372500,365900,355700,354000,329200
382700,374200,389900,379900,382000,438100
382900,358100,419100,366900,422100,428500
382900,367400,411000,370800,416200,440300
382900,378900,377300,380400,364600,366800
383000,393000,387700,397900,402200,386800
383400,371100,397500,386400,390300,407100
383700,382800,401500,401200,415000,426300
383700,354300,400200,410700,412100,461200
383800,386300,416700,398900,429300,437000
384000,373800,384400,368500,381900,397500
384500,360700,374200,363100,401500,397000
384600,396000,398800,406900,401400,423300
384600,409000,446900,390800,422000,441600
384700,382200,392600,390800,388800,401300
384700,403400,402500,527000,527600,526800
384700,401400,386100,353900,348400,385700
384700,386900,413200,409000,398600,383200
384700,408100,383100,390500,385900,387800
385800,345900,326700,360800,362400,345000
386300,422800,370200,439500,454000,460800
386400,400500,382000,373200,401700,374100
386500,418800,381900,373500,421500,419800
386600,372100,377600,360900,427900,409400
386800,441800,407900,412800,390300,418400
387200,440600,392500,389500,383600,404700
387200,419700,416900,403000,427500,467200
387300,377500,400500,374200,388200,397300
387500,383900,406500,380600,407700,421300
387900,409700,407600,411100,419900,421800
387900,401200,392300,415700,417900,402200
388100,369200,365400,364900,386500,376100
388100,376400,379500,350400,393900,400500
388400,396700,370200,375600,396300,400800
388400,374600,409200,414800,376600,427900
388500,402900,395900,603000,554600,707400
388500,378000,382400,349700,376200,374700
388800,389800,389100,376400,411600,444100
388900,395500,403000,393300,399000,399100
389100,542600,427600,391000,412600,452900
389100,387700,398800,410700,388600,416200
389100,374700,395900,380400,426500,483900
389300,380700,410500,374400,393300,407900
389300,377400,387100,344800,385900,383300
389600,399000,399700,387600,402000,368400
390200,370000,378200,345200,377500,402800
390200,421400,404800,540500,555900,555100
390800,407000,391100,401400,383700,393000
391200,384700,381100,366600,363100,393100
391400,382400,407800,535300,570900,580300
391500,395300,405900,395300,387400,421100
391600,375900,386700,370900,361500,361600
391900,377000,390900,573900,557200,542100
392400,412000,411900,416200,400000,413400
392900,385700,385900,366800,386600,401700
392900,364100,381900,382300,399800,396900
392900,475100,370700,398800,396700,376400
393000,380800,382200,383400,400200,414500
393000,378800,420000,405400,422900,438100
393200,389800,411500,386200,400400,409900
393200,434700,426100,493700,540700,538100
393400,393600,396700,554100,579300,602800
393700,371800,561700,482400,681100,950700
393800,358100,360200,373000,374500,394100
394000,392700,393700,382400,393700,391700
394000,407600,404400,589500,634000,625200
394100,418600,423400,381600,430700,473900
394200,389100,413000,434800,415700,401500
394300,401400,357500,394300,390000,400700
394300,428000,421000,395100,411500,406300
394400,392400,398600,394000,401100,390400
394400,380600,392400,354300,406400,394800
394400,403000,420500,368200,407700,404700
394600,399100,403900,371500,416500,382600
395000,392400,415200,401100,415300,423700
395400,375200,394700,369300,378500,408000
395400,381500,431400,389700,433200,463600
395700,374700,396600,469700,525700,516600
395900,429700,426200,445100,468500,511900
395900,418100,426000,539900,564600,577300
396100,384200,395100,380500,399200,395400
396200,442500,440800,389500,447000,461700
396200,394700,406300,392400,432100,415900
396500,428500,383100,391200,414400,402400
396600,376700,401200,379200,391600,383900
396900,372600,391600,384800,398300,435400
397000,427700,437200,424100,446200,442500
397100,365800,387900,367100,411000,408600
397200,387800,397600,411100,410300,425700
397300,406700,413600,398200,417300,415500
397700,405100,408500,410200,412300,427200
397900,392100,391100,399500,405200,425600
397900,414400,428800,407300,443300,420700
398000,401300,394400,390900,412900,399600
398100,397100,401300,404500,386200,407900
398200,356800,409400,390900,408100,462900
398300,355200,380700,339900,369500,393800
398500,359400,407400,389800,392900,419400
398600,405800,421700,426700,477400,472700
398600,354400,368000,362500,392400,419200
399100,406200,410600,395800,418300,430000
399200,370900,387300,365300,401100,399200
399200,371100,388300,459700,468500,495300
399300,404200,391700,379600,387500,406100
399300,399600,406900,408700,417400,403400
399400,420500,422100,566800,596000,598500
399600,427000,412600,418100,414600,403100
399900,400600,393200,386200,377000,386600
400000,373900,411700,486700,516700,502100
400200,450400,419100,431500,426900,459600
400700,415000,446300,411900,433800,482200
400700,380100,430900,395500,413100,437900
400800,539100,454600,486000,472500,502700
400800,395600,378600,403500,403600,418200
401000,391600,374300,387100,384800,399200
401300,381800,401800,372200,381900,411100
401500,351700,360400,337700,414300,373300
401600,379400,410300,393500,437100,423500
401600,416700,404500,374600,407200,419000
401600,398700,420600,439700,403900,359600
402100,401500,400900,410900,413600,426600
