TMT-126,TMT-127,TMT-127,TMT-128,TMT-128,TMT-129,TMT-129,TMT-130,TMT-130,TMT-131
10724937.61,10057262.06,5022898.687,9811478.687,9778178.966,4687694.358,10343961.33,10039258.45,5215277.737,10601237.47
3816471.148,3762738.321,1602950.528,5268517.764,5185312.361,2336392.64,5916467.205,5672396.938,2823985.225,5160566.86
48444098.46,47687440.96,19953892.78,45086416.26,42154529.57,19673037.34,41190390.15,39744769.88,21742106.05,49640152.23
1635493.561,1605726.061,693104.7904,1567857.051,1535952.317,690461.5308,1578276.691,1571382.131,801015.6993,1689281.575
163603360.4,155498906,62352063.77,121792269.4,140027409.1,53230705.81,136748936.5,133973872.4,65836961.51,133717806.3
612320.7659,653472.9012,256822.9588,674794.5792,701259.6451,338396.1019,666321.3122,682434.9115,325619.6793,662512.1298
6837601.322,6837607.059,2877998.222,6040518.205,6137144.063,2936768.342,5606398.195,5666105.189,2877856.358,6139252.262
496772.1911,499615.8439,197083.8137,473279.6788,504116.1775,232440.2644,502215.3427,515640.7308,243358.9835,563915.473
660955.9792,711509.4432,380909.1538,622856.148,643509.6349,308408.8928,671128.6887,656570.6059,302024.9296,726789.4047
231843.2466,249216.2595,99966.04213,237991.1383,245267.5911,117778.6454,244995.6209,251819.3056,128310.9598,265542.3594
19046967.22,19124834.08,8357889.242,34917060.86,27953104.48,13563417.45,37649875.91,37327876.39,17137549.63,27196577.79
5844536.261,7064812.039,2603638.627,6217579.105,5644313.399,2807771.292,5880029.521,5768525.806,2906890.088,6549012.738
16490935.08,16483193.04,7248503.863,15345920.17,15003528.79,6969088.681,15177696.57,14854897.93,7709848.616,16211833.68
36140724.32,36093797.98,15464771.69,42509920.75,41420440.19,19108986.48,46088298.02,47329260.13,20648239.31,42453357.25
9106637.632,8693474.85,3577839.547,8844745.191,8981508.43,3743668.945,8746249.136,8706229.674,4411312.095,8974909.562
7918413.208,7680873.17,2969142.503,6404552.593,6486812.595,3055339.052,6429811.786,6480848.837,3077089.724,7391163.961
877342.4829,880647.2014,354106.5527,1049681.569,1011877.767,481328.1864,1048644.622,1125379.51,501435.4409,1051814.69
2828061.002,2951495.176,1302630.573,2412345.559,2363059.281,1065576.705,2353756.08,2300114.8,1176889.05,2542732.036
386608.053,416491.565,185573.3954,476771.8471,448737.8427,205165.4754,517667.0579,502808.8808,274195.2873,491495.6849
513701081.6,504689411.1,212887308.9,561932375.8,538605908.1,240321916.4,538761291.6,533895503.5,262478005.4,542717314.5
42779278.94,41052260.5,16096094.07,3648523.96,61552791.97,12548611.9,40537509.68,43263327.55,20188170.16,39377427
10713607.33,10857654.72,4914895.3,12242405.26,10863360.56,5109022.449,13438288.73,12671196.37,6398297.313,12358984.14
5291030.888,5280040.336,2180962.626,7965266.898,7466384.424,3561071.814,8814952.803,8718554.409,4317864.825,7303925.268
43336767.52,40230237.56,15521038.86,31542137.85,32589256.25,15302738.6,37297407.62,36018681.29,17958850.93,38327446.57
90781741.79,87437703.32,40079996.12,78851758.96,77078963.78,34089692.16,77835121.46,76292737.73,38236724.26,79374087.12
33407265.33,32162645.73,14067957.67,31148147.12,30078405.2,13777337.46,30905749.02,30548973.21,15457129.5,32784270.56
10581034.22,9708321.667,4496305.135,9126891.46,8980840.18,4955840.445,9311085.257,8785459.412,4806109.746,9283184.627
2006431.421,2001676.061,897093.2866,2737665.463,2548474.414,1194076.475,2914733.907,2864559.254,1353762.941,2538852.877
105643482,101332344.7,45184659.06,93312079.43,91300191.67,43072968.48,92009456.32,91174337.95,47225733.08,95718858.28
2625037.698,2689021.504,1172123.58,3132188.768,3149894.095,1469846.234,2875839.99,2892711.268,1386640.074,2977548.406
4177392.79,4184908.103,1755002.283,4929777.068,4892221.874,2204600.119,5308973.321,5229487.676,2631566.024,5060926.507
7127071.643,6844901.071,3224104.353,8636957.18,8076728.139,3783450.34,9051793.981,8975254.123,4473871.565,8640399.898
3641582.318,3637942.236,1557626.829,3896802.706,3866844.47,1814222.215,4025741.735,3929225.332,1950653.689,4035748.941
322143.6317,308410.2191,126169.3728,375843.9742,388806.3113,175268.8861,429894.6864,410311.6055,201820.2147,369787.9307
107297796.1,103496668.4,42807633.86,82482852.51,80771713.97,37719455.36,80191162.27,80836475.95,39117937.4,88878962.53
3805663.147,4005034.582,1595092.324,4613727.815,4441924.823,1953446.839,4406125.8,4383772.139,2104603.112,4404387.536
2997194.641,3061489.513,1409931.013,2474119.256,2380631.431,1205478.959,2354829.163,2346489.186,1243607.357,2638200.193
1101878.298,1069293.476,482626.7616,1119936.856,1058963.473,487725.118,1095360.06,1117068.339,569895.2838,1166026.77
421055.4018,440144.6947,201758.4255,553992.7876,565314.6332,263865.3907,607340.4003,619915.1471,309149.0664,566137.9435
1173458.066,1115800.124,550959.8811,1382894.433,1425858.14,668387.447,1513351.218,1507958.258,788179.5602,1437550.102
12969492.67,11888493.83,5226171.916,18590504.18,18098879.93,8371639.251,19083773.39,19045476.6,9430777.952,17392344.71
382761.6383,387062.1245,168701.2784,385543.663,403117.5865,217125.5955,386514.7859,391995.9926,219625.179,437889.0438
36392253.02,36673326.85,15179494.03,31949667.53,32432803.94,15020192.24,31490684.41,31876616.28,15591345.77,34635807.29
13042872.78,13049577.56,5797888.644,15168550.56,14803978.62,6667002.626,17370290.22,16899866.61,8516028.814,15728880.97
82877153.65,82230357.12,35371377.36,104596700.5,101869201.5,47348550.76,117448350.2,116415388.4,54673245.27,103028294.1
7457830.356,7335937.376,2905704.299,6737221.633,6508465.144,3134050.832,6626709.956,6552452.868,3167757.336,7127824.164
13186320.09,12345727.33,5763180.151,9926595.595,9724361.747,4711337.989,10334803.39,10032878.6,5192367.155,11119304.37
7664749.379,7338837.567,3375759.55,7143375.862,6975172.197,3253629.372,6961771.88,6873986.422,3587160.084,7514530.211
17335273.31,16968027.11,7418025.274,16662246.75,16590466.78,8064314.968,17006114.09,16909003.26,8792572.728,18130917.21
740400.2503,712483.4218,248345.3253,791092.1062,719357.1212,415400.4937,727856.4832,721914.6885,358820.6504,815737.9414
892450.2941,967233.0439,404048.1635,1118978.965,1037544.252,526248.9731,1173090.29,1254346.942,558291.7167,1151497.747
64364293.99,63062118.69,25941059.06,76964105.74,70910262,28482625.27,75674569.95,73794702.97,37297595.89,73688569.87
136741664.5,132665505.1,57825838.66,104573868.5,101254433.9,47617276.98,116695782.5,114011544.9,58190847.35,114794507.7
42011825.49,45038450.53,20039024.07,53661368.1,50716664.64,24109290.56,58591672.65,57933752.86,29102728.65,50445744.94
1503951.385,1539416.686,702178.278,2067269.476,1976867.778,990590.0764,2201232.483,2172132.847,1077718.685,2013834.185
21576938.32,20254769.32,8612375.311,16873716.08,17253042.16,8266914.771,16288403.16,16287086.17,8008929.622,18868895.25
45574485.43,47256483.62,21403935.84,51141433.89,47787783.7,22890669.79,46485458.1,47671437.2,23899349.53,45390039.92
66300614.72,64020995.89,27138561.87,55054630.48,52776973.2,23753429.45,54643579.37,52803488.12,25886581.03,59709410.36
3237583.108,3210644.674,1383118.985,5080047.414,4769405.734,2338636.543,5927608.597,5831150.43,2819889.058,4793286.623
1192699.069,1078939.555,480160.6475,1083285.878,1170382.272,528708.5525,1157461.589,1157688.797,637651.4215,1233563.707
270174.187,259356.7059,103984.7369,285336.3492,281008.2396,130858.2049,299588.7873,282194.957,141217.3083,280508.8605
13943044.83,14377891.5,5468595.594,17684210.96,17589858.17,8392947.511,17792963.43,17646259.03,8710776.844,17461270.89
46291105.79,45944730.81,22676254.7,44416213.93,42631772.04,21358199.19,41937998.54,40319806.72,21506062.66,40978003.52
4032617.414,3898411.893,1374072.957,7045843.159,6797300.806,3169784.129,7792588.346,8090252.365,3873357.335,6717613.988
4058728.107,3896879.986,1742751.532,3501961.588,3585392.733,1879492.364,4008050.752,3819240.629,1965080.018,4043749.201
1343976.673,1386705.166,571969.8388,1058779.775,982984.2152,480650.7089,1061509.575,1031318.964,578486.6051,1157594.424
163606122.2,161029045.5,75270971.54,133874116.6,129688615.7,61285481.72,132727635.7,131404524.7,68643895.98,139676783.1
6642407.696,6925410.035,5684045.413,7172719.655,6573800.637,3203295.716,6911228.191,6149327.328,3586385.453,6584071.923
255564.8403,265019.2776,141576.0589,290368.2484,293488.3375,154098.0173,288726.5967,279913.9058,147179.2048,303776.8846
949158.3185,885475.4163,425559.9179,1168636.398,1168108.681,542592.6505,1183384.296,1230768.78,612502.624,1210343.441
736540.3328,712544.9492,326300.5017,753158.9348,635752.0874,266208.7354,702617.2434,689357.8563,342390.6476,733318.1724
4547832.164,4371810.172,2175323.85,6823782.53,6647834.092,3381649.707,7272794.367,6752402.339,3814898.697,4800194.825
32067759,31192088,13156550.98,27575874,27487981.73,12894666.5,26961808.13,26541406.54,13799117.97,30859742.21
143484031.8,142613627,57914180.11,125759353.5,118511884.4,56658679.51,117496813.3,117651135.8,56902542.26,130580983.1
18323546.82,18244615.66,7432107.012,13760614.65,13262558.03,5955134.602,13293586.81,13368723.35,6539640.566,15972858.31
16820720.46,16638025.72,7218345.313,22712673.27,22332435.77,9950354.573,24122162.69,24045148.43,11553506.33,21961277.63
77437899.15,75393700.94,32519859.84,77897541.66,75572626.39,35974123.63,81132172.92,80173256.74,39687663.27,79960918.82
2277325.515,2138209.101,898151.9997,1847897.103,1711542.818,744670.1971,1824100.988,1819991.757,768956.2835,1904769.598
317714588.7,328837677.5,115198708.9,305820709.7,278487150.9,129302426.2,274276917.5,275847727.3,127397473.9,287143209.6
11310986.7,10731982.8,5808379.009,13545795.28,13111763.47,5545592.948,13544522.86,13038575.63,6596717.836,11527570.19
1671312.928,1699386.637,721820.986,1571957.278,1547725.926,745212.26,1565026.235,1600276.804,785908.0401,1719788.365
4695366.497,4888203.883,2078127.852,4598104.529,4353675.087,2175536.178,4635759.799,4586195.927,2291505.385,4846894.513
198949557.2,192897157.3,80984799.45,209436193.4,198793816.3,89170555.8,207493380.9,206528433.2,99328133.7,209493109.2
632561.4405,661437.4696,318007.9708,737676.0101,733463.9547,393759.4032,730525.8861,753929.1754,400702.1204,724114.1543
3402874.438,3457693.212,1492549.972,4010142.975,4067274.056,1953652.904,4492274.777,4301710.571,2264679.85,3703190.568
944885.1817,956531.2291,434943.6405,1008491.45,1061773.889,500257.9406,1039755.247,1020533.834,532468.1551,828341.3128
5322577.962,5509259.799,2428684.081,6989942.161,6874314.946,3351276.428,7071011.672,7231154.203,3455901.374,6794738.525
3738795.893,3698804.484,1604363.1,3392374.976,3248085.27,1450073.074,3470729.021,3268453.743,1586150.606,3657586.613
61163147.37,61191267.7,26255530.81,72882179.78,70183116.54,32037062.91,75530975.81,74801702.9,37292584.46,71880308.1
6349754.562,6247212.226,2729770.093,5629540.53,5290695.301,2581430.558,5314275.6,5307137.668,2526285.587,5845022.554
1389548.763,1492960.686,556229.4635,1447686.531,1275331.825,619402.9035,1296428.543,1432519.87,610586.9151,1394280.32
39792.84219,63167.33247,28390.71056,42040.39075,55614.05004,30991.75814,53163.25959,58837.14414,30887.01004,58342.82377
5357809.024,5353356.772,2191413.796,6127125.882,6612710.302,2583918.29,5679138.199,5387210.911,2912229.67,5999300.193
1937433.806,1994204.382,811441.8037,2263073.667,2234799.82,1032810.75,2481806.627,2380776.766,1247522.624,2318751.527
1289890.195,1366061.463,547173.4833,1628303.954,1553142.058,749942.2526,1765653.277,1711556.322,869469.4708,1671704.67
2699956.531,2684919.487,1179331.43,2470256.609,2488050.444,1163345.031,2491065.24,2522174.033,1271505.334,2607030.971
19094532.51,18560118.5,7691243.458,14462205.83,14403581.35,6691251.11,14507580.99,14389756.16,7307467.399,15885310.63
42367528.95,39996371.15,17404894.09,38771736.7,37814617.5,16971606.45,39016292.9,37572752.19,19278146.62,40510498.35
1621402.397,1694402.794,714335.447,1867727.695,1812144.662,885560.5729,1860963.383,1882513.375,978272.4411,1922709.546
84802552.67,82433048.31,34058391.74,73104060.47,77149935.84,33985491.63,74087509.75,74094380.5,35167412.8,79112236.84
73803848.77,69939942.19,30596872.13,98545213.72,93920252.35,41621285.49,111494040.3,107877643.1,53466953.39,92928642.58
2526818.029,2655981.325,1113392.519,2439965.821,2377139.932,1011945.528,2326656.795,2346619.875,1220132.958,2573739.386
20525758.86,19502910.62,8464681.21,19109909.69,18730865.67,8757403.865,19569942.26,19284514.47,9533667.634,20045524.2
8436667.865,8281822.699,3593349.426,6342918.424,6338479.144,3016533.419,6385897.891,6419032.778,3186766.03,7344366.363
1387108.082,1334387.448,567098.7788,1406482.516,1359737.132,611803.1125,1306994.893,1268174.356,640033.5428,1408824.001
33761838.08,33067834.69,14563301.48,28397818.21,27532216.43,13475912.97,29452351.94,28534627.12,15754324.07,27118688.1
8277151.957,8275467.514,4092172.767,7968290.804,7567817.341,3447993.348,7659631.849,7559830.418,3782737.613,8045886.798
4122792.839,4217601.651,1807782.136,3677829.088,3463716.5,1622060.313,3643734.67,3502383.848,1785483.646,3772645.873
1501308.518,1551784.534,654323.9512,1157800.07,1119829.223,491595.2379,1120568.511,1123837.86,544880.954,1388293.508
1403614.844,1443029.842,653828.0858,1449333.326,1402113.777,692014.0693,1377497.379,1393958.403,723828.4628,1521102.183
10500247.83,10063379.53,4480849.113,8403587.597,8447687.646,4028037.574,8344113.76,7949690.018,4042554.378,8581590.766
2496119.084,2496690.505,1125451.501,2541654.288,2394356.258,1100014.449,2404112.578,2442328.841,1263717.043,2474862.643
42732321.62,41739064.34,18584168.86,42944766.14,42015204.08,19818747.42,44046652.42,42492375,21828072.91,44179421.19
5776678.381,5799290.602,2491400.432,4373876.387,4274135.21,1950112.283,4218151.775,4354491.156,2049903.353,4979825.38
11428888.35,10938344.34,5435663.914,11026270.35,10397433.49,5073131.798,10469661.34,10029857.56,5225019.151,11488814.32
368940.2102,356921.5867,165819.4956,342635.3809,338892.2062,168644.2956,371107.677,373397.4637,188551.6054,363199.3395
165189.1555,160822.1598,73990.79957,137195.9066,143286.5437,69876.62352,139419.6892,136119.3504,69539.90539,157524.6608
8751423.551,8819236.554,3800914.709,8842467.174,8778527.555,4159146.443,9099587.451,8973730.325,4542148.23,9117519.835
1252714.375,1273607.574,535404.7629,1054063.184,1065394.321,507477.2684,1102918.597,1040315.505,538860.6312,1157434.358
13768340.3,13574700.3,6277852.76,11392162.71,11453521.28,5327757.335,11638501.08,11578852.5,5814064.354,12751839.29
5528724.716,4954029.373,2304413.809,4839883.662,4629284.423,2145015.639,5050955.311,4641900.615,2433813.446,5352119.304
7133627.767,7000195.553,2708069.819,5968017.336,5896324.599,2698386.952,5895078.901,5781429.856,3019742.164,6714576.667
185651.4076,169013.9713,86458.90131,172921.7397,188314.709,102356.5396,180947.4531,170500.5257,77300.8505,198125.8605
1348080.372,1275456.455,533177.7117,1713337.02,1622093.536,760955.7877,1577474.316,1594449.375,760833.1067,1575458.396
4730758.13,4862854.871,1947148.749,4888799.477,4925391.106,2371734.41,4603639.339,4633272.528,2267720.444,4929590.06
17268565,17089708.62,6786091.751,25690854.96,25517619.76,11369631.31,27441272.32,27558319.97,13432487.62,24477106.79
7342097.614,6940324.89,2768957.367,6371549.161,6738742.482,3429495.611,6474658.138,6780060.705,3213918.03,7235461.129
12395871.43,11973664.65,5114181.693,11635537.62,10830595.31,4910713.234,10919360.16,10804283.57,5415999.603,11645107.65
3374636.301,3455524.723,1516670.2,4307529.82,4264760.993,2059944.246,4584905.489,4537445.067,2344666.555,4358219.617
2251316.335,2211558.442,1007796.137,2679995.837,2664990.755,1268233.403,2982301.593,2937413.181,1514863.479,2741540.627
1728931502,1560602288,708946098.5,1515703540,1261108475,582873438.5,1293849745,1217842962,655465286.4,1557949007
25392678.4,25670595.4,11186299.39,23803019.12,22368502.02,9626432.293,22700115.62,22445476.92,11119522.98,21105009.36
50033300.03,49359966.78,20437336.3,54099110.48,54873580.18,23761820.29,55369777.29,54748835.56,26610547.91,54548776.46
5050210.614,4991273.391,2349132.209,7051096.292,6892634.846,3176074.993,7470008.256,7354347.376,3749002.925,6823428.509
7082655.05,7160138.868,3271251.122,10750271.22,10062299.18,4887763.468,11842960.17,11886693.39,5998197.878,10538986.88
103010394.5,100353722.7,43446621.58,76750912.51,75256796.76,35609560.97,80425804.04,79631027.92,39574208.3,89446111.93
1946072.644,1882281.83,802464.0692,1581471.572,1585097.293,705061.4341,1584714.646,1595125.749,747115.3719,1803233.975
2158334.15,2257799.189,911109.1208,2330057.794,2311839.681,1033267.795,2600241.707,2574843.377,1319630.714,2502967.671
42963540.24,41090094.52,17557181.46,39347253.93,38265461.48,16987139.25,37924867.6,38532334.5,18802309.7,42427120.99
13981088.07,13921107.6,5901809.523,21512457.48,20129856.83,9125800.123,22594992.2,22463513.25,10925355.53,19719700.94
209685.2163,243315.9646,116918.4339,232307.4575,243291.4379,116432.5105,238458.4616,253502.3634,117554.3227,233516.673
8137590.605,8248755.733,3259699.538,10692378.1,10015734.64,4490991.9,11532122.3,11536605.06,5659611.889,10715848.41
640245.8097,656494.7014,309711.992,824215.2181,794240.9661,395664.0312,790779.4814,800029.8451,406642.2487,751875.5046
29417286.78,30302338.73,12220770.35,39605526.03,40096763.57,18496523.51,42614274.54,41526692.4,21136777.63,34731399.47
2335765.953,2308787.704,961331.9432,2043932.556,1897979.99,805426.6388,2031713.974,1963592.099,1017500.751,2175663.598
2071242.957,2082951.492,896431.5768,2979448.094,2974770.144,1330871.228,3305081.511,3190075.929,1625735.504,2841328.454
4731595.778,4658916.889,1934185.691,4683832.698,4690590.705,2231070.334,4674490.72,4863265.353,2454326.785,4970291.018
568529.7448,573157.2375,234836.1639,511248.9174,546270.7592,272886.1762,542608.2997,546690.4535,274339.9165,586800.2234
35601301.61,34197269.12,15109111.05,28436745.86,27779490.08,13039480.47,27623357.2,26539744.26,13552338.2,29910557.37
5990890.84,5259441.048,2122487.477,4364671.091,4244574.161,1892790.334,4404231.976,4139123.953,2130171.413,4831045.276
447620.9781,467520.963,213378.5973,480251.8725,614438.054,296333.7733,535944.0524,529273.7162,272507.8342,417254.1432
14500127.71,14802098.09,6802886.966,20078730.55,19491932.13,9312086.777,23629670.6,23151686.72,11391436.14,20357117.23
79716551.26,81243030.07,33944262.03,103023919,98551389.8,44003624.92,149835272.2,158064358.8,58311003.95,122028071
68393049.02,66003130.86,23332657.22,43127215.63,61801217.69,18741738.1,47747814.54,50633397.61,19585002.16,56966724.45
1936326.755,1898432.648,808462.2957,2117625.028,2161671.62,1030185.488,2104731.703,2123244.334,1036167.859,2029682.389
311643.6787,302322.2205,122639.3088,246289.2558,256334.5047,118390.0319,221020.0685,230475.6731,114011.5356,262532.794
11756067.08,11687396.21,4904196.138,12272386.33,11993267.34,5667298.418,12002229.72,11535755.08,5836350.404,12048168.23
2455852.111,2355648.406,997998.338,3142512.239,3231772.918,1460977.36,3391276.333,3418618.259,1653159.108,3126739.344
9832556.783,9140194.652,4160961.706,6870106.366,6269181.64,2893135.111,6406199.687,6191364.713,3130594.388,7084820.217
5471448.513,5229325.948,2162389.264,4719368.946,4288827.6,1933425.847,4512092.452,4441208.877,2099729.969,4737876.868
51439105.44,50444407.28,21770587.37,70862006.29,66948284.89,29822220.73,78564421.64,76354196.51,33488789.06,67293824.85
373472873.8,348668607.1,152911627.4,329685705,325305863,145889951.1,323453427.8,317746067.1,154375997.2,338347332.8
1415926.769,1458552.074,701799.4193,1551792.628,1303592.79,678843.8203,1447237.245,1446593.377,699766.9474,1507567.103
2882225.11,2999742.123,1322564.831,3952651.656,3809560.133,1714242.599,4003210.081,4155758.136,2003988.165,3818144.417
900071.0704,980049.4714,408924.1929,1094221.119,1091954.462,535341.093,1178822.14,1181942.85,607323.7671,1140412.692
1986779.407,1987282.24,881286.2087,1865249.848,1874034.62,866758.0168,1859375.672,1867846.806,923994.5697,1971495.715
1839698.083,1918460.195,782476.802,1766454.503,1783698.308,908032.6458,1731260.532,1768608.244,857583.508,1855005.704
102899.1637,115003.0248,41599.68129,133959.4174,148447.9517,58952.85495,133952.2725,138011.9882,67755.04505,135428.5563
24359758.73,23375389.96,10207333.49,20207369.13,21238248.39,10909848.04,19682735.8,19504631.7,10177090.87,21759541.3
189013264,181054935.7,81264311.92,218818344.2,212313389.2,92741356.35,242924779.9,232817478.1,118539572.5,217658727.7
1321581.768,1315358.771,586645.6627,1628255.878,1492911.786,759872.1403,1768209.741,1730928.68,848335.0121,1565856.557
1847382.725,1793443.078,778125.5317,1195873.592,1203162.468,561719.775,1159292.84,1141672.626,593693.847,1486912.81
3921631.157,3759707.501,1963347.734,4310713.758,3958415.655,1920667.195,4170856.46,4074937.593,2151759.382,4121425.17
22813559.44,22439449.42,9172854.522,21701123.55,20860978.23,9428086.311,21132574.93,21234675.45,10514481.41,22787362.38
4449595.082,5040690.599,2150425.343,7615547.311,6983399.497,2903714.228,8632666.819,8300736.306,4042445.236,7196030.696
3658264.826,3747529.368,1714144.671,3090608.877,3069546.779,1400536.022,3063084.806,3003864.462,1594099.896,3367021.253
12407565.34,12151507.98,4821694.256,17390786.37,16238039.56,7006961.097,20589126.66,19882666.14,9629821.955,16092977.87
11322237.5,11117695.75,5036392.154,9949459.857,9486809.595,4464076.775,9376366.004,9368083.341,4885438.445,10824406.87
32492884.8,31724467.49,15084399.86,37183461.54,33916514.64,14300264.26,34785010.27,34541730.79,17667363.24,35128748.84
47560409.96,43162283.16,19241132.55,37755675.8,38575088.75,17648049.95,36166294.02,33875321.5,18501499.66,30739746.18
18222690.89,18297053.51,7879718.331,14698192.77,14603001.49,7219158.394,14351931.41,14261522.45,7183004.741,16471525.95
34675116.18,34548747.83,16305726.87,56275218.99,56099191.82,25353230.52,59696684.71,56375626.25,31662485.25,47008387.65
5640404.293,5560960.122,2425998.312,4882893.043,4910300.285,2225962.843,5102213.204,4909769.033,2431025.819,5200692.693
3678122.855,3877230.819,1531633.305,3752005.816,3103540.991,1306130.692,3514229.089,3301581.871,1621628.276,3498141.071
1572765.409,1555721.088,622187.1663,1448092.196,1659448.852,532233.7393,1196569.126,1572886.629,645194.9838,1602976.617
2053200.706,1922572.054,786270.8538,2833750.588,2725378.117,1261109.079,3101439.135,3104749.094,1535208.029,2667627.6
