Raw Abundance 35,Raw Abundance 45,Raw Abundance 50,Raw Abundance 55,Raw Abundance 60,Raw Abundance 75
15092.9,15295.7,15065.3,9551.3,9047,6725.2
6896.5,6538.1,5833.4,2740.9,1910.8,828.8
1152.4,1292.8,1161.8,510.7,337.7,86.3
570.1,466.2,533.1,220.3,158.2,60
1047,876.6,1040.5,593.5,489.1,437.8
1604.9,1499.1,1657.6,777.2,465.9,316.1
130769.6,136093.6,116902.4,41801.2,27220.4,9459.5
63126,60700.9,50534.8,19466.4,14068.9,3891.6
11621.8,11750.2,11153.9,7193.8,5879.4,1624
4903,4811.4,4517.3,2020.5,1251.6,400.1
6394.9,6705.9,6903.5,4611.3,3071.3,2766.6
331,335.1,321.2,153.4,125.9,46
351.2,278.5,290.4,123.7,104.1,38.7
159.9,150.7,158.6,78.4,37.2,20.4
1921.8,2169,1996.5,1395,1369.5,723.4
19061.5,19151.7,16853.1,7623.2,4874,1538.9
856.8,876.2,812.5,399.1,270.6,100
10242.8,9917.6,9474.4,4492.2,2791.7,1041.1
14282.3,14071.5,11863.3,5169.6,3346.9,1407.2
34434.2,37678,36819.6,28253.1,28368.5,29207.5
33869.4,35556.4,29646.7,12698.5,8893.2,3818.1
464.6,379.7,412.3,199.5,117.9,70.9
1238.6,1019.4,955.6,467,297.8,170.1
4803.6,5094.7,4190.6,1749.1,1125.5,361
16094.5,18001.6,16881.4,7402.3,5836.7,3236.1
143832.6,150527.6,132339.1,46978.1,28641.7,8402.2
41772.6,42962.8,34402.6,12879.4,8679.9,2737.7
16382.2,18039.5,14025.2,5960.9,4323.7,1824.4
9293.1,9179.6,8508.2,3767.1,2261.3,736
35802.6,38212.6,34246.7,19001.5,10081.9,2977.5
21791.4,23329.4,20657.1,12333.2,9577.9,6147.5
25039.7,22284.7,23591.2,14641.1,14039.6,5118.1
2780.7,2723.3,2451.4,940.1,622.6,236.3
12106.3,11326.8,9911.3,4150.8,2981.2,1200.9
12839.9,12910.9,9889.3,3910.2,2644.6,1007.5
3712,3623.2,3625.8,1746.3,1363.4,1139
13192.2,13420.4,11980.1,5325,4222.3,1643.7
6082.3,6685.3,5223.2,2029.2,1607.1,510.3
293.8,335.5,283.7,117.2,83,47.2
8919.5,9793.4,8055.5,3196.5,2320,661.8
13346.8,12831.5,10482.4,3762.5,2704.8,789.5
3752.9,3884.4,3282.5,1512.6,993.1,439.7
6340.9,5948.8,4908.1,1852.2,1355.1,417.3
42235,38931.2,32407.3,12093.6,8305.3,2471.9
3595.8,3914.9,3486.3,1352,731.2,321.5
4547,4131,3713.7,1643.9,1132.2,361.5
10039.4,10727.8,9783.9,5335.2,2243.3,629
23949.1,25259.1,21588.5,9141.1,7722.3,3582.2
2208.3,1929,1937.3,871.9,626.4,203.4
29502.9,28643.5,26237.4,10324.4,6083.1,2079.9
13311.2,13809.4,12030.9,5802.4,3567.7,1427.6
56040.6,59536.3,48714.8,19214.8,12560,4456.7
4095.5,3780.1,3802.1,1895.3,1227.2,451
2659.1,2847.2,2546.8,1511.8,1144.2,631.6
45671.2,45862.7,39866.1,15871.3,11125.6,4318.8
4118.7,4042.3,3983,2419.4,2024.9,1464.3
1557.6,1407.8,1354.1,718.9,475,246.7
7405.9,7426.7,6420.7,2888.5,2058.6,736
524740.5,556782.9,515767,220380.2,135426,38996.7
35585,36277.6,28889.1,10578.9,6762.5,2027
12890.5,13708.2,11440.4,5373.5,3731.8,1451.1
1502.9,1297.2,1279.8,501.4,319.5,137.1
1508.1,1248.9,1234.7,500.8,349.3,165.7
3116.8,3214.8,3212.1,1759.3,1405.7,820.1
1510.7,1447.7,1292.2,591.8,368.5,157.7
8218.9,8451.8,7560.2,4129.9,2998.4,2089.5
7416.3,8305.4,7386.8,4619.1,4065,2945.4
6897.7,7045.9,6649.7,4525.7,4248.5,3127.8
3325.2,4070.7,3250.6,2197.8,1824.4,1125.5
1732,1428.9,1593.8,984.9,785.8,547.9
32104.3,38768.5,36949.3,27985.4,26408.4,20629
1406.8,1407.7,1481.7,901,819.3,551.3
3103,3355.2,3548,1584.9,1052.9,493.1
737.8,704,715.4,434.6,314.6,212.1
676,586.7,653.7,394.6,283.3,194.3
17942,18708.2,18420,12291.4,12329.7,9542.4
43710.2,49429.8,42567,25691.1,12107.8,4876.9
23622.1,23023.6,20980.6,10936.8,8472.1,4378.7
518.7,386.4,577.4,339.6,184,188.7
224.6,144,163.5,88.7,51.1,43.2
5518.2,5418.9,4568.5,1883.3,1197.9,478.7
2534.3,2763.8,2111.7,862.8,679.8,274.7
11294.5,11831.5,10866.6,4259.6,2750,874.3
79192.9,84185.5,77901.2,52793.2,51958.4,6695.1
1440.1,1179.2,1327.7,851.8,732.1,447.9
2401.3,2565.2,2215,1188.6,1057.9,666.7
1759.8,1509.4,1684.7,1021.5,696.2,513.1
6398.5,6950.4,5604.4,2284.3,1688.7,706.2
997.5,1549.8,890.8,552.1,441.5,313
37.5,43,40.1,14.8,14.9,10.2
893.8,888.6,779.4,313.4,229.3,80.3
1905.6,2168,1754.5,729.9,554.4,220.6
5374.1,5835.8,4769.3,2025.4,1446.7,499.1
31082.2,31199.6,28690.5,13047,8626.7,3707.1
3133.9,2996.2,2829.1,1467.6,999.1,550.1
1966.2,2095.1,1892.1,796.9,537.5,181.3
7877.6,8032.5,6981.1,2944.9,2060.8,764.5
10217.1,9906.1,8887,4164.7,2727.7,1375.5
5361,5203.8,4663.3,1964.8,1229.3,523.1
5108.6,4882,4440.3,1860.7,1534.8,364.4
2420,2242.1,1894.2,845.9,645.4,154.5
7188.2,7503.4,6761.7,3836.8,2953.6,1837.3
2187.5,2239.8,2110.3,778.7,550.9,139.8
2183.1,2251.2,1980.9,1041.5,913,466.2
400.3,310,409.7,246.6,139.2,112.4
379.1,332.6,289.7,110,68.4,18.7
109512.3,119799.8,110011.2,73200.9,55133,5940.8
19999.9,19979.8,16693,6954.9,4643.4,1917.1
1837.6,2216.8,2376.2,921.2,596.4,192.3
2211.7,1619,2227.6,1457.7,648.1,331
2060.7,2177.4,1964.8,883.3,562.8,197.2
239392.6,249605.6,202960,68298.6,41418,13727.1
43452.5,42250.4,43682.9,32467.8,35021.6,28750.2
917.1,868.4,841.5,461.6,355.7,146.7
138154,144382.9,127117.6,60963.3,33221.7,11153.2
14574.1,14634.1,14400,9721.7,8537.7,5432.2
84558.9,79390.5,71897.3,30522.3,20693.5,6785.8
81485.7,81205.3,73521.1,33609.8,21706.4,7766.5
82154.4,85538.1,75910.9,35041.1,24242.1,7326.2
16840.5,18240.1,16531.9,8354,4987.6,1470.5
28177.8,28377.6,24819.4,11874.8,8152.9,1779.5
92409,92400.6,81669.1,35406.8,22240.8,7041
9740.9,10495.9,8991.3,5200.1,3176.3,763.7
8552.4,8701.4,7876.1,4330.3,3737,1993.6
80747,83939.8,81426.6,57525.2,56889.7,15728.2
1772.8,1832.5,1595.2,771.1,586.4,247.7
367.9,386.9,325.1,188.7,144.4,78.1
1863.7,2060.5,1660.1,741.7,564.2,225.1
413,344.4,375.6,169,105,48.6
1888.2,2087.7,1992,1580.1,1659.8,1302.3
1379.6,1260.5,1173.8,543.1,341.1,133.9
2613.8,3048.6,2577.2,1744.2,1401.6,289.8
959.9,794.9,601.7,269.9,178.6,64.6
1141.1,1187.2,1074.4,458.1,282.9,92.8
2068.3,2055,1770.7,747.8,494.8,218.3
1545.4,1645.7,1445.9,741.3,490.2,143.3
1294.6,1288,1132.4,492.1,368.1,145.4
785.3,882.2,745.8,333.9,238.6,101.2
2089.6,1761.2,1803.2,951.2,721.3,464.1
233.8,212.8,192.2,91.9,80.4,18.8
3190.2,3398.2,3008.3,1547.8,1174.9,439.2
1249.4,1230.9,1190.9,706.1,428.8,156.2
45725.3,45581.9,44975.5,31926.4,27493.7,23298.4
39287.2,40314.9,39173.2,25126.8,24507.8,17621.4
5749.1,5805,6270.3,3839.7,3014.5,1810.7
1067.5,1051,1050.2,525.4,382.6,111.3
49032.2,54097.2,47852.8,20284.5,15772.8,7434.5
2741.4,2222.9,2673.3,1469.8,1227.4,982.5
781.1,614.9,734.9,480.7,545,288.4
1636.5,1438,1585.6,993.5,889.6,526.4
2859.2,2844.6,2720.5,1563.4,733.9,275.3
68363.2,69727.1,68805.3,50432.9,51007.2,34520.3
80033.6,75966.7,64975.8,24927.8,15086.4,4826.6
4565.8,3844.4,3577.5,1346.2,866.1,349.6
1415.7,1479,1273,537.3,357.9,202.2
4585.2,4633.6,4431,2298.2,1384.2,647.4
4155.3,3533.3,4076.4,1944,1110.4,663.1
7145.5,7685.5,6423.2,3017.5,1866.5,702.7
5273,5197.7,5268.2,3296.8,3003.9,2591.5
22330.1,23727.2,20219.6,8335.5,5316.6,2009.4
84397.9,90288.1,82043.5,47631.7,27999.8,8478.3
1304.4,1306.1,1270.9,822.9,460,160.3
293565.2,311050.2,280924.1,154671.3,86833.9,22134.8
164461.2,186075.3,165216.9,114932.9,113308.8,10554
1730.1,1792.9,1528.3,575.2,351.7,96.4
15338.6,15258.1,14355.3,7008.6,3279.7,1271.9
354.1,308.4,306.8,130.3,75.2,29.2
40460.8,43228.2,38061.9,17068.8,9868.2,3389
140836.4,151693.4,138939.7,72503.4,30933.5,9985.4
1638.5,1621.5,1506.7,622.6,443.5,169.3
2074.1,1849.3,2160.9,1050.9,613.6,539.6
50236.3,52209.8,49554.1,18158.5,11731,2998.4
3447.6,4548.1,4460.7,2211.5,1369.3,506.1
64897.5,67108.7,65890.1,23466.3,15054.1,4063.8
11288,10258.3,11199.6,6745.2,6404.7,4412
4242.1,4233.8,7303.2,4013.4,2788.1,1940.6
7678.8,7806,11026.4,6598,6050.5,2589.9
12110.7,12162.4,11607.9,5518.1,3308.4,1561.2
3023.3,3036.3,3064.5,1641.1,1365.8,731
9080.5,12192.9,8514.3,6320.2,3797.8,2609
4120.9,6196,3871.5,3088.5,1764.9,1116.9
432.3,496.8,638.2,302.8,240.9,161.6
1860.9,1832.1,1683.3,987.5,896.2,502.6
305.2,337.3,344.6,265,112.9,49.1
233,168.4,268.5,148.6,69.8,25.9
12447,13801.3,17262.5,8552.3,7338.6,2078.1
1197.4,1243.2,1417,653,518.7,280.3
450.5,444,554.1,259.9,185.1,85.4
3893.5,3146.3,4434.8,1621.1,1166.9,261
2807.9,2704.9,3073.5,1348.6,1000.2,426.1
21237.3,22074.3,24102.1,18282.4,21150.6,17335.2
10408.1,10539.9,11549.2,9949.7,8277.9,10701.7
2952,3991,4133.6,3461.2,3681.8,2575.1
24508.7,25938.5,24696.6,15139.5,7566.1,4050.1
778.2,847.6,883.2,357.7,243.4,96.1
1617.5,1583.4,1726.6,856.6,610.4,349.4
542.7,610.8,514.8,259.6,253.9,156.5
20141.8,21502.4,19190.3,8953.6,7288.4,3400.2
11818.5,11799.5,11694.3,6865.7,4723.7,2468.9
4001.5,4596.8,4027.2,2216.7,1828.9,933.6
928.7,911,831.5,386,272.6,142
11685.9,11352.3,10684.6,6736.3,6619.4,4876.9
2678.5,2679.8,2489,1433.8,1136.3,249.5
5949.8,6145.3,5919.5,3471.9,2709.3,495.5
7718,7486.3,7006.3,3170.9,2286,1255.7
44827.5,42809.2,37897,14566.1,9268.5,3275.3
3914,3808.6,3920.7,2458.6,1790,587.6
56507.8,60310.3,58528.6,37350.6,22996.3,5350.8
56907.2,57740.5,54012.8,35746.5,33689.5,5300.7
2857.7,2932.5,3418.5,1415.9,995.9,408.6
21807.7,21859.1,20369.8,11905.3,7636.2,1809.2
105612.9,108614.1,100705.7,65658.8,57159,8904.7
6446.9,6835.1,5938.5,3275.2,1605.4,547.3
10664.3,10657.2,11281.2,8069.1,7149.9,1330.6
1927.6,1814.7,2037.9,1238.1,1177.7,826.2
2239.9,2285.4,2113.6,1332,1288.6,1015.6
2070,1958,1806.5,896.5,737.5,310.1
2124.6,1818.1,2061,1513.7,1452.8,1237.6
3743.2,4939.5,3410.3,1509.4,1045.3,453.4
7516.8,8518.6,6082.6,2781.8,1894.1,804.8
713.2,673.5,651.2,418.3,211.1,90.8
1196.8,1145.7,1120.4,401.5,256.7,45.3
3292.5,3504.3,3106.2,1318.8,953.1,304.8
24600,25123.1,23852.9,11358.4,5874.5,2707.9
22675.7,23802.3,21163.2,13329.3,7293.4,1799.6
1448.2,1339.1,1255.4,471,334.8,128.6
8701.7,8136.7,7492.7,3180.6,2408.4,876.1
1999.1,2767,1945.1,1394.6,1193.7,294.6
12836.9,12920.2,12364,6919.6,5679.8,3782.3
106700.4,109683.9,97895.5,40871.3,22717.8,7139.7
678.1,805.1,589,275.3,184,51.2
1586.5,1419.5,1460.7,745.7,385,169.1
12453.1,13126.5,12394.7,8582.1,7453.9,4692.3
1652.1,1516.7,1426.8,673.9,476.3,185.7
757.7,789.2,768.4,347.6,301.3,121.2
863.7,832.7,765.5,391.6,298.7,76.6
1533.3,1328.9,1187.8,442,285.6,77.1
183799,195985.8,188130.7,133561.5,124507.5,104704.4
83961.8,96131.1,88184.4,61054.4,47174.6,9865.3
36547.5,37949.8,35664.7,24932.7,24644.7,3019.9
16246.4,17357.7,15789.5,10889,10373.1,3252
14499.1,13816.7,11270.5,3879.7,2909.2,844.2
105235.2,112319.5,97860.3,38250.4,22026.7,7038.7
105277.8,115088,104339.8,68401.3,27215.1,7120.8
2707.6,2461.7,2547.1,1156.7,732.8,458.9
11777,12779.5,9881.1,3986.4,2768,843.6
673.9,752.7,715.2,402.1,221.2,94.6
3548.7,3197.2,3335.1,1611.9,1102.6,608.6
5633.3,5733.9,5436.2,2816.2,2277.7,2041.1
34400.6,36326.9,33485.3,20049,8138.7,3079.5
2059.9,2074.8,1700,605.7,391.2,118.6
5051.9,5226.6,4158.2,1627,971.1,252.6
13162,13008,11689.4,4827,3297.6,1425.9
420.8,340.5,359.5,152.5,93.3,30.1
1034.8,1041.6,812.1,314.9,228.3,77.4
2687.5,2853.7,2633,1303.4,818.8,327.1
31309.6,31975.5,32153.7,19072.1,10650.2,3818.2
9319,9091.2,8053.4,3497.9,2472.2,1001
1003.5,907.5,861.5,413.3,251.8,121.9
1443.3,1364.6,1199.4,511.7,333.4,128.5
8620.4,7950.4,7424.2,3260,2008.1,861.3
400.9,309.8,376.6,204.8,112.2,87
3201,3089.1,2696.2,1096,799.1,261.8
3505.8,3108.6,3543.8,2136.5,1893.4,1344
2708.6,2534.4,2376.7,1362.2,1174.4,665.1
3384,3275,2854.2,1319.1,958.8,311.8
2328.1,2254,1963.1,942.3,644.7,306.1
1169.8,1206.1,1124.5,478.1,409.4,235.1
4056.3,4009.3,3529.8,1410.8,967.8,365.5
912.1,844.7,775,318,204.9,95.5
3526.7,3436.8,3244,1921.7,2031.8,1484.5
16976.4,16560.5,14172.7,5552.8,3891.3,1019.1
161.6,177.8,151.1,83.1,42.9,16.6
5648.8,6002.6,4885.7,1851.3,1293,439.8
10150.4,11543.9,10880.4,7623.5,7125.3,3408.2
4996.7,4584.4,4311.5,2045.2,1411.2,874.9
2227.1,2482,1916.9,769.4,510.7,272.4
3871.1,3677.4,3397.3,1634.1,1043.8,636.3
257.8,303.1,302.5,202.6,163.8,111
1316,1372.2,1266.7,549.4,416.6,190.9
1189.9,905.4,1081.1,513.2,331.7,194.4
7354.9,6652.9,6337.2,2864.5,1752.3,1122.4
3177.2,2751.6,2863.2,1257,797.4,266.3
343.3,348.5,446.2,264.5,159.3,108.1
4428.2,4268.8,4353,2734.1,2504.9,1803.2
3286.6,3044.1,2835,1255,816.4,352.8
532.8,501.4,466,196.9,149.2,74
176.5,137.6,172.5,104.3,77,50
5008.7,4652.3,4834.7,2337,1590.2,906.4
7989.2,7770.8,7329.8,3318.8,2271.3,1107.8
10504.4,10163,9780.1,4692.1,3055.2,1455
6971.1,7301.8,6548.1,3172.9,2099.8,940.2
4746.2,4887.6,4072.9,1785,1186.2,389.5
5093.3,5277.8,4552.3,2065.6,1655.2,546.8
14390.6,16500.8,14656.3,6819.9,5221,2335.7
34385,33070.1,29484.8,13244.1,10309.3,5099.5
14958.8,14680.5,14401,9686.3,8401.2,1934.5
11861.3,12483,10831,4482.9,2768.5,1043.3
14267.2,14707.1,13558,6483.2,5098.7,2427.8
11347.6,12507,12368.8,6584.6,5690.5,3499.6
492.7,375.8,376.9,160.9,130.2,30.3
4584,4871.2,4607,3370.4,2926.1,2278
55091.6,56172,51925.2,23270.3,13283,5182.2
3072.2,3652.7,3545.6,2271.1,2367.9,1801.1
95688.1,99997.9,89668.1,40226.8,22943.8,7718.3
10445.9,11445.4,10209.4,6126.3,5858.3,4619.4
18462.2,20604.1,18004.5,9406.7,5495.7,2161.8
24743.5,24954.8,22631.9,10995.7,8641.8,4681.7
128562.8,131231.2,119504.2,56884.4,33080.8,11319.8
14384.7,14582.1,12986.2,6761.9,4433.6,1894.5
74792.9,74726.7,68434.3,31046.4,17924,5951.8
16311.1,15600.6,15743.2,6874.4,4291.9,1618.1
9303.5,9050.8,9015.1,5322.5,4139.7,2521.7
2175.8,2237.4,2357.1,1513.1,486.9,177.7
10062.5,9902.8,9709.4,6432.8,5436.2,3916.8
23147.4,21962,21892.7,9790.6,6672.5,2791.2
8209.9,8152.7,7994.2,5020.7,4654.5,2943.8
16389.2,18126.2,15423.9,5863.9,4201.3,1493.6
16954.9,17137.1,16053.2,6483.1,4176.5,1640.6
8227.9,8021.8,7696.9,3825.2,2972.4,1922.1
11260.4,10793.4,10554.6,7078.1,6762.6,5947.2
1710.2,1553.6,1568.1,724.7,622.4,362.2
742.6,787.2,748.3,394.1,329.1,224.2
5871.6,6021.9,5362,2343.4,1378.6,570.1
4101.1,4012.6,3903,1857.8,1354.5,729.6
62831.6,65761.4,60053.8,24713.5,14176.9,3927.5
25660,25077.3,25039.6,16177.3,15364.7,14619.2
28100.1,30672.3,26509.5,10734.6,6358.2,1996.4
11616.7,12302.2,10977.7,7200.2,6274.9,4524.8
6709.5,6042.5,6674.9,4094.7,1739.3,506.7
11510.4,13418.1,11605.3,8349.4,5915.9,3899.4
11666.9,11289.7,10845.4,5220.5,3489.5,1469.9
15762.7,16635.3,13942.6,5745.2,4052,1521.3
634,720.2,602.7,298.7,239,60.4
12242.6,11986.2,11251.9,4842.2,3349.2,1473
12482.1,12271.8,10817.2,4903.9,2922.3,1232.8
34213.9,35975.5,30220.1,12834.1,8225.1,2445.1
1311.9,1124.2,1138.9,461,396,127.1
3143.1,3338.2,2710.5,1099.5,777.4,284.4
2050.9,1942.7,1774.7,770.7,540.7,195.3
2570.5,2082.3,2149.2,975.5,621.5,310.3
9002.9,8588.5,7762,3380.1,2599.2,1269.8
16604,15569.6,14811.7,6766.3,4543.3,1810.4
8790.3,9211.7,7698.3,3599,2402.1,886.4
730,675.8,634.2,271.2,176.5,89.2
2770.8,2964.7,2755.1,1608.8,1290.5,776.8
3107.3,2984.5,2754.8,1356.3,1066.6,494.9
24702.6,23967.8,21184,8335.9,5461.8,2187.7
3653.8,3046.9,3207.3,1451.5,932.1,539.9
4472.5,5067.8,4713.9,3253.2,2327.3,683.1
16285.3,15404.9,14349,6234.6,4175.7,1900.9
2023.3,2021.4,1766.5,828.5,680.1,362
8174.1,8417.8,7738.3,4562.2,3848.2,2130.8
3052.5,2946.5,2599.5,1085.3,726,217.9
3027.6,2678.9,2747.5,1348.2,856.4,557.6
19550.1,19950.3,17781.3,8338.6,5168.9,2174
16141.3,15499,14184.1,6065.7,3607.7,1570.6
14822.1,14566.3,13513.6,5044.1,3098.3,1203.4
16831.5,19242.3,14209.6,5984.3,3854.5,1442.2
1917.1,1139,1397.4,650.8,553,362.9
85062.3,85125.7,82439,54212.9,52178.3,38025.7
176760.6,173391.1,149217.2,58996.4,37354.3,12590.2
1753.1,1723.6,1331.1,568.7,452.2,146
62549.3,71124.2,69237.1,48064.6,46946.1,36946.2
11196.7,12326.7,13004.7,9060.6,9103.5,8700.6
560.1,508.1,536.2,269.9,186,53.9
3545,3477.4,3415.4,1526.3,935.9,401
3026.6,2972.1,2779.7,1866.6,1979.4,1341.1
5827.6,5209.4,4829.8,2262.5,1730,908.2
9242.9,9796.9,8735.7,3610.1,2599.1,1160.1
1176082,1415141.8,1070066.8,352446.5,234331.3,47541.4
344984.8,391877.4,351837,205397.4,236940,203915.4
125779.5,120232.7,100994.2,37102.3,25332.5,6496.7
238295,248044.7,184220.7,60307.3,43571.4,8239.8
1254138,1364277.7,1215439.7,766109,358608.2,61696.8
1214049.4,1223546.1,959902.9,329423.7,235553.3,54016.2
1812.2,1778.7,1487,582.1,420.9,219.7
16683.2,18708.1,15800.1,6651,4056.5,1733.7
41306.5,41863.7,38629.8,18540.3,10093.2,3465.5
1190.4,1174.7,1040,409.2,309.5,78.1
6322,6257.3,5580.2,2314.2,1768,562.5
48611.9,48158.9,42744.5,20031.7,12256.7,3832.2
21465.2,21793.5,20503,12797.2,7267.5,2374.7
14116.9,13245.4,11982.7,5812.1,3577.2,1292.8
1809.1,1938.4,1616.2,709.1,436.4,129.3
1761.7,1792.5,1521.7,574.7,305.9,60.8
332.7,248.5,326.3,200.6,119.6,87.6
1674.6,1804.5,1691.1,958.6,678.6,508.3
4318,4224.3,3853.5,1770.1,1215.4,470.8
34434.3,38428.7,31565.2,17949.9,11323.2,2738.8
2494.5,2278.5,2165.2,941.7,691.1,263.7
5452.7,5332.6,5239.7,2455.1,1620.3,1149.2
9967.9,9282.9,9433.9,4348.1,3323.2,1163.4
2588.9,2525.3,2336.2,1218.5,915,534.8
1849.8,1884.5,1740.3,888.7,613.6,166.2
12628.9,12770.3,11578.2,5675.1,3762.5,1346.9
1249.1,1563.4,1396.7,944.8,940.6,818.2
5377.2,5694.5,5336.7,3603.1,2354.7,1666.2
1620.2,1856.3,1412.1,612.9,402,151.6
19801.5,18946.9,16636.6,7215.3,5305.4,1866.7
139271.3,163431.8,137676.9,53108.5,27100.9,6855.3
1819258.5,2151625,1806238.2,830323.2,371521.6,78353.4
3883.6,4377.9,3237.5,1273.5,889,321.5
26102.5,26740.8,24850.9,14814,5613.7,2187.8
10316.8,10837.5,10293.4,5494.1,4413.6,2225.6
11435.4,11028.8,11365.1,7531.8,5593.2,2859.1
18585.4,21531,18883.3,9485.6,7576.8,3915.2
3090.9,2927,2918,1637.4,1455.4,910
7485.6,7742.2,6910.8,2764,1909.6,706
5287.5,6284.3,7103.3,2828.1,1815.2,584.1
863.7,881.3,805.3,316.3,230.2,90.1
7462,7769.2,6801.5,2934.3,2071.7,781.8
2267.4,2445.4,2088.4,945.6,697.8,221.6
15033.4,13431.1,13009,6204.7,4336.2,1697.2
878.5,1003.6,831.3,387.7,306.2,102.9
9132.1,8851.8,8148.7,3817,2438.8,913
1690.7,1376.7,1556.6,737.6,483,269.1
310.3,271.6,259.6,120.1,93.1,25
26863.8,27202.6,21886.2,8793.2,5921.4,2343.3
16732.5,17153.7,14749.9,6846.3,5190,2324.2
539.6,516,531.8,283.4,150.1,64.4
1446.2,1522.3,1246.3,508.9,408.1,191.4
11318.9,10872.3,10293.2,4870.8,3625.3,1603.9
78428.5,76944,68198.6,34203.8,28779.8,14009.5
71505.5,71496.7,62516,26902.1,20253.7,8577.9
90786.8,88921.1,73030.6,27595.7,19271.2,5828.5
47758.5,50089.8,45465,29346.2,27098.3,23049.4
98765.6,105859,96491.3,47470.4,24501,7421.1
52116.2,57302.2,49021.3,25458.2,19657.2,10621.7
116713.5,125261.6,110998.2,54667.8,28457.3,8302
31400.7,32747.2,28964.7,10364.4,7312.9,2240.2
189679,195119.6,159995,63240.6,45333.9,17783.4
95150.6,94963.5,77076,28841,18565.2,5874.7
88248.9,89552.1,73257.6,29797.5,20612.4,6869
48342.8,50250.5,44738.6,21025.2,13915.6,6128.9
101987.3,101105.7,84590.1,30484.6,20872.1,6778.1
42748.5,44596.2,40004.6,27634.9,27623.4,24512.8
76863.6,78250.2,77517.2,49356.5,46352.7,36741.4
40769.7,41481.9,36492.2,14075.2,9726,4807
66855.1,69304.5,59547,28147.2,22453,8876.6
113197.7,106408.3,98172.8,49895.1,52429,49100.6
1351.9,1464.6,1109.7,529.8,485.6,345.6
179057.8,182869.4,149766.4,61250.7,47905.5,18378.3
20724.6,22070.5,19797.5,8514.5,4787.1,1513.8
35361.9,37470.2,35220.7,22343.5,19736.3,9673.3
1146.1,1181,1058.5,414.9,321,147.7
910,922,784,292.5,213.3,90.3
9596.6,9511.7,8902.2,4485.8,3370.4,1931.5
3947.7,3894,3083.6,1147.5,732.9,245.6
1251.2,1855.8,1025.3,557.7,311.5,117.6
6756.8,6433.5,5935.3,2643.2,2007.7,798.7
507.9,444.5,516.3,350.3,402.2,251.7
8225.3,8674.1,7351,2687.4,1913.4,561.5
3070.1,3552.7,2639.7,1095.6,918,423.7
4285.7,4443.2,3997.5,1590.4,1119.6,426.9
4875,5026.6,4309,1677.8,1213.2,485.7
6270.1,6469.1,6070.5,2798.8,1525.9,342.4
12368.4,12867.9,11650.9,5425.5,3411.8,1580.7
2740.6,2591,2419.1,1319.4,737.7,181.2
4230,3880.5,3889.7,1682.5,1177.9,495.9
1715.4,1710.5,1535.3,739.2,417,130.5
24871.2,25528.2,22946.5,8955.7,5873.2,2175.9
5183.3,4954.6,4574.8,2175.5,1481.3,733.2
6570.9,6724.6,6356,3323,2823.9,1564.9
57403,57630.7,47795.4,17779.4,11387.6,3777.6
17474.3,16903.4,19425.4,8202.6,5467.1,1517.9
20794.5,19727.1,20514,12213.9,4732.8,1746.3
30151.8,30591,29306,18087.2,6979.5,2458.8
1194.1,1407.9,1117.4,451.5,313.7,142.5
50125.7,52971.7,50060.9,29333,19037.1,3860
88570,91692.2,76874.9,29315.7,19655,6059.7
4549.3,4984.2,4622.9,3078.4,2929.8,765.2
2140.1,1868.8,2264.6,1115.8,611.8,239.9
38281.9,39571.1,37247.6,21512.1,9600.6,3198.7
1040.9,1002.3,779,293,218.8,105.5
6196,5488.7,5097.8,2072.3,1335.9,537.7
96068,106698,87567.7,32516.5,23413.8,7524.8
1758.9,1724.6,1672.7,957.9,593.5,303.1
402103.3,428403.6,387982.1,150985.3,81030.7,27103.1
419064.6,454391.7,399718.6,139780.5,75826.7,23109.9
2070.5,2206.6,1847.1,850.1,711.5,341.8
21483.4,23188.3,20845.3,11759.7,8794.2,5433.2
7165.8,8080.6,7247.2,3603.7,3027.7,1505.5
7179.7,7636.5,6039.5,2025.5,1419.7,465.9
5266.2,5278.7,4488.4,1999.2,1286,382.4
119013.3,127611,116649.7,48679.7,32355.8,14102.6
37060.5,39485.3,32869.2,16024.7,13606.6,10057
16638.5,17571.5,16183.9,9998.3,8613.2,7048.7
11388.6,11638.6,10446.6,4990.1,3554,1523.5
2026.8,1987,1705.9,816.7,535.8,205.5
5322.4,7105.1,4782.6,2691.1,1978.8,546.5
1490.4,1743.4,1646.8,943.3,708.1,482.8
143315,152264.1,133225.6,56699.7,29199.6,8849.8
35862.6,40299.2,39337.3,22055.7,13926.3,5889.6
6412.4,5875.5,5988.9,3542.9,2518.5,891.7
7421.4,8406.3,7266.5,4063.1,2245.3,988.4
881.2,742.8,806.1,408.9,303.8,150.6
1707,1646.1,1613.2,954.2,755.4,609.2
1049.7,1058.6,883.5,324,212.7,39.3
640,550.2,586.3,256.3,130.5,167.9
5471.8,5575.4,4672.3,1925,1231.1,500.1
705199.7,846556.2,615080.1,189080.4,129416.6,35102.1
65298.2,72039.9,58393.9,20124.4,13266.7,4814.2
70761.2,74742,66477.7,39323.5,21710.3,5112.9
875.3,673.3,777.8,421.5,284.7,74.4
470,443.4,499.3,264.7,187.4,162.1
100827.2,102464.7,81239.3,30993.5,20824.5,7969.2
6345.6,6477.4,5841.7,3241.2,2674.2,1661.9
1002.2,948.6,907.8,468.8,321.1,167.5
1667.4,1755,1471.8,605.8,339.6,119.1
