"01H-Ctrl, #01","01H-Ctrl, #02","01H-Ctrl, #03","01H-VOR-dn, #01","01H-VOR-dn, #02","01H-VOR-dn, #03","01H-VOR-up, #01","01H-VOR-up, #02","01H-VOR-up, #03","01H-OKR-up, #01","01H-OKR-up, #02","01H-OKR-up, #03","24H-Ctrl, #01","24H-Ctrl, #02","24H-Ctrl, #03","24H-VOR-dn, #01","24H-VOR-dn, #02","24H-VOR-dn, #03","24H-VOR-up, #01","24H-VOR-up, #02","24H-VOR-up, #03","24H-OKR-up, #01","24H-OKR-up, #02","24H-OKR-up, #03"
1.019744108,1.034892694,1.015795553,0.995668235,0.994500915,1.006293558,1.011319659,1.019297773,1.025824385,0.986773591,0.997138241,1.032920356,1.004765959,0.994562714,1.014435265,1.014705032,1.018833231,0.988182828,1.005705463,0.993844576,1.024402031,1.005772288,1.005332747,1.015797557
0.930141115,0.932746194,1.129183035,0.975376786,1.017955865,1.074939071,1.025340903,0.93699579,1.087366173,0.953334985,0.926943346,0.936748048,0.933089768,0.985560919,1.031653076,0.959975913,0.869300259,0.991897127,1.05786487,1.090835077,0.955707214,0.856195691,0.98862491,0.858699165
1.006973522,1.015108385,1.002729281,1.028667856,0.974039451,1.060160207,1.00449568,1.031345292,0.997115857,1.024353433,1.025197896,1.016609359,1.01486354,0.969761409,0.986178292,1.00490816,0.999788703,1.019583699,0.989235238,0.979611971,1.008142826,0.980592298,0.978809879,1.041049373
0.958021191,0.946492025,0.963109373,0.995362742,0.943628851,1.074329837,0.966698848,0.927696939,0.99128196,0.949773633,0.96537477,0.973330632,0.987414613,1.015960242,0.968440144,1.050033825,0.997547773,0.989154484,0.994962916,0.95321567,0.986292435,0.917021374,0.997304089,0.960513297
0.92053999,1.053607585,0.983066355,0.97599631,0.976460264,0.969030766,0.967469409,1.034380229,0.954681855,0.959152846,1.023790582,1.058867275,1.021550372,0.99871987,0.959812539,0.998144472,1.009312055,0.954247566,1.008294408,1.003030325,1.031106795,0.981796602,0.986834727,1.033210669
1.054865512,0.909811886,1.065784465,1.098893375,1.193839317,1.036160013,0.981835595,1.040847506,1.129103797,0.970843919,1.046407604,1.122930552,1.03696677,1.168749819,0.997365715,1.067209933,1.083751095,1.087959111,1.010584297,0.942650677,1.027651772,0.90108843,1.009089633,0.912588238
1.022242037,1.039021324,0.981588754,1.030342131,0.98119057,0.930050853,1.012948419,0.989839276,0.952583588,1.025735668,1.072723026,1.061474377,0.978120531,0.986021722,0.945969462,1.002254339,1.031924531,0.976242851,1.015854629,1.007110942,0.981435737,1.050532567,1.060701022,1.064251944
1.164888885,1.041296084,1.079995108,0.934428608,1.00917145,0.99651691,0.898478043,0.875868748,0.876833557,0.902448762,0.87342707,0.865805102,1.132348188,1.113762436,0.938146909,0.865415906,0.761994982,1.090827261,0.872650325,0.910367891,0.8793077,1.005531077,0.879489312,1.045018103
1.000166634,1.013777196,1.066112683,1.054558607,1.033922272,1.008354478,0.952144494,1.030805311,0.98402901,1.061077498,1.059240173,1.042560807,1.022318204,1.02438134,0.956550243,0.927561584,1.026190797,1.045232803,1.047394746,1.035921358,0.9827695,1.025203736,1.007880406,1.02733334
1.033787584,1.029017446,1.007734054,0.997680833,1.01633594,0.973129348,0.987582711,1.009910126,0.993087836,1.011682272,1.016432175,1.064999064,0.971672244,0.965027344,0.975028628,0.972370449,0.994032363,1.023182185,0.99197164,1.019391091,1.00980661,1.022353208,1.048246004,1.046963878
1.143157378,0.945580531,0.897181556,0.943049412,0.886326966,1.077640515,0.981380019,1.092802512,1.136117985,1.104573436,0.887000413,1.029189401,0.864662613,1.050387661,1.099433595,0.919614387,0.96219713,0.98909455,0.905701485,0.96415607,1.071313739,0.974698194,0.955197301,0.993232244
0.873947935,0.884745395,0.964728487,0.963894377,0.941066899,0.955511148,0.815834184,0.937173339,0.882458327,0.969278966,0.967898196,0.980263432,0.99343925,0.929774741,1.012327067,0.892939238,1.031823931,0.92619149,0.929006025,0.92822037,0.90695957,0.948085231,0.902242468,0.917303924
0.908122456,0.912845417,1.089390065,0.863205112,1.019957056,0.933687815,0.868061852,0.919361058,0.883567285,0.921639426,0.887570162,0.897834202,0.898912169,1.014507348,0.865078976,0.848911949,0.88176116,0.916435145,0.87344234,0.956493129,0.861608059,0.87879918,0.862584609,0.88065385
1.042264865,0.951378767,1.020679983,0.993015563,1.153682236,1.067246478,1.077971462,1.025342107,0.979137299,1.039285127,0.94283354,0.936345313,0.945885643,1.060007015,0.994099126,1.09213687,0.991335159,1.001555828,0.946976059,1.083966302,0.895803063,0.973334668,0.972138614,1.016773847
0.945095616,0.945088547,0.90893486,0.9087074,0.920733811,0.946635897,0.979956883,0.961036273,1.105263669,0.915551275,1.119666685,0.961902756,0.924652329,0.914923185,1.236736399,1.144088842,1.138320087,0.908672862,0.944755515,0.916478328,1.295330704,0.980778733,0.915268167,0.959490711
0.870430518,0.889658561,0.977213924,0.919503527,0.984841861,0.966622499,1.035519106,0.923484592,1.008387188,0.939328132,1.103417261,0.982316242,0.964237772,0.99556814,0.89194776,0.983999402,1.068244014,0.941555623,1.071053077,1.008967916,1.090737544,1.030157704,1.035872505,0.900240266
1.053928345,1.086493526,1.182820954,0.996071415,1.053092568,0.994538364,1.052399844,0.96142778,1.016730511,1.045168243,0.999182572,1.054833116,0.928331087,1.063318547,0.856256075,0.896562417,1.030135299,1.031852607,0.918274315,0.996090873,0.887067856,1.013818408,0.944152343,1.006542096
1.051736039,1.030118731,1.054159428,0.953014916,0.989165009,0.961922865,0.973813384,0.99841896,1.016759572,0.989858693,1.014303864,1.076443614,1.002451201,1.031077625,1.003719048,1.028964919,1.044764119,0.943618076,0.965957602,1.015969289,0.9845824,0.97560513,0.977068437,1.048066962
0.96916449,1.040186373,1.030420231,0.951476201,1.021001245,0.995977066,1.003365688,1.039653867,1.005771323,0.991255192,1.016047446,1.012943283,0.971055822,1.061108061,0.984999644,0.951107184,1.016055316,1.025452541,1.017463701,0.970285827,1.023174907,1.028069433,1.002237808,1.010020281
0.914020864,0.916506187,0.909475405,0.883021659,0.911655109,0.918348423,0.894376808,0.916030221,0.891757967,0.989498959,0.895464855,0.923155812,0.920927879,1.004016089,0.843566058,0.838365367,0.886441342,0.839398612,0.836955315,1.023024122,0.855138786,0.899229451,0.856671982,0.901184516
1.025796113,1.09994658,0.976911094,0.896899813,1.014950647,0.950577098,1.087135577,0.984041813,1.073447688,0.901020693,0.929849819,1.056818247,0.961730677,1.00758795,1.029067678,1.117142591,0.931836751,0.891720459,1.017643126,0.900550026,0.939942532,0.987786973,0.985407871,0.98819129
1.055614074,1.037800861,1.025250608,1.031095472,1.060832995,0.939490118,0.959049872,1.039688127,1.003545339,1.090453202,1.012342739,1.044109203,0.959523385,0.922710037,0.951917195,0.97178309,1.037007013,1.061947261,1.016965588,1.089767318,0.946939534,0.984143779,1.023743478,1.115653099
0.937472452,0.90593423,0.951890898,1.01930197,0.971145942,1.05933955,0.968503097,0.947169202,0.967500641,0.956500944,1.005764536,0.958221556,1.007606684,1.015508771,1.032598176,1.004344637,1.03085525,0.944171801,1.007316122,0.961744117,1.022035364,1.014360939,1.023822686,0.930466941
0.898056644,1.05365083,0.994631277,0.95229771,0.96256019,1.018023442,1.025349943,0.864838523,0.854253713,0.877993233,0.920040846,0.949839757,1.080285062,1.032024521,1.085831862,0.988258353,0.98707812,0.987103952,0.849793151,0.954230464,0.899839655,1.007992264,0.914086907,0.954049536
0.939452103,0.943888859,1.011140041,0.971340799,1.002082969,1.052196704,1.12056288,0.950128549,0.927206355,0.982572078,0.977722063,0.892792537,0.894243975,0.971185337,1.103811966,1.044388421,0.931536163,0.934666222,0.883849188,1.055299689,1.051233695,0.907103566,0.914680501,0.907443755
0.873524333,0.880364011,1.025124395,0.936540136,1.065595842,0.991512759,1.045444997,0.886334102,1.037267505,0.870543813,1.014019601,0.861557865,0.862321532,1.041804795,0.976581691,1.054358334,0.940523482,1.042283744,1.02547101,0.952651103,0.961124963,0.93555299,0.974733218,0.93569851
0.880187917,0.885526761,0.91622147,1.028611061,0.903907888,1.012476408,1.065477597,0.893279556,1.13583117,0.978403817,1.078134398,0.888751603,0.886361063,1.061267361,0.997080361,0.959196335,0.863524498,1.027625402,0.983331137,1.033414347,1.054837171,0.851675364,1.06317596,0.854559295
1.027212922,1.028733769,0.982694658,1.062154321,1.014652759,0.925894682,1.035999244,1.020443394,1.010931318,1.071374136,1.041357305,0.960346794,1.045203519,0.988507367,1.029433215,1.00416211,1.012210865,1.004271749,1.062074694,1.078918501,0.98487926,0.984421676,1.028876893,1.018437805
0.935097785,0.940447791,0.962047065,1.004657824,1.009676941,0.970433338,0.955815435,0.965734937,1.005061837,0.97955521,1.005736807,1.028263491,0.994864391,0.978271536,0.974361328,0.998025881,1.02943071,0.995478673,0.988825903,1.035082553,1.009823654,1.025166549,1.017978464,0.963941277
1.026815092,1.0932703,0.909939214,0.903050585,0.899968785,0.892161791,1.078813802,1.028521735,0.987240238,0.918705381,1.004971628,1.024590108,1.016088768,0.88616161,1.047608301,1.090708817,0.902409433,0.875790798,1.04775274,0.855170439,0.931721474,1.020198254,0.942293233,1.029933886
0.989033902,0.994725165,0.979152268,1.01883594,0.999692373,1.061455544,1.015963556,0.985498983,0.976900616,1.006023838,1.007953335,0.981167741,1.022574949,0.978116089,1.015464447,1.017986804,0.986626042,1.010399768,0.985906289,1.012222237,0.999575775,0.97997867,1.000446731,0.979428894
0.976167636,1.015229894,0.988750775,0.991085069,1.005162459,0.995670906,1.017429788,1.005732861,0.98969147,0.96138391,1.024679196,1.0099099,0.964449263,0.988728495,1.021655111,0.986146554,0.988066865,1.025738266,0.995987838,0.988394323,1.0388452,0.984473449,1.010975499,1.007507002
0.870468282,0.930617381,1.159304617,0.833184315,1.092839708,0.95911787,0.822894246,0.888873986,0.917845879,0.973412262,1.003123086,0.988026926,0.930247486,1.206365003,0.902046258,0.90442295,1.028908289,1.169399627,0.973495204,1.017171073,0.966637795,1.036642849,1.008978899,0.967172404
0.968016641,0.999621751,0.941659687,1.009982719,1.007399329,1.035424337,1.018586101,0.978393285,0.930776993,0.99947168,0.965496589,0.954776959,0.939869043,1.053677391,0.992577566,0.978764998,0.9532642,0.955926415,0.900855501,0.991322138,0.95213911,0.930287392,0.941941294,0.965192545
1.02132653,1.008083128,0.99013161,0.995690824,1.024099718,1.005218814,0.988938774,1.0364502,1.013984776,1.025001764,0.986321047,1.024854114,1.011619376,1.014650224,0.986892764,1.015864021,1.00132841,0.995616109,0.987968394,1.026805977,1.019133548,0.999648687,1.001692028,1.04362079
0.999188823,1.015317084,0.980240222,0.979387137,1.025060479,0.910925881,1.012188157,1.035247653,0.998731975,0.977793947,0.987700905,0.992806028,0.962776645,0.955232194,0.991166219,0.996328673,0.998202887,1.041765053,0.999699576,1.030378758,1.03364846,0.994305236,0.967088831,1.009641688
1.004513209,1.055454658,0.93590142,0.950284419,0.956307543,0.985132006,0.882055502,0.978282775,0.885942271,0.972968161,0.923215331,1.118243642,1.044523423,1.022242126,0.942977056,0.988606344,1.016705333,0.940292771,0.920605942,0.992318077,0.98922843,1.061249966,0.980511186,1.098562793
0.946509388,0.967650949,0.971697159,1.023338357,0.982839984,1.035630522,0.97236134,0.958656888,0.989968403,0.992156967,0.995511931,0.988948412,1.003670267,1.049924839,0.973700275,0.967223904,0.991300132,0.983624209,0.994353696,1.010491318,0.987537332,0.9927611,1.003138819,0.96070276
0.852770373,0.859128923,0.916183748,1.051063098,0.907683455,1.019922937,0.908586816,0.865187385,0.891863551,0.963395498,0.889878126,0.878592133,0.876872244,1.032305203,0.954818933,0.919695082,0.890754183,0.910526032,0.93126497,1.095255834,0.925159697,0.85704838,0.924639448,0.859435054
1.009158076,0.986786569,0.987030328,1.020283523,0.9955017,1.053968676,1.021243022,1.033283312,0.990704122,1.021427991,1.022983322,0.979890635,1.035253438,1.011736507,1.034535118,1.024653789,1.016866006,0.991231468,1.012230016,0.986228532,0.994892812,1.024813997,1.035707858,0.984202722
0.936188574,0.958222867,0.751299983,0.732912688,0.821377192,0.713639514,0.889789301,0.888909474,0.616979031,0.842850787,0.917163744,0.970020979,1.272018114,0.999331024,0.702940285,0.955525514,0.937592128,0.796256517,0.98162213,1.17576245,1.048182481,1.156057569,1.622550031,1.162537857
0.914988497,0.960921208,1.35792881,0.922505526,1.09443872,1.019626967,1.04943158,1.266475218,0.950034975,0.869043067,1.177483296,0.770243841,1.516907908,1.297516119,1.159670797,1.303093401,1.008187575,1.176172383,1.129620146,1.056367904,0.981516789,1.210794794,1.00464821,0.934538012
1.006506341,1.063688276,0.996060971,1.038759938,1.012695221,0.970462618,1.011942425,1.032871099,1.031713695,1.039911942,1.070754287,0.989756385,1.06387112,1.015892483,0.99474732,0.984078029,1.013915825,0.980335143,1.054040735,1.048278334,1.03061463,0.968554849,1.05156604,1.055211641
0.929837255,1.008117839,0.969486116,1.073175919,0.954524576,1.04865336,0.949461599,0.983478149,1.00635733,0.990119698,1.062711152,1.01720055,1.0303506,1.064410656,1.054980524,0.982903185,0.984383709,0.938997499,1.039010121,0.984814714,1.00590375,0.977999681,1.090984958,0.987149964
1.032012409,1.057785173,0.999291089,1.02888242,0.989066682,0.971709508,1.039886794,0.994895844,0.992248824,1.013685334,1.003321972,1.008210031,1.039892096,0.940165681,1.051921501,1.049878982,1.0197188,0.962277798,1.010231305,1.058775687,1.029942514,0.997696198,1.01321951,0.985153413
1.157237255,0.995780451,1.060619894,0.98455171,1.084858653,1.040301601,1.100965918,0.988659463,1.052874762,1.03498864,1.016238778,1.020201455,0.957810695,0.989749249,1.032879478,0.929922088,0.997323913,1.096516949,1.006253324,1.030831263,1.080909453,1.116423744,0.975115537,0.991548254
1.02714765,0.991540639,0.989320508,1.008879652,1.003223093,1.02688478,1.020866851,1.003716008,1.063582925,1.018800707,0.978338775,1.004631445,0.971874016,0.998429697,0.970389337,0.982653134,0.980112653,1.039623812,0.996072873,1.019636618,1.009887539,0.991681573,1.03393197,1.019372898
1.043520034,1.087442117,1.030850612,0.980445854,1.017467849,0.931423425,0.952803317,0.949690988,1.031410861,0.895295617,0.960681332,1.02954331,1.104455667,1.017560912,0.938137957,1.122324142,0.945645305,1.043938767,1.035239861,0.910945394,0.972531761,0.915150494,0.97783983,0.943924283
0.782628996,0.897768642,1.040165064,0.88140798,0.972773033,0.973725146,0.790451524,0.96525073,0.904409235,0.884328691,0.963076353,1.046878311,1.175843681,1.063218667,0.980956761,1.151331678,1.075318423,1.048096156,1.038296004,0.919678309,1.117281691,1.191334036,0.919046945,0.966839587
0.885034202,0.890508603,0.976936177,1.08432769,0.952153742,1.03817753,0.931573971,0.894145857,0.931673516,1.031429786,0.932759635,0.894496665,0.891661656,0.931483406,0.901569813,0.880082914,0.868227965,1.050953576,0.898007088,1.014878334,0.886415189,0.845531573,0.885324896,0.848185885
1.040051419,1.070610435,1.045599606,0.969572953,0.9998407,0.961062048,0.907000094,1.046834257,0.909533019,0.967695953,0.945008091,1.080879607,1.097969276,1.052117651,1.019761953,0.983133357,1.106562012,0.912633384,0.904723668,0.972994598,0.973109118,1.056784717,0.944838303,1.144882635
0.919980017,0.924055556,0.936566113,1.01949221,1.055050761,0.963450672,0.976003448,0.925658228,1.082035311,0.930316577,0.842546598,0.899819797,0.91551302,1.107588741,1.095483666,1.125257057,0.859604619,0.952383023,1.177469815,0.993630585,0.967331459,0.830630304,0.862231577,0.833947952
0.997461798,1.026799045,0.881971081,0.877814943,0.874074108,0.894534736,1.072626127,1.028479391,0.971493465,0.891028049,0.972061143,0.978974736,1.001390689,0.93783281,1.093651428,1.150580852,0.982455328,0.931956604,1.002168826,0.928493505,1.060114195,0.979844396,1.012075067,1.047176215
0.926178958,0.998217872,0.945995158,1.083466779,0.932487404,1.059303655,1.041420937,0.974557102,0.912175424,1.027688986,1.03788923,1.081312537,1.000163462,1.078979538,0.906768858,0.998148763,1.107215483,0.951104663,0.984308287,1.120181033,1.084094084,1.025205389,0.97988728,1.015219535
1.024714151,1.063367591,0.976180066,0.953507716,1.019177956,0.965355251,1.002776703,0.973313306,1.03684163,1.015482187,0.973151304,1.049991849,0.957671874,1.008391993,0.9793037,0.977667375,0.950942565,1.031815361,1.022060459,1.021998629,1.043330075,1.006698322,1.03102528,1.066838292
0.990510679,1.019638765,1.014030098,1.021661802,0.992261775,1.041080859,0.996440837,0.982393823,0.983889778,1.011163387,1.010245335,1.029448497,1.017732984,0.974332878,0.980766375,1.001849713,0.98852806,1.023192675,0.972924573,1.025181754,0.965725202,1.030597378,1.014835733,1.023134366
0.863332696,0.870572015,1.014734015,0.893380738,0.955533948,0.951243091,0.915154549,0.875359295,0.938373765,0.877308376,0.939472409,0.857106602,0.856751118,1.004702644,0.897239883,0.885119479,0.892760429,0.94095249,0.913939099,0.862347469,0.894982781,0.88542402,0.895854485,0.88710133
0.975846081,1.011926749,1.015294047,0.992447262,0.982611767,0.971467889,0.991028211,0.990698063,0.964780901,0.96959542,0.984764505,0.972147892,0.995789946,1.049504041,0.987331489,0.953618604,0.972325598,1.033811817,0.961567488,1.006975546,0.961147083,1.006763744,0.966677561,0.971260538
0.893035805,0.897745096,0.914130368,0.982619446,0.879536929,1.034375946,1.012571731,0.89937852,1.046819811,1.131185139,0.946456762,0.912461608,0.910810601,1.007559201,1.023620082,1.019050567,0.928364242,0.951311939,1.075170774,0.996806755,0.97268178,0.909471888,0.922499802,0.910391169
1.114881824,1.066661683,1.039304583,1.039013054,1.046542318,1.009292091,0.971971211,1.151455391,1.026963555,0.978309827,1.056406459,1.113363896,1.00978575,0.997169001,0.989761851,0.959534119,1.035140306,1.0697505,1.062381119,0.964547663,1.071752734,1.089795528,1.060213297,1.184259755
0.985742746,1.013392601,1.013278846,1.002130771,1.034989351,0.993689356,0.959946627,1.018578793,0.935230891,1.017159697,1.042065291,0.989448566,1.040929756,1.00600084,1.031851123,1.038251036,1.021094161,0.998925079,1.001496029,0.99349851,1.008860646,1.006628943,0.943408464,0.97640368
0.989429668,0.96828679,0.965627725,1.019234058,0.969415584,1.060611612,1.019916931,0.976656009,1.002479901,1.029503573,0.988301041,0.958953421,1.007610598,1.005663559,1.016202343,1.01025314,0.97947996,0.986883882,1.017389384,0.987973227,0.966945173,0.974983512,1.014030536,0.980187355
0.934893328,0.916682271,1.007501443,1.025099714,0.990104654,0.97723778,0.984874547,0.994091615,1.020316843,1.021711475,1.006462691,0.909022666,0.961330501,0.983048064,1.029691465,0.95873309,0.946440198,0.916638086,0.938816391,1.063787654,1.009530359,0.853879845,0.974490117,0.9272261
1.021038522,1.023208333,1.020837708,1.055653264,0.995582549,0.931948229,0.992533177,1.019880485,1.002209031,1.044950291,1.021221394,1.029530911,1.076133486,0.954231322,0.981767134,0.99302317,1.074513257,0.992835839,1.010737445,1.096474522,1.001339354,0.98343096,1.020863842,1.033801569
0.978530121,0.970047848,0.950734202,1.075155076,0.958383909,0.975843574,0.999373264,1.024835758,0.980781698,0.972784416,1.00202284,1.001717819,0.971903375,0.979513305,1.051706946,1.038593299,1.052247388,0.933940326,1.028895677,0.930847374,1.037096246,1.006321023,0.982545866,0.904246864
0.955024529,0.905947921,0.986738639,0.927132908,0.99211627,0.986193165,0.932989717,1.00270183,0.987558045,0.994486244,0.984234306,0.998411328,1.005548346,0.975301057,1.015133014,0.904903691,1.057784591,0.95857928,0.940211334,0.980106593,1.005992781,0.982505667,1.009882421,0.9676191
0.992364458,1.045401454,0.98294094,1.043695785,1.014784135,0.983115698,1.011599447,1.004932565,0.990341161,1.011882139,1.051102483,1.000125845,1.022094129,0.966166925,1.032768077,1.010530408,0.994317166,1.036879334,1.0208746,1.031371727,1.034017877,0.992663192,1.01690284,1.020418502
1.005760902,1.019816171,1.038844376,0.960361631,1.007088797,0.998733712,1.027677939,1.030066803,0.987530561,0.998898925,0.990015056,0.979260371,0.970720504,0.969396996,0.985037805,0.95740915,0.985367396,0.98893936,0.969931469,0.988811084,1.020024803,0.982329315,0.95989314,0.996959345
0.972556273,0.995373729,0.981262194,1.000191784,0.972572447,1.061643746,1.004543843,0.989151299,0.989086807,1.006539721,0.988846291,0.991173874,0.979198776,0.978841105,1.044779022,0.973317576,0.984580209,1.007835504,1.007642332,0.982348455,1.031281206,0.974143393,0.988889734,0.99160515
0.987414165,1.058213956,0.996924319,0.978054148,1.018393653,0.985678528,0.978257635,0.999287962,0.924890957,0.965682685,0.95453389,1.017493291,0.99438294,1.013731252,0.970374293,0.996424073,0.994305894,0.96424372,0.962788861,0.976376816,0.960424026,0.970061947,0.917900325,0.999138165
0.982515949,1.016008251,1.007073029,0.988424716,1.015038123,1.066433885,0.981123987,1.021142398,0.979087781,1.003034348,0.965679096,0.997643624,0.932364545,0.995320137,1.048665048,0.983178404,0.925433766,0.970750081,0.985621253,0.985841215,1.012431779,0.927101,0.973608425,1.009249995
0.983292458,1.055298844,0.870127455,0.758926477,0.786225256,0.937593049,1.349239069,1.030331719,1.00818726,1.027038096,1.133690479,0.972418407,0.932826527,0.906096046,1.046304407,1.091186703,0.902951073,0.776073948,1.04495466,0.829990153,0.962022672,0.898174157,0.991374715,1.054140225
1.001391602,0.962848771,1.005171412,0.992009039,0.967205513,1.0274763,1.043710566,0.992503863,1.092420596,1.018514658,1.0023507,0.992711292,0.942165298,1.003280494,0.997334104,0.98524608,1.023480599,1.031029604,1.009453175,1.029518529,0.992673187,1.005658326,1.094757866,1.000451551
0.938076718,0.915279566,0.976854202,0.978722303,0.962548582,1.061720583,0.962868401,0.947302063,0.946007155,0.974305932,0.972197087,0.97348079,1.010464013,0.939273435,0.961944298,0.987288653,1.00588539,0.957305416,0.975210754,0.95277004,0.965564688,1.009589083,0.980592146,0.931782229
0.986307755,0.930315432,0.968309698,1.003492408,0.869679322,1.125997801,0.989826586,1.042234483,0.981701305,0.923470181,0.937614007,1.059708515,0.953359998,0.978660635,1.004317763,0.965413143,1.030513601,0.905570006,0.970856165,0.897409474,1.021748082,1.02457429,0.953366837,0.89174096
0.991465515,1.020152544,0.982081904,1.02626778,1.023835339,0.967110329,0.997729489,1.067118753,0.998448923,1.003338424,1.073157965,1.017614133,1.03818285,0.938129836,1.019699433,0.988023415,0.995943233,1.007195502,1.036632751,1.011764421,1.044288518,1.00041597,1.035749316,1.050729511
0.973371756,1.011496339,0.979367548,1.018547025,0.980275862,0.987974677,0.990327327,1.036919288,0.972949576,1.007891891,1.021067254,1.023107088,1.013014144,0.981440557,0.974856363,0.977454473,1.024649824,1.019463567,0.987570692,1.026617971,1.01537997,1.007322556,1.003183948,1.021682519
0.952639548,1.021923026,0.943738613,1.058832697,0.975356148,1.054397279,1.04139347,0.999331395,0.979932401,0.992742438,1.027961614,1.031963063,1.011838458,1.007404338,1.059530827,1.045880269,0.975191672,1.010381562,1.054461859,0.983983259,1.023098844,0.929813687,1.030740335,1.024040274
0.952363444,0.972230713,0.88256867,1.16026858,1.111676569,1.010310118,0.974936971,1.002625178,0.993850876,1.019658059,1.056287642,1.111786331,1.00E+00,0.987946769,1.037643372,1.151012501,1.078957878,1.09043565,1.014261267,1.190477506,1.055975189,1.026257526,1.156338082,1.025094217
1.039556236,0.966406973,0.962549772,0.978138209,1.024118843,0.9881684,1.055566489,0.970419096,1.017722607,0.996506171,1.022529334,0.91293912,0.886122203,1.003334212,0.995402,0.975961925,0.968639317,1.037506124,1.049796329,0.955687347,0.987872427,1.025426452,1.010517724,1.04601058
1.094095774,1.055776854,1.00E+00,0.898748536,0.8719715,0.945073047,0.925947438,1.057516365,0.899896874,1.03486644,0.906723796,1.000503362,1.034020142,0.98999858,0.919235753,0.892039957,0.992412904,0.896451366,0.886479647,0.9239893,0.902289546,1.010535931,0.903779818,1.05372505
0.861685614,0.86802877,0.915195676,0.954201114,0.944072717,1.055412695,1.173195804,0.880782374,1.073012285,0.942421299,1.070826449,0.868665905,0.863582749,0.886130317,0.982619158,0.959778275,0.874002342,0.922468126,1.023543093,0.972844624,1.007409763,0.864414628,1.076821069,0.866909286
1.005022988,1.040889941,0.973166838,0.994588702,1.045388499,0.955876892,0.951154922,1.052850538,0.971109776,0.979675778,0.97056619,1.021524992,0.975305884,0.991245051,0.958851921,0.948601114,1.011808053,0.970588977,0.938119485,0.972041854,0.975589222,1.051316067,0.985523573,1.010324759
1.178667989,0.930920311,1.00995753,1.091593254,0.907274351,0.968225788,0.925837005,1.074660164,0.908914542,1.009182145,0.911459435,0.974803128,1.096918613,1.003929727,0.887179651,0.861749838,0.968627109,0.956130099,0.867981709,1.024865816,0.874125297,1.033188785,0.875792094,0.923963723
1.05123366,0.977595877,1.075603905,1.042246547,1.086358906,1.029727369,1.029131058,0.925615507,1.078856095,0.977762724,0.969124907,0.89391296,0.949835184,1.01801772,0.92822454,1.013700974,0.93009711,1.048990464,0.972039349,1.00695406,0.994569729,0.923099445,0.967610586,0.953281221
0.978138662,1.037455415,1.017774691,1.037326821,1.034018756,1.007181495,0.949983879,1.018807065,1.008129871,0.980996343,1.009639319,1.078844273,1.010838767,1.029467209,1.010185618,1.057468543,1.055531004,1.056662143,0.971531613,1.051402931,1.034868272,1.012512352,1.007153918,1.035730742
0.993323992,0.999135263,1.01774263,0.990720231,1.011623438,0.952444385,0.975300091,0.996436804,1.004850761,0.996209467,1.013447859,0.996946207,1.015816679,1.009852346,0.971419032,0.98134266,1.035292104,0.978167977,0.993336987,1.00899696,1.024292752,0.96360291,0.996218789,0.997135998
1.007605505,1.002547321,1.034816939,1.000877241,1.057208104,0.937982943,0.977255515,1.008434611,1.000992181,1.049370447,1.021430818,0.981353481,1.010430031,1.00293632,0.995749277,1.010978306,1.027169211,1.001866474,1.007480116,1.047040515,1.006447853,0.978943724,0.986894301,0.985132426
0.872709327,0.878740095,1.061921721,1.16153821,1.074873529,1.121924554,0.944279523,0.883614399,0.905768426,1.277648651,0.907583045,0.920455812,0.900828694,0.562739879,0.906934318,0.8373561,0.909436181,0.997931589,0.882154249,1.205824869,0.847076445,0.827904034,0.847467142,0.830354774
0.978980113,0.957207848,0.947290687,0.949207509,0.955394889,0.941682425,0.956139903,1.036508219,0.95692029,0.952611845,0.988730357,0.937559153,0.966373485,0.885544964,1.02890933,0.924544931,0.920201872,0.873264088,1.028269632,0.865266417,0.925321284,0.953420063,0.931922845,0.979224897
1.000885557,1.014036316,1.02237157,1.004307437,1.026032904,0.987142261,0.988451768,1.014194894,1.063800818,1.012932339,1.034156836,1.021209629,0.997418509,0.987186158,1.010579688,0.985722874,0.984207543,1.027317709,1.003923563,1.01514155,1.029831966,0.984756969,1.029036748,1.018149322
0.815681533,0.965871745,0.801388327,1.113403834,1.009445637,0.956427878,0.864043303,0.941027687,0.854000033,1.194152201,1.116670387,1.019093675,1.016852428,0.835107692,0.927268882,0.95462391,1.012086872,0.964842946,1.049224362,1.003802277,0.901909713,0.9088532,1.078793368,0.826440914
1.011956359,0.987715768,1.002140259,1.026796688,0.960834812,1.053043887,0.997241002,0.970630698,1.064381093,0.954370065,0.980378504,1.028110891,0.977642001,1.005000206,0.935082358,0.957569917,0.998569811,0.989481131,0.977858118,1.001223842,1.048813384,1.000206696,1.021049748,1.021106501
1.012374664,0.989075642,1.024458724,1.00818662,1.003596848,1.031027669,1.008298087,1.017638071,1.058222813,1.005297058,0.999826468,1.022063998,0.983697213,0.965394768,1.007250259,0.988684253,1.003370496,1.001412539,0.997939127,1.014106889,1.007615698,0.995592191,1.032419855,1.01639763
0.916317051,0.91989431,0.908349018,0.96058371,0.896520733,0.990439518,0.917099632,0.921859014,0.913003494,1.106305342,0.914504694,0.925564816,0.924975128,1.035149418,0.948106397,0.946515555,0.889742412,1.084515299,0.946703112,1.00950583,0.948620056,0.886547399,0.949373232,0.888450389
