rq_126_sn,rq_130n_sn
37.1878721,667.0836119
344.7504331,479.7495178
616.6103147,959.5384524
78.36408221,76.13059312
831.8747523,860.4531872
741.7052101,807.2185831
230.3729186,274.6683098
337.8193616,374.9163695
649.140537,596.0055994
1155.410194,1324.798444
295.6793224,468.5433419
643.0640853,505.7778111
19.72307535,18.49167735
598.5760918,878.0722951
1518.730848,1835.93294
114.6422315,137.196802
181.3140266,258.4618158
20.16439969,17.30073079
74.9590618,98.27535939
299.953614,432.9155031
36.63766791,59.98853212
55.68446335,98.55271014
256.9827655,304.6344337
15.13065945,15.11684868
305.0699275,675.5072567
193.7703949,207.5802925
148.0721285,291.2770845
1734.56386,2575.071983
32.66468178,137.6754013
80.09534011,883.415375
175.7727982,653.0382107
33.19160947,1439.096687
59.54818063,783.85221
43.94408747,1282.2881
129.5494301,531.2586647
54.44827371,992.5194858
0,63.79544194
3.013636451,582.433298
14.51402895,164.6298178
28.35422827,917.1075859
18.25336845,27.91775838
31.30077892,227.8825381
71.73721507,693.5958214
126.3539284,785.1660683
41.45176931,92.19151762
27.2046731,144.3263964
852.181182,578.500642
408.1560628,252.2692357
173.1437452,111.6075952
206.3832344,113.1644082
674.6679229,470.0841827
53.68454738,44.21458967
1421.134092,981.6503019
579.0307722,411.5527138
162.1678255,170.5433712
467.2839504,373.6074525
338.1533548,279.7623528
248.5920253,196.9725994
78.47710638,54.92165375
883.0344112,602.8994198
54.15647159,8.300597774
392.1977008,762.0856981
153.9761336,919.4792497
147.1925465,957.2771611
127.6619868,787.5726964
214.5522768,1317.549957
181.4695464,1311.28673
693.6180301,1144.470362
226.9971453,2171.405662
466.4492904,320.2231643
446.587882,201.6356349
235.8224866,24.00063588
978.9959324,94.23623883
1820.469827,1336.498439
60.74563071,19.33673274
47.63968696,396.7073771
69.66235498,488.8022003
208.3660618,134.3919556
2144.966506,1231.110631
1193.0709,672.7289907
743.8994187,1844.473279
732.8452391,369.8359366
724.7973754,379.5055949
66.10687047,30.07967146
490.6926285,597.2735885
257.1410825,319.166851
268.2409807,339.5123327
640.4085701,896.4115843
595.0849206,880.7863917
26.06205299,49.23863333
202.4247399,879.8526215
770.7738066,2173.451817
321.8634843,444.6094458
272.4902646,231.374917
85.66277124,119.4684952
596.6782754,537.6126267
834.3174099,1126.020893
738.7941965,689.5012828
491.1892342,606.7578104
114.6831706,122.0955799
82.39550441,63.27830917
209.8918856,186.9626756
623.5163415,561.3563675
152.8308299,179.7361062
165.840561,100.194598
795.5267106,417.1784486
1291.569771,756.4005915
71.47602813,29.5455366
320.0221157,209.7050929
354.6038562,3452.231834
147.3541518,56.18229542
328.1878841,162.8392174
602.8140637,327.7372108
207.0784036,199.4447373
295.6883656,213.1126234
1198.347531,215.9088696
454.2353855,224.7502044
812.7411548,240.1787776
608.6325101,252.3446469
446.5985214,212.9080038
162.8820571,49.18461073
240.5310018,116.291796
69.51462847,54.36163333
485.4414171,225.071364
270.648598,113.0662643
2342.076602,641.6852521
358.7321599,121.1394676
682.3732542,230.7510162
489.683498,140.6469635
1025.364642,1363.784732
467.3001728,563.4357482
212.4848094,140.906803
96.29860365,78.10629476
83.99736813,92.10801843
480.1024018,617.2650396
150.6724481,159.4973714
247.3460043,229.5177067
24.42546829,28.59217458
184.3553684,279.3127834
264.3146978,254.9314962
221.9768559,203.3511353
152.1646653,188.3562475
173.4892602,178.0190908
49.5691964,55.17922035
724.6034315,248.1267919
64.57817476,60.24985073
175.1260706,186.9347351
668.1463877,166.1268844
437.3107031,494.1192646
436.9708623,461.4223469
606.3557752,980.159114
327.2415473,323.8932983
225.2627922,189.5948568
112.7033258,209.1644522
545.8526259,396.0297813
318.594293,343.8838294
533.1328274,1178.205839
511.4100032,641.4047078
227.9066595,257.2421371
373.5080304,164.155194
919.7205836,355.2132776
193.2059952,222.1843394
895.1538988,480.0737611
847.417738,484.3056977
2793.858012,1395.367849
1141.758027,531.6933647
1011.182869,652.1450558
252.9312962,200.0955675
428.9071949,212.2991815
652.3447513,226.1331737
713.7461942,1125.901142
1211.336832,536.5537951
672.4534063,305.3902867
82.69694208,41.1332371
204.0039388,113.706047
167.34653,83.3132058
160.0237748,82.43623644
134.9901651,65.69810421
89.31836235,57.83633365
1878.763428,809.0483013
305.4469527,84.02496791
9.391866516,3.925260058
349.9532514,129.3687799
2190.346391,609.0725193
687.8095682,218.9430336
1944.594617,491.8586327
1040.756603,314.7436152
415.6181082,96.68728754
618.2956608,282.7668873
7.916837046,24.34224131
733.8564874,182.2978886
40.65538715,13.86680555
2502.360907,1007.939878
52.92601342,17.92296521
3054.282294,744.7898211
1572.147661,491.2788524
2465.964333,646.1640088
2609.847264,685.574135
803.1274785,277.32006
938.6374186,1001.670308
820.2682418,846.7035548
666.8157711,724.2410966
1024.292941,354.7971731
1677.595234,509.8913098
2174.51996,520.0125153
230.7611432,85.64620583
920.5434405,213.4337818
1103.672394,304.4091109
1711.083949,301.293395
293.0639723,48.56435948
418.7211242,123.9196542
3955.970036,922.8432776
239.4051523,65.54775205
869.9722058,317.4387352
642.1848963,201.2075936
624.5169916,1077.950881
278.8601561,99.42976732
1012.731388,288.1211194
212.2360701,57.73189991
590.2192388,545.4949142
928.6601886,748.8861897
2517.968935,1259.371001
17.82512734,24.31857925
361.594149,101.0623999
2223.469282,639.2619603
571.3884571,137.8460726
21.49133625,7.14879251
786.8289667,90.35117456
374.6141521,90.24213285
3681.431715,830.0273395
318.711089,83.82776333
319.4057863,64.44237558
1201.06842,291.688972
299.7906222,89.75812587
135.7177695,72.67315725
67.17331008,40.79775268
2594.310926,818.0314162
178.1306303,114.4167425
1694.624754,548.310855
197.6234136,132.8395007
697.7439808,442.2547565
799.3372927,385.9117816
324.99853,131.1996036
317.7397073,160.2191474
1789.704893,412.3323646
287.6572787,91.22975956
1798.847662,639.0131888
618.4625422,336.3150792
1694.855898,913.7591396
5.522044432,7.253563125
315.9819837,154.8765212
14.16275751,9.999821096
41.69741499,37.97500988
1071.970049,581.8019002
70.76285401,63.43284702
940.9771109,307.7203103
787.8729912,182.3674366
578.8348762,237.9238573
1098.021954,483.9608049
123.4713047,20.46156459
2465.645757,1042.331647
906.343736,74.26283323
215.5828664,66.31406312
462.4272159,161.2902528
60.83749888,14.56551039
21.15687529,14.66641424
303.9167637,88.73893182
349.7005921,248.1351435
274.9265029,99.29722046
93.30505183,31.50607691
1699.275548,531.5442271
2839.275364,856.9444874
252.8292662,504.1221395
316.9728961,577.9532493
280.4584992,389.8711247
278.7483225,384.6033706
7.831211662,10.13056413
16.07541979,16.5857319
78.8179673,73.05924002
13.64126337,23.27159466
229.8758325,97.57932694
381.9181162,424.2768455
2485.501711,1975.113905
724.0998842,620.4423245
453.4027675,1031.856952
173.5344989,167.3206212
17.94869726,7.851916746
678.1256832,430.1893034
77.26576069,44.94225693
65.98255814,43.70873896
197.6682704,136.7777863
362.5093366,210.0218722
698.5306491,654.8877551
510.9282524,599.5522248
50.33846134,36.81884228
663.1075971,460.7269778
260.5040759,793.3209408
1359.331559,2553.099156
905.4841957,525.2444085
164.3713531,226.6976101
640.1172126,1096.593898
419.760248,550.9403146
207.1710368,144.0862112
322.32104,216.4802583
227.9844235,299.8816532
35.59617917,38.25734742
132.4153325,212.9120269
239.0674443,235.3125774
996.7808516,1100.196299
1275.013653,1131.641298
90.29272256,97.03583229
100.5451525,94.48914361
1114.736228,1898.116241
283.2913089,468.3335911
88.09819087,121.5254794
258.1033405,395.6012012
51.3979494,67.22459853
250.6645815,349.09175
85.94780207,124.7051075
343.2200114,639.863193
71.99667267,99.68829232
329.5758735,517.7390676
284.7304766,303.8000499
277.5296331,944.7898893
220.2455829,335.6840912
437.1118902,537.470322
504.9999821,384.9689306
767.8730576,380.4295567
496.8516676,602.5062629
205.9903047,254.5701071
340.5400011,450.9273596
492.1942363,1211.366632
50.09655167,97.42159108
16.5151304,42.86549202
418.8920784,638.5337028
334.5218767,366.2914297
396.3191704,614.0232124
28.36161738,39.65568621
156.7458295,13.74289377
82.9041546,134.7107655
177.8337258,309.9286028
378.5764388,2197.130321
171.5190644,1500.231932
347.9747871,652.5770103
30.99005895,29.40696641
1455.803088,617.370621
855.1429781,497.7358986
176.2362452,351.8146879
513.769651,256.9845838
457.5842407,343.877435
760.7586667,547.1349363
188.3785615,37.74343743
469.9990829,351.8025638
3751.63105,2785.847043
1888.668386,1480.848899
450.597963,166.1934319
1300.244101,282.527024
272.191905,219.9212636
490.7204625,351.6828904
763.1210202,747.2973164
65.83317092,47.87021083
757.8684541,711.7201445
196.8676444,146.12133
117.616697,110.9670103
673.9433392,410.9023441
25.352433,18.48539605
52.9334688,57.11540414
99.7179867,63.39384814
296.4750272,257.5169234
625.9536507,657.7680968
280.1423956,215.2260353
213.3359378,140.8020757
749.3777479,626.0473167
674.6756983,1029.797002
811.4733498,532.6294601
764.792308,781.3229747
497.7498962,649.9900678
141.0223155,209.740111
347.4833123,400.2659824
750.9659175,984.8951098
163.9172879,164.3216655
208.6321874,291.5703103
367.5667125,539.5724822
513.2642504,846.1702224
165.5132842,152.42312
321.8144797,335.9587146
571.9552248,869.6287361
736.4100364,1051.217632
236.822445,270.6386518
475.5029144,553.509562
113.5503587,166.2825552
85.89459805,161.5578876
974.4946661,235.3980597
74.41956718,72.88310797
832.2192269,823.0819356
529.2433991,494.3480653
393.4049787,415.8775746
574.5839742,643.1098761
1179.864326,1406.688111
277.0671811,150.8561924
103.1320303,166.8430038
39.35749338,41.2952019
322.048679,143.0147177
246.4853473,488.0951751
126.7262261,141.609905
134.6171972,343.3854154
123.3834435,306.0676925
1122.067868,1101.347667
165.1311968,141.5548032
19.76169131,12.6028078
1135.694968,930.7785921
86.1170885,375.2093248
217.3238067,364.9371026
828.9545154,1149.922451
345.4393608,484.034616
162.7527771,91.20510766
70.14955555,105.8424162
418.9808266,616.0257023
78.31945033,257.3667013
169.5910893,282.9345304
106.0146359,100.6359975
663.3662566,694.2350226
288.8541221,210.3055409
737.7852171,552.7353763
155.122015,230.0643944
378.9731497,529.664875
72.7172456,52.65309542
554.6267096,1168.174316
306.2579083,440.1777385
406.2656386,333.2084922
200.6892939,226.7867748
130.3896954,106.9070698
266.3958654,369.0950681
207.5320198,252.1373148
145.9703228,123.7675314
604.5476313,1052.003471
312.1246861,406.0068639
896.1793234,335.2602089
160.6504983,47.59812735
436.5091833,179.7721776
483.4957959,181.971349
390.6323043,48.20999121
572.2589814,52.15420812
342.5326263,86.39695759
1133.638844,359.6571849
214.496133,61.5801666
148.665853,71.69824009
302.3946437,100.9664217
665.3769335,584.7302912
163.5691249,110.1597504
189.7984038,80.84835541
201.8111633,118.3008848
10.5414572,96.30548045
186.487886,57.55736083
405.6921508,213.4311608
76.46061704,17.67019444
267.0985225,222.9104434
854.6693168,426.7946778
89.42996606,147.2394574
105.7258301,167.5415633
103.3886804,152.1917021
431.6383949,301.3158644
657.8730357,908.9552221
252.1273914,324.6552091
40.78224881,59.94603807
209.1376413,253.3496442
467.4865691,1078.928137
66.28566936,110.4392487
218.5291161,355.6669553
1290.936284,715.0847764
294.4254563,222.4683907
580.3736217,1038.395509
223.3961276,236.073853
1629.053559,1616.321268
389.6951479,336.8831867
134.628902,75.88320272
54.609879,48.88568251
109.3813708,112.7710562
414.372774,314.3278218
196.241023,124.0380672
105.3433704,67.13722339
757.3811398,936.7814918
19.88613075,17.48161324
639.8040904,911.9620382
24.45469976,28.08974671
685.6711959,878.2846014
564.8017487,699.1901886
650.3441403,405.4847313
385.4936213,498.2425699
259.7189187,327.9130799
169.6126472,191.7178923
514.8659879,608.5848258
34.02631088,41.33030918
192.7107478,445.446959
973.9493315,391.3194394
345.834363,468.9982696
307.2004811,446.711387
544.3197534,721.1214355
97.53737465,57.58914811
510.7608063,498.1540324
251.2849208,157.5915139
73.07591807,106.391823
565.1201482,951.7547101
37.28455246,42.89484192
183.9514779,241.0389873
383.6549346,578.6048241
225.3991972,326.8310361
636.5504258,1088.589056
360.7294144,342.4736262
214.694846,228.6596992
137.807034,159.2386586
1499.581931,429.3687895
132.5226957,52.50610764
597.3632541,189.1819944
141.9289358,44.78090772
431.8789866,717.8714915
627.3138874,785.1040571
410.5942182,96.15753923
243.0969548,59.91134731
181.0421668,188.0058933
438.0944619,392.0701139
18.10671267,15.80918528
210.0736779,94.57051694
628.0429759,632.6784826
40.96528133,38.85649767
50.12342966,48.75626615
7.100897985,6.406736098
29.97602591,22.29901385
342.5628603,386.8083169
246.8855964,221.9161271
386.5948022,192.0619062
209.390099,150.1367396
839.8107725,748.6175698
270.4183775,175.4059631
228.6244671,149.7287558
18.39599909,6.751171877
1131.473172,610.804622
618.9947565,387.8994763
18.06515231,24.20498339
19.45138145,24.13400682
46.54369644,345.6384939
63.54995785,813.6696889
552.5685077,3228.119651
63.64260957,726.6137073
35.68054613,672.6935008
48.82221909,932.8039896
151.7587204,1329.471158
126.3624929,3771.650937
121.2262176,1318.132636
160.1264565,246.9461316
40.96703795,53.61603925
8.175133784,8.286002925
29.67612163,31.44637462
681.450615,786.1984798
979.2969846,865.7427021
117.3155249,111.2617721
1815.030803,3023.860477
285.6432183,250.4708744
1197.207923,1148.595806
1528.410402,1352.932107
244.4160035,1202.525294
88.22309655,57.09266358
216.0232423,546.9107308
427.4676584,482.6346627
718.9213656,457.3052001
286.2100707,424.1051313
261.3167838,415.8231261
397.0161155,185.944057
138.3146452,2115.50409
1239.034675,1518.538596
40.26880593,0
261.1110676,238.2540386
717.8495967,302.9956836
1194.959187,467.2952804
418.5148794,1051.097318
183.131346,69.91551672
77.62089485,43.97236567
255.5401243,118.2333204
37.60627748,605.4641514
1679.768333,994.3452725
306.9037135,233.0271157
1152.611551,650.2833609
844.6706273,573.8367883
36.77307177,51.68028395
408.4830595,387.6186837
223.4258552,218.256519
1167.308611,1275.983204
123.3665766,75.77617168
1198.370021,794.7217939
1476.524429,1166.775968
288.125589,451.9586829
660.2472637,113.0332245
115.7535538,479.892332
149.0727137,489.7650491
95.05077709,63.06143614
705.0455733,1038.957936
1271.763564,1765.00102
231.8821314,279.3304159
416.0373421,645.1941573
375.9554524,377.3880117
568.5780733,506.9193675
65.69547149,52.21341569
940.213498,972.4275097
649.530389,560.8757666
326.8453687,509.5338526
339.2490231,302.2824119
532.3733023,416.8537384
166.6690292,260.7427975
145.2152007,62.40161445
56.27983393,25.64066189
863.8250806,831.2624039
249.2027736,224.0931457
678.1168548,637.5996326
550.4206121,865.6445837
973.6660708,836.9006689
51.00697253,48.85010537
143.2391883,126.2136077
166.7620368,139.7245108
649.6149157,624.4611864
2310.104384,2531.924447
193.5633294,172.7813793
161.2888225,267.7587989
450.6084246,556.5236979
476.7770684,792.7471175
968.1239857,1072.317741
88.24467566,94.51018371
54.4523191,71.3276575
52.99336901,32.14751991
725.9218114,418.3034912
291.4501481,162.2776126
296.879797,168.166474
42.32967552,53.29005022
913.6652536,1694.016428
1263.948986,2149.968602
283.9470462,414.467641
721.1160906,630.4733488
262.1938024,162.6019436
262.0601312,232.3466328
862.9098793,919.7042679
28.77586691,29.96307682
80.17923483,79.81090709
124.0881,121.2256027
27.29317205,22.84231089
153.9103562,77.82658404
311.5394431,159.2158619
307.3988209,209.7805488
1669.404655,730.9789389
570.1532595,452.7730301
622.9595414,362.7763441
185.8004019,87.78023281
1602.860378,814.0587828
2200.671593,1235.534675
129.2179569,71.23080373
62.61347256,73.49942887
54.78049789,31.22919891
681.113843,574.2652363
25.79563002,22.29192008
12.99357838,29.89663739
1746.36674,641.6993813
212.4632634,136.3931368
445.7580676,550.3039797
646.6969552,741.0333823
562.78787,617.1411531
381.493958,155.8192842
540.6488922,331.8658088
401.7199567,325.921639
114.5077587,877.1581431
1412.178481,1291.946098
1303.27871,1249.111667
540.416891,457.0744958
444.7549654,427.9686763
396.2341177,366.9188303
328.123511,113.5736328
875.0689189,928.1929089
41.76122563,40.97253246
1317.667033,1067.808876
1343.529413,1312.66273
645.5816342,3153.593694
116.2375091,89.00132745
11.13211198,131.1890087
15.81379693,126.2828978
5.886233779,28.8835822
583.325851,489.1052732
1051.609512,678.4559733
70.35964819,48.3472787
331.5936654,246.2222757
351.8317043,251.0105517
347.4242174,209.0211428
1048.931375,964.2503664
254.980711,210.9064436
421.8223238,87.49950744
261.5588996,232.6869777
385.6154752,315.4113152
256.1279804,232.766797
123.6696127,104.0571171
460.2065347,601.1903269
68.97448998,120.6861271
41.15484734,63.37401984
35.26179374,85.59745337
191.949679,259.30752
175.3423504,190.35338
175.7335018,223.8253211
782.6533204,1114.158841
2016.911318,2717.190066
215.9613302,1168.757757
54.62776329,811.6566982
832.0501462,643.1328516
48.9477785,1689.15716
245.2786595,691.8428001
289.7789559,445.89608
29.7871116,36.57738677
1597.454551,2115.695225
756.312649,724.2265854
36.30826875,23.27625104
844.4952936,701.5727463
233.3079316,232.3906607
276.4784451,278.5549011
708.778401,217.3414981
274.8528492,66.10529178
381.1036036,304.1827089
77.46858521,59.04431518
106.2523623,73.03422984
142.5933523,105.768922
155.0995275,103.8819406
504.3014066,677.9098824
353.7768419,552.2117511
105.7898477,127.6286542
359.4684172,186.1158131
5.234175505,3.977301204
408.297006,620.8806026
1130.74621,427.9126193
551.4114028,285.9980741
451.0672454,180.4190412
488.7742993,138.6072144
1649.816511,1266.67794
716.3048321,367.1987391
1301.079302,554.5589419
35.40073909,30.44879621
303.9057297,194.9109886
1148.429681,1107.06848
187.62806,51.70564238
936.4062557,864.3909381
1790.922443,1577.716485
539.8813548,523.6539403
1382.48824,576.7581135
70.14445598,64.07110632
20.31267214,249.5742888
70.53194207,46.67010615
73.93089962,1733.978835
50.17318816,318.028339
1682.614262,1158.773006
12.40019421,9.582861189
73.96684169,77.04737835
1700.733178,1795.335908
452.2166094,565.6642427
175.8954434,59.33843953
249.3525695,205.6736422
58.47637328,58.7800742
284.7525694,367.9763029
346.8519947,450.9497421
236.9663318,157.3846462
1647.389521,396.9648753
984.0929598,1166.66245
1147.093269,167.7961446
163.9918847,317.7497795
657.2900599,801.8214432
1284.578198,2115.139848
227.3228285,422.4613468
453.8730851,417.1679328
224.5251109,448.3056333
251.150954,418.9381098
2252.206642,1107.602915
95.69269532,113.3299801
121.8238683,279.4860469
876.9407551,528.8500318
119.4199287,54.25136664
549.376053,237.7974016
79.70081693,76.13676786
626.2636326,279.0340375
406.6466978,264.6008257
1149.463074,181.5320338
97.95138604,65.62481856
377.9629459,470.5279417
188.7134023,110.100721
624.8989977,214.5044972
1744.101093,531.9403095
634.9247636,305.0299312
1290.455824,675.587951
259.7824463,128.3166556
112.0635891,126.8708665
728.1607206,414.7357883
621.0516377,402.8184909
182.5226813,98.72622227
352.3948246,364.6990303
409.5211888,204.3557327
1012.426431,434.6523883
275.2728817,146.2967965
149.2895053,62.74649671
270.1644793,79.90842649
950.3675139,735.4264154
119.9556767,54.46105628
633.3042294,206.98635
325.113825,207.2928349
209.3290091,120.0504031
569.6558611,933.1231032
225.0593821,858.112147
200.956925,305.8321787
74.62712426,122.7059712
735.1864849,855.7291736
397.1243454,548.671747
131.0248596,215.139528
51.2926142,77.89314557
586.8083577,850.0155727
320.0119971,511.2177253
1071.644794,1453.966876
310.8159568,214.1201031
436.3286556,156.3961469
585.9161967,628.3187242
128.0273493,177.9886043
77.92042459,134.0312394
489.2579314,572.0200315
327.353696,509.3157171
965.4557727,618.8932346
330.6165777,231.5807936
1050.26821,1290.545824
219.1676341,248.5600551
233.5986201,131.8377628
76.67495181,492.2348089
194.3350079,180.6047442
613.9190693,774.5304582
593.7083712,726.8503873
343.514027,1161.615286
35.03100635,101.4715507
37.5913289,41.10168086
41.60495335,141.0370708
383.2244208,1783.659953
55.4219906,3157.282085
591.3523283,1115.607165
588.7410406,728.1847177
451.6636483,764.4486691
760.8169951,1326.71112
956.34226,1621.868176
62.48915855,1600.304539
18.10973825,77.41581345
0,2.458415984
358.0275863,804.8843936
840.0301234,1981.196797
604.7238671,492.0645876
325.1399054,327.8958167
164.4696659,132.4474741
305.3364499,271.9614336
431.5512444,481.564616
629.8609938,562.625847
437.3940204,412.191277
26.07535274,16.67863283
729.1800349,484.8442415
285.0303703,3913.517316
457.5661452,116.199459
536.4243141,422.3213642
1684.50667,927.1340055
585.5206696,380.2751289
218.6176681,90.16815542
152.2739147,404.4555589
730.1718595,131.4309072
256.8716031,448.1777233
614.5754716,198.343104
11.54361386,10.6388167
421.8280798,751.9110895
299.7958776,490.4873395
25.57500412,40.05221844
99.95725868,190.7774694
391.3282426,1936.371454
121.542605,176.2424317
557.5791914,1064.506074
601.6996602,1219.237632
313.5022643,420.6274432
205.6650212,824.5858232
218.7113521,1141.064502
15.47018502,15.3504188
123.0564727,140.7340754
51.18133564,52.30901856
82.44507765,79.8949757
609.4429106,542.4242017
269.6869728,262.4206337
738.3179799,464.7467198
258.755276,276.3659428
467.2755628,704.1645801
1870.362586,2185.754907
136.3200667,154.5927801
101.6622975,104.0184279
151.038805,1351.564227
124.307864,2370.709853
107.8435471,124.0493657
1051.619489,465.3483079
694.4694726,323.4094221
1191.922806,599.2853445
243.5876789,243.4407321
701.7610747,745.7480322
2639.474353,1629.17074
78.21642434,46.22141427
345.5941873,341.5316033
815.5343589,524.1611222
1155.025758,1249.761451
214.9114649,179.1240699
1690.485509,1109.692483
581.4584227,335.9441985
33.68221681,303.5968125
45.35338957,55.40174529
676.392256,905.758868
409.1760995,299.3449895
710.2454137,320.765189
153.9548018,160.5726831
211.4921374,192.0142288
915.5649879,827.9229474
562.1019,183.6652307
25.25317036,3.656556248
360.884481,144.6756666
160.9615068,71.43797522
308.5929618,210.2878557
6.98291626,3.645668176
48.44535267,107.4577915
164.6793527,65.35936182
258.3193398,153.7793503
35.49840607,784.13738
411.3137091,497.4843173
1030.219008,521.6590716
66.81690871,36.93905752
175.2648695,68.41019015
31.86201469,17.51603187
69.86442246,30.73514045
1176.049716,501.8080043
444.8081677,117.4553382
181.953946,74.79462294
474.2288423,107.7912661
1434.077224,297.6056763
1530.100618,354.3469691
231.6648518,101.4656166
124.9163055,91.90381439
129.1675602,776.0688873
38.16099216,28.53009346
12.14482344,14.60886272
19.5678941,12.15672152
38.32335523,16.67989856
457.7675439,183.2771499
195.0619642,69.81768389
973.6037178,500.5943682
354.3129175,141.7019707
1045.760486,587.5398152
393.0719385,146.787222
222.3606274,92.31261689
56.82773492,27.43881977
45.65492508,29.04815734
618.1739781,458.8003515
443.2951951,68.01238699
429.1853039,194.7298333
119.617525,53.68359588
324.1326192,238.5955627
124.5140061,95.68081177
154.8694129,19.16663416
113.9103585,43.70634397
9.680315249,4.607935107
8.78470866,5.071810867
9.715799746,5.511708639
565.9122704,174.9937917
65.35722114,43.96581909
378.4987257,266.1431849
0.000000009,143.5640071
72.09026883,34.17228201
593.4504003,409.1554321
282.6045211,393.4909803
157.3757319,179.9888759
7.546047927,4.983000669
317.492858,151.5690269
110.3252267,59.06548069
539.6567603,296.7066398
132.6010584,47.31099176
184.6595687,81.89781556
1070.820669,414.7080379
205.2601517,240.531508
4.425963587,0
396.1390855,50.30500401
824.9905424,465.117768
57.96914189,32.61889103
182.2086847,17.47850707
31.22270923,6.068537319
94.0137143,42.18225009
490.208942,185.8432856
177.770761,93.80244668
1418.443143,639.3182011
5.83841888,2.851677363
225.7603454,300.5086137
102.2529167,171.9128142
597.8633064,831.1016851
623.1225534,888.7588871
137.7872265,390.3904211
108.7335731,144.4311575
53.9642281,68.54176259
97.09698238,78.94837186
1170.618813,1141.052921
450.3647056,738.2015427
66.22519204,360.5711542
93.72479349,162.4971964
214.4766223,496.4485874
320.2864895,662.3378622
341.5425405,546.3184778
151.7803507,335.9743796
233.047552,367.2421742
1631.232845,3004.46949
22.63660941,17.55229965
107.5821693,115.6281058
590.4702758,1332.212363
4.793054878,14.02150621
213.3803971,575.0127504
461.3608171,424.3249552
328.1625479,336.1258463
336.5473966,130.8980366
772.9813878,269.6725033
956.4512276,644.33113
135.9674047,97.31956935
406.1416818,260.2517426
420.8762284,248.4272917
883.9941735,503.7413952
722.4017192,738.3444484
9.726985171,16.39287499
1654.171427,1159.352928
1253.098293,1011.651857
65.70513495,22.19952266
1522.358146,1208.945146
357.3524767,389.4521791
355.2482683,434.9351985
131.2164904,165.9536158
254.513202,198.0638003
484.295211,283.3280369
2403.882838,2165.886598
324.5099275,281.2117329
33.91697452,24.39247267
252.432978,299.1412007
1453.139438,1463.001213
150.8616832,199.8271007
1074.003932,1219.174293
141.468733,170.0692363
506.3439019,642.2084875
347.1546169,1243.395088
105.2479506,65.93582721
72.82034724,54.03679363
293.5804612,145.9231854
360.6230542,187.9771
902.9090269,647.4001786
1082.326151,381.1774872
782.3044604,566.6419661
413.8246204,574.8603118
670.7792307,368.2369162
930.6821867,436.6107762
320.3100832,235.168549
329.9100825,235.8325929
277.9239427,231.8057481
275.0662156,209.2432573
278.6899597,181.4520653
395.389459,258.4061669
333.170166,209.172775
189.8352461,101.5944916
1011.205996,641.2354842
335.3443935,280.7809543
490.45043,752.1548745
596.0885679,922.9102187
109.229225,149.286591
96.07862517,125.9214156
1183.593693,874.6371033
900.3693714,1200.974637
770.4156441,707.2714266
97.47459974,16.28177802
1881.506509,1334.534335
123.3180845,58.51719766
495.2920957,269.5284265
25.43976633,16.13804128
537.4025472,374.0742566
294.5513324,225.6454895
39.18707212,12.82559817
202.6944102,85.26142055
261.5886251,126.2652451
411.8681058,171.3504392
36.29712082,871.5916868
12.25392461,301.1061944
150.030527,753.2150358
301.4984653,1128.384729
12.22542013,350.2128737
110.9405162,542.4863274
81.55784637,1857.060632
186.1082506,324.2987008
81.44820234,470.8504256
12.86684723,114.6685557
22.06785804,51.98764003
54.53804796,403.9705258
24.49748161,68.86216126
315.1261025,1290.001924
471.2558692,628.0295381
25.46220911,136.5926024
80.56610104,106.7714085
338.1469265,671.4247939
36.4553256,1891.568794
736.2686003,295.9161711
1528.978569,514.4452003
31.41291495,192.0744284
48.60568608,375.131991
2104.906473,910.2814001
928.7580397,562.7737956
523.3221221,387.7577918
39.36496567,18.20004922
280.1128384,162.9814357
153.3279667,488.7695354
206.2019466,755.2874293
140.0487706,167.653616
366.5599395,419.3166161
764.9228508,1018.557732
37.62264516,52.37698678
22.22019205,14.66369869
118.1196098,105.6297425
315.6623907,357.7098897
446.34378,480.5711849
583.2242366,750.7288626
935.9122558,1215.767449
243.7079281,212.1470267
110.1133976,146.8996449
7.360927366,4.611329456
35.42111162,34.29395847
75.55927436,68.92547618
344.7176558,128.8846897
108.0249536,126.799964
82.32370466,56.02578953
137.8688248,73.0450607
396.0821914,394.0739745
21.06262501,122.5791888
302.0435398,483.963352
213.6338053,219.6949936
499.4013116,475.5106049
582.7590656,757.172372
149.9488934,149.7331933
140.4915636,725.3618127
285.6979594,307.6068485
1911.552448,4122.945508
647.426727,1224.321446
265.8672151,278.0960911
1769.032668,1343.131579
479.4992693,262.65181
223.7430159,181.1770049
747.3194445,539.3546866
273.676649,213.6769203
398.106059,273.9816942
224.9819952,184.5875417
348.2392168,224.6617454
88.11261876,69.57490893
124.5985148,116.6932826
248.996918,203.5037534
196.1806279,270.3160672
184.7224561,114.5744646
123.1782307,167.5887667
466.1505415,371.0490806
26.93583019,30.73311063
312.6902572,193.6283771
888.5608456,870.5713312
578.0975319,702.3862562
386.2008402,757.0579038
6.130972206,13.50605613
47.36670022,66.23349544
142.9318574,131.6015092
340.5286628,608.8016865
384.1294157,443.0488768
913.9221979,898.3569405
607.6126252,242.6675596
503.2114167,623.836956
1184.5504,1226.043085
58.80202162,21.87508481
516.2982745,552.4324996
192.9584181,2519.455435
524.3129662,389.0451024
629.5809982,1163.170184
842.3396401,363.3573199
124.8242957,691.7334342
248.6513622,1146.281309
663.5205241,217.7125291
