TMT-126,TMT-127,TMT-127,TMT-128,TMT-128,TMT-129,TMT-129,TMT-130,TMT-130,TMT-131
367331.6763,447344.817,4153626.95,4688115.792,779949.3791,1185890.332,3765784.226,4621009.763,1849307.913,2582975.152
377933.4242,203147.9933,2402213.783,2635393.535,484888.6587,586048.0868,2033230.671,2665315.826,1011942.296,1356278.208
134928.1479,135989.647,1683822.841,1605002.983,288601.2255,355587.6067,1556015.626,1605471.838,763425.8533,811101.3008
363588.4823,312450.1737,4544672.376,4310001.511,848290.239,969224.3452,3996523.217,4198718.699,2016369.948,2153332.346
2361629.721,2147741.57,26793084.71,26787345.81,4829660.56,6476685.018,23924595.15,26343273.31,12220903.41,14029444
318378.7155,277507.2025,3938474.92,3625356.405,766572.817,784098.343,3611901.327,3596124.25,1863503.952,1795850.105
117272.4217,106427.0812,1384945.04,1327384.769,204315.601,291632.5409,1288096.268,1379884.285,599802.6009,686125.0621
23695648.74,15858795.08,281212979.6,268514047.7,46858468,51089980.49,251588783.5,264809849.5,125157464.2,132763604.3
2416183.466,1761281.77,27359216.36,26896782.47,4808207.13,5567901.28,24748239.11,26624508.01,12358366.19,13215588.82
149152.0717,136989.2727,1587064.471,1632053.366,321526.2617,391144.3051,1525701.415,1757042.732,735030.2887,909446.2926
1184588.231,1289845.391,16811024.13,16047837.13,2698535.067,3998597.242,14472724.32,15388239,7225730.138,8284594.629
440635.7527,252225.0481,5248794.933,4853361.936,1024811.594,983466.3312,4738841.869,4954376.822,2417237.257,2354089.17
327839.2562,278725.5973,4052519.766,4019747.99,859630.7299,909414.4662,3648312.8,3979435.996,1959489.492,2052879.26
2947856.151,2374685.567,34013640.13,33843458.28,6201938.676,7170068.63,29949873.83,33297293.22,15179424.11,17232868.38
4394454.317,7398220.758,53179399.85,67944940.12,9585007.445,21126310.37,46983990.28,62130312.55,24398724.1,37182395.75
1033873.523,728265.4314,10745109.13,10628839.38,1790258.161,1938230.805,9793488.161,10258006.66,4841901.48,5008832.943
18214948.89,23529680.11,210765866.1,220535387.1,36494343.31,65915927.63,168920969.3,189609854.8,87255791.39,134674661
164280.0672,167561.3024,1958700.787,1889641.7,310452.5489,442830.8455,1830457.092,1961650.466,927941.8905,988169.158
15519741.01,9248099.487,173194019.2,162917046.9,31037596.08,34860377.06,149889765.7,157186729.5,77240567.67,80790111.32
43238.04681,41902.1669,485700.9707,488071.709,88918.75127,108263.7863,450263.3636,481097.5906,228060.4544,255416.2528
3462977.352,3006583.904,37661711.17,40128048.57,6433056.144,8349441.353,34236969.35,37546031.24,16831569.47,20379341.2
275961.7084,213586.9328,3484517.067,3305300.9,561426.682,623919.0952,3129959.39,3330499.419,1559230.173,1486603.294
1997841.937,1346789.632,24322748.23,22637577.4,4019926.202,4115196.513,20659369.86,21370147.32,10700023,10726035.73
1710115.047,1493113.235,20151193.76,18879310.84,3629864.174,4118361.38,18569789.05,18710582.07,9169628.715,9598878.598
33685.13112,30520.58574,364768.3815,345437.9905,62237.73758,75133.11199,340451.5581,358800.5907,162483.3858,172539.5575
830914.3752,611183.3383,4332303.255,3820650.362,1059369.705,1036240.369,3862876.788,3749549.715,2114864.083,1946369.963
11310369.97,9162432.242,134374178.5,132716875.1,23279409.55,27133558.51,119938293.5,130004523.4,59961956.19,65998318.59
2517742.744,2471063.392,28133903.88,29062942.63,5015701.697,6762082.131,25268736.98,28092861.64,12691498.06,15030137.16
213285.0335,181056.0945,2449260.077,2537700.55,405914.3564,503895.153,2304053.385,2426562.051,1096578.809,1227277.285
1660203.141,1325323.133,19078144.61,17978513.96,3698512.852,3947345.21,16808333.1,17496491.01,8760176.135,8756873.712
25045.32767,27286.99057,297446.7853,281818.0477,55414.84603,64926.7107,271188.1846,298911.536,140494.6195,145085.1202
164926.7299,195240.1011,1850768.322,1702780.508,317806.8062,420802.0031,1711004.758,1596278.646,825619.423,891569.411
79368.63833,71207.05083,963367.7324,944506.685,174465.3897,209270.518,870645.2095,891840.7658,451516.8023,478537.7136
8673.16431,4854.806928,109096.0554,92141.33053,17898.82883,19796.7753,101120.5302,89293.38698,47341.42431,48377.84573
41418.64825,44535.67396,469677.5553,430975.9923,71912.90516,108454.1532,388348.4287,417043.8753,194811.991,220463.4487
30871287.48,20614815.27,363687724,335332976.3,59919984.68,64908555.54,319802102,327448272,162396442.7,163896119.4
1060099.289,801416.6855,10854680.4,9957907.289,1964912.36,2098877.584,9409462.781,9496762.683,4859113.401,4826828.809
4304428.974,3421112.932,48617255.25,48299467.91,8789645.742,10334966.1,44794296.48,47071575.77,22094297.46,23785716.28
212218.6691,238172.46,2502692.22,2425208.429,430687.4207,639795.0338,2258267.507,2282366.935,1115180.466,1391726.63
4696572.878,2785901.116,54573724.52,49946467.67,9307407.854,8640261.915,48265602.65,49239701.76,23940967.07,23250126.12
2945658.394,2516383.851,35031296.04,33352635.27,5881392.413,7223157.132,31597261.1,32491608.92,15546462.45,16835307.64
354026.6569,318429.1763,3939184.269,4145093.122,773289.78,877545.9322,3671785.122,4037280.705,1866079.858,2000865.504
62724.09614,49330.64156,918543.3776,869375.6908,165456.5275,171209.2446,817644.786,886091.5639,426423.9625,447065.7061
3932797.908,2757897.38,44409031.82,41257806.67,7907294.782,8444303.381,39667277.4,40976229.11,20379483.87,19797536.59
1529218.945,1603896.167,18140216.41,17862474.2,3082223.841,4153998.341,15729613.07,17508490.45,7822254.942,9028948.225
3162176.516,2503128.129,37626851.91,34472047.63,6381476.065,6721382.748,33049365.72,33992557.33,16760528.18,16703206.78
7303921.594,7206739.103,83436836.18,80572750.69,14880333.19,18354911.4,75522561.94,78626019.33,37804068.75,40874795.56
899372.3801,822905.2578,11252079.58,10868996.65,2111443.356,2379645.736,9762114.127,10697473.32,5229761.985,5320897.651
104381.2382,93929.20034,1148408.735,1149027.489,218798.2373,283528.5376,1043655.155,1171275.594,549581.7144,568234.2591
286300.0563,236262.3094,3573540.421,3420798.159,576696.6098,652628.0008,3007642.432,3267100.817,1481618.737,1544425.414
163284.592,9562.706222,1850457.679,1022414.354,307264.3299,104788.4366,1517243.481,1032374.937,824510.8669,325655.4009
37562.72786,36541.00929,476221.6602,486256.4201,72824.32615,92001.54332,417667.4033,473612.8848,221109.5844,235052.7504
11811525.98,9871352.926,143980252.4,144583846,23453472.47,31692571.13,119899250.6,138385233.9,59371753.36,72182418.07
2365881.73,2659675.127,27461067.84,28217482.23,4935312.424,6752640.763,24716043.49,26989825.15,12340472.75,14393566.39
255531.4097,202104.4142,2873708.324,2905443.202,381619.0048,611143.5004,2563704.505,2851927.932,1242105.216,1472876.647
65030.27714,67175.47843,776019.8306,780277.0093,155684.0027,186979.879,712679.3354,753934.8846,365585.2085,422885.0067
49355.26883,53771.72101,625099.1842,659338.649,98057.42288,141111.8209,566030.4358,639815.1814,245972.9335,253935.0341
2828528.34,1848981.584,33551527.29,30393716.32,5931747.912,6037422.799,29202570.88,29436392.4,14835766.41,14687098.16
370183.1849,419426.9146,4571673.561,4356970.335,707591.8571,932396.9257,4195015.238,4265270.853,2035031.956,2113350.768
1536009.678,1473669.39,17414777.61,17181822.14,2877810.034,4005227.764,15324086.57,16761394.83,7682528.879,9434047.061
247362.9333,195346.1031,3084535.214,2711151.943,465142.9721,483584.7852,2829905.752,2838636.467,1257181.817,1116145.833
3618371.871,2996321.012,43423179.82,42376205.72,7698235.971,8802534.854,38924358.87,41906726.47,19307553.34,21112154.97
94593.31063,106589.7348,1141900.743,1060205.005,183683.2698,252524.6429,1034580.498,1093883.66,514259.1359,545169.4977
3200.490825,0,27108.73661,20844.11119,2142.81083,5943.596155,21691.19617,25810.09429,9978.129213,13642.68479
855479.5227,869849.2634,10299792.39,10491762.96,1936639.579,2436050.681,9369950.328,10412495.92,4532116.478,5305837.494
1613126.769,1634984.405,20079996.82,20756420.49,3601404.919,4605528.913,17868002.46,20698018.69,9037976.489,10765438.01
8163830.525,6768393.534,96269723.66,89260903.98,17297240.6,18969531.84,85587183.67,87448130.33,42838706.52,43586265.08
499530.588,485253.5115,6240353.308,6078522.238,1095605.707,1459200.97,5345222.649,6124192.187,2793049.603,3247548.072
4378251.85,3436950.165,48553565.85,48742039.07,8504405.949,10376296.95,43634629.04,47798806.37,21679477.06,23703372.38
1015227.735,914421.1563,11466647.86,10764907.83,2035047.438,2697144.858,9742824.475,10657356.96,4824110.267,5709107.442
2148233.125,1516082.639,23160880.28,21103526.57,4436786.829,4409520.352,20056804,20556856.04,10358690.96,10752293.52
213970.2549,241251.3203,2598011.122,2603884.044,411615.8581,644813.6092,2287998.915,2628666.062,1140271.864,1348267.184
27078154.34,22221673.45,310832182.1,303642672.7,50153538.18,61851613.27,268930860.1,294824411.3,136715068.4,149429351.2
1298801.933,977813.1373,15080972.2,14623073.42,2704473.661,2835508.89,13347605.66,14589770.51,6906749.636,7088947.723
30573.90342,23652.92047,375233.3238,356326.6892,47144.86087,71967.99502,355708.3265,361251.4999,141003.192,176033.0814
873995.8335,632205.7239,9811264.298,9090721.303,1732670.561,1899285.361,8631404.606,8984286.861,4516576.735,4436130.228
561031.7832,377732.0516,6420221.387,5973247.055,1152964.139,1188072.249,6015937.13,6073751.882,2988384.396,2932211.856
59802348.07,33973603.56,600571457.6,565509022.2,112178476.6,107765063,498590304,512592401.6,252734880,274336554.9
6454923.242,4194054.894,74280321.65,67850661.31,12695183.84,13223420.64,65242296.1,66863230.71,32812320.31,32528675.82
92598.55588,97346.0848,1073284.484,1194123.322,179700.1349,278653.3043,910327.6109,1168468.434,469049.0271,615234.1329
176608.2053,111559.7328,2087858.227,1957448.816,391913.8788,389931.5509,1793691.604,1968138.633,940067.9274,972483.8385
21611.18319,20869.66227,237819.5415,242360.8315,45473.10222,56686.12869,230069.7069,216038.7134,104247.6549,107033.5365
151586.259,206923.7381,2182056.842,2049193.604,359014.2443,494413.3729,1960434.656,2003801.929,933546.7234,1000266.069
240148.7446,190351.0665,2660997.647,2653792.559,527858.7462,633136.3261,2317047.65,2627202.651,1198637.622,1305325.213
4101.489044,5419.983973,48185.94628,67086.73014,9126.449719,14039.71585,39585.51597,58240.19999,25543.11282,33780.39665
65868.91615,54869.1825,791427.1675,750494.2529,129060.4466,160827.3172,726238.3287,709204.8438,335144.8924,375607.9318
5207368.678,4519620.16,60890569.75,60805121.47,10649724.83,12799485.69,53385676.75,58901617.64,27014714.5,30696978.33
11886.9088,9378.899288,143921.5104,138409.1198,22128.32573,25957.57506,147771.0541,144913.4664,59034.06187,70341.39062
1723468.921,1612751.347,19732705.27,19304184.41,3320054.282,4390118.574,17600830.86,18732394.48,8806146.368,9714265.843
100087.43,100205.6648,1364031.645,1417526.294,243935.2773,295158.9859,1213566.751,1437627.833,621989.6783,748864.8977
1990967.202,1368674.271,22622308.59,21831204.75,4013707.752,4205714.83,20806483.76,21251850.32,10240669.72,10644068.9
10876.56662,18734.14684,161382.9876,159647.5196,24669.4787,44233.92793,121167.1342,144501.1106,51555.62612,74311.06221
739470.7273,648107.3687,8812860.505,9337640.35,1418331.951,2014314.986,7385513.791,8593016.967,3811705.598,4481439.606
129126.4462,82558.2331,1339743.973,1316630.996,248954.944,237357.7056,1261786.963,1259687.015,613980.2669,608788.466
74666.45101,49856.27443,736793.1923,662610.7297,123030.4956,138869.4613,676650.9436,715961.6795,341315.3198,326892.3734
16150996.11,9505845.724,183747762.8,166339337.1,32449782.71,33960073.29,154997670.2,159211505.9,78861033.01,82105268.1
7039037.854,5297787.375,81084251.29,79281476.41,15042734.37,16444824.92,72657132.58,77611454.74,36927329.79,39325352.31
824002.3722,740372.5434,9549906.882,8890874.778,1636960.044,1924119.431,8755640.519,8972404.045,4222560.499,4506431.446
89201.3093,57203.99264,943504.0905,789620.3533,151131.9662,149962.3776,827350.3601,796997.0668,411319.1037,383367.0953
753251.3927,671693.6594,8742541.136,8563903.492,1545027.166,1950365.416,8097655.261,8476332.214,4049817.455,4382368.587
112062.267,79810.92505,1363684.578,1154671.56,247790.6848,242112.7578,1181640.84,1115568.088,603714.1972,527241.5793
698727.5869,639794.1037,8224097.078,8130878.95,1468984.727,1865326.659,7660286.186,7927011.795,3560803.316,4198433.897
3389727.624,2638232.768,41896220.24,41423483.28,7941480.176,8322496.455,37153312.57,40140025.15,18929522.19,21010963.83
33431.63242,46350.41213,425589.4886,434648.0851,84547.89708,118847.7506,390884.1232,434301.7354,177846.5995,233851.2274
36718.48783,31003.26934,496984.4841,542022.354,96828.82915,88927.47473,477845.2884,471607.5311,219749.1522,200825.9502
57838.6905,63117.50503,672488.0794,688119.3136,116175.1377,152693.8486,570952.5552,619375.977,261261.3524,335794.996
1664898.14,1308155.155,20456538.46,19516951.16,3857542.035,3885590.88,18239408.58,19103632.74,9121805.346,10075996.1
51184.26074,44926.69473,662343.3943,619833.9811,115786.3737,132295.5221,589349.38,603261.1016,311690.0802,306894.4832
230913.7539,232847.9943,2648914.61,2730481.979,531953.7935,578863.3901,2527914.611,2626041.392,1327298.404,1363773.055
1276876.612,983988.649,13374041.7,12590299.68,2450953.975,2592057.092,11964439.84,12543949.17,5975315.518,6581049.07
452635.4616,412811.7007,5137039.74,5096680.924,698608.0207,1004993.495,4551244.983,4948240.822,2243554.521,2463164.983
338683.1209,293057.4726,4028901.484,3994003.036,723580.8586,790008.9469,3636353.802,4038857.044,1863274.283,1910401.641
484249.4756,345983.1183,5820868.387,5390558.977,1027999.457,1088797.961,5035760.977,5523654.896,2659035.737,2617836.285
327665.9318,290536.5631,3467418.23,3454085.424,645375.842,761201.2049,3174554.812,3465940.546,1558560.406,1774464.251
1252301.895,925956.5401,15067472.67,14546090.55,2635678.726,2961957.844,12674161.99,13580939.47,6329179.148,7087096.021
110812.4826,129219.1233,1281505.741,1318934.766,219845.7308,339703.5265,1159401.863,1299970.781,565894.1,706070.5651
4777775.522,3666068.918,58892784.63,56097015.04,8356785.096,12422663.98,52057624.3,55373417.21,26476567.58,27905466.2
41204.23369,32514.44915,499338.3455,424065.4531,89012.91427,93089.33611,439026.8238,409624.1,234516.0387,202172.8495
433934.6042,413964.5146,5159851.273,5083785.059,945176.4749,1126550.318,4524138.177,4867571.441,2252248.409,2710911.686
1266393.943,1019904.749,13974535.33,13403661.13,2624372.577,2970439.986,12617205.59,13195434.08,6199966.681,6694967.665
337101.9613,224421.9077,4671867.457,3921839.776,760085.4509,711386.0165,4100448.435,3743284.32,2041008.764,1793836.652
62323.48108,116058.1964,734496.1752,764745.0323,123374.3098,265550.0808,648579.3869,731251.6636,327445.2892,478707.5242
722362.227,891106.2461,9002056.678,8891460.03,1700053.613,2101615.835,8102002.278,8928586.813,4190977.219,4830364.391
81273.01316,117654.692,867495.4606,904440.7143,187452.8571,220461.5973,844612.3525,895530.4813,406142.0244,457675.4531
1538552.027,1072825.083,16683355.13,15967666.36,3076469.655,3247688.635,15332560.48,15158214.93,7748666.403,7351969.119
323839.5147,275611.6213,3826789.774,3764157.727,678094.4674,805280.5817,3479048.623,3722729.721,1660692.221,1841068.942
107409.447,96071.10039,1214329.331,1216120.097,203090.6535,257399.1926,1078255.365,1233947.024,542141.8881,572764.776
136407.2868,74054.75036,1492189.145,1374884.919,273555.5215,234458.3519,1384905.995,1400428.253,650731.0033,603162.3584
902620.1256,874577.1343,10781088.37,10106513.13,1812670.755,2140018.75,9553730.968,10207987.04,4998417.307,5124733.004
33770829.81,25125631.01,399442335.6,393881674,71249001.64,82453763.83,346396149.5,380791324.3,176006253,197599862.4
1882484.364,1536852.368,21690207.25,21575696.21,3886002.571,4375203.168,19541076.2,21509467.05,9513803.383,10612946.12
70454.93663,47612.55114,743732.2189,765661.6447,130958.7303,158250.7093,670382.6847,766096.928,330923.0602,377998.052
390119.4898,355611.8938,4280368.329,4404222.378,798006.7034,938304.6611,3922890.751,4364034.618,1991289.521,2128116.231
112719.9155,110375.9441,1301360.481,1279389.183,262994.8817,300265.7129,1478224.603,1553107.736,765892.3142,680217.3283
5442182.621,4572487.643,61544234.43,60819532.54,10052677.15,12932390.15,56002276.58,59667140.84,28138316.77,31330512.95
1034253.537,1075062.247,12586816.33,12087350.09,2196570.314,2723237.053,11134611.68,11996421.03,5710270.194,6329676.193
11483217.23,9945898.259,134331329,136440608.7,22365640.78,29772970,114427636.7,123946602.1,59596200.83,70184571.5
2171021.995,1902480.88,26381891.08,24569693.74,4852246.275,5592366.768,22331338.89,23987825.14,11469861.94,12578191.91
213387.3508,229174.7425,2474648.403,2692719.292,475673.1235,655727.9206,2155579.246,2501101.538,1115182.523,1466731.394
1520594.594,1404943.111,17473520.54,17272834.52,3193767.249,3925657.752,15703223.19,17021870.17,7911387.961,8992300.047
31653101.77,19389850.23,379887371.8,353690966.5,65602844.39,65829293.02,337946051.8,339049920.7,168456249.8,168272648
4162569.765,3676330.746,46361621.42,46131820,7320480.438,10436061.15,42293479.98,46182847.2,21015180.09,22508799.45
1550552.394,1404655.233,18789642.03,17719688.4,3418103.396,3797605.346,16144959.23,17953103.16,8172097.346,8826988.352
151176.7758,145404.9516,1789784.804,1826465.336,352815.5106,346543.0884,1650333.122,1824237.942,818784.8579,891347.1624
366289.1302,389034.8145,4051831.953,3931006.934,748691.0227,734739.0661,3629210.847,3670283.999,1834992.655,1784781.991
444676.6101,355400.3073,5548146.293,5207104.353,964111.9172,1135409.645,4886230.819,5282788.183,2474880.942,2672719.868
10031256.91,7826053.102,118202559.9,115400122.1,19345482.94,24297969.92,104912340.8,112639812.5,52012525.01,58120051.71
6839396.918,5789523.33,77185342.82,75411794.1,14044710.6,15156936.72,69999274.36,75760236.42,36184571.18,35934881.6
357152.8468,336061.0165,3949817.268,4077745.858,727837.0191,941337.1094,3614314.884,3969927.555,1782919.547,2178681.602
40080.65295,54983.53813,503923.1562,541402.9563,104384.404,147793.8,431417.075,495849.0049,225405.9072,284330.192
1052573.78,832374.5749,12756918.27,12079652.64,2288351.567,2453777.441,11418626.02,11571400.49,5792521.311,5807428.419
2214732.11,2038299.12,29382442.48,28388981.27,5259719.174,6221310.408,26072703.82,27872671.23,12764224.78,14157562.51
7656360.475,7789264.594,106799735.2,105108515.8,17733570.09,20221805.79,97302745.99,105944150.1,48972358.95,51549724.26
552712.4832,492359.3766,7128007.235,6597329.106,1243220.799,1448646.212,6352017.851,6553361.903,3124512.444,3315897.878
42158.9752,67746.63569,549474.6073,651354.8646,106877.753,164076.9002,506114.3161,614772.6656,253469.8121,348963.2529
870434.0752,307897.9251,9047873.611,7925254.396,1032611.391,1361306.731,8538260.297,7952691.469,4165298.011,3700456.079
1075858.343,1045633.598,12715099.37,12332791.29,2367993.325,2937318.275,11283371.72,11902714.69,5863939.163,6032623.744
11549792.56,9620165.329,131956602.7,129708247.9,23785342.16,26535329.64,117113048.3,125208080.9,58180308.9,63924990.63
2334287.541,1922569.553,27303712.76,27065047.83,4542606.918,5368708.697,24860242.9,27099447.55,11906977.7,13252908.25
44504.21695,44480.14725,499694.9851,558141.9143,104124.9668,131595.8651,486832.2659,531539.5721,236886.634,259663.0775
10402660.17,8105964.289,119355238.8,115860150,20271660.14,24664407.98,108000908.1,113502830.3,53663021.92,58682299.79
14037595.03,11883796.56,162012583,157229216.9,25617311.55,33112467,141145513.3,151399121.5,71663884.43,77038760.87
468891.4929,394095.2078,5390377.847,5181223.665,944054.0264,1087683.342,4793103.013,4915141.056,2378511.881,2633141.452
1640297.736,1366967.886,18441341.35,18505598.55,3273086.992,3711951.967,16744260.41,18485525.51,8033977.925,9000331.929
327630.1338,231861.961,3838710.613,3629522.496,725573.9545,662584.675,3206845.417,3655076.863,1760692.948,1817662.351
182195.4301,162111.0237,2259893.835,2322430.79,457653.0382,493300.7961,2104222.281,2403761.48,1020206.288,1129363.474
2839413.836,3010362.381,35170291.22,34287515.29,6049982.476,7638031.186,31696582.97,32971226.08,15295463.13,18293964.73
139750.7936,111399.2335,1450078.819,1428592.708,260844.8186,304751.7345,1335887.135,1419202.19,695208.2029,693822.2426
92351.58874,117733.423,1042951.398,1088943.301,173709.3679,284826.4579,921447.2512,985021.4252,468595.0669,603867.3655
1019064.208,839040.3399,11647601.22,11482116.31,2095984.298,2459473.261,10567546.85,11585986.87,5217725.618,5628585.235
317220.0444,321049.5285,3261045.298,3389943.442,644760.3271,917686.0481,2987844.992,3314252.361,1565798.624,1846713.354
528204.2458,436836.4736,6072345.325,5518155.956,1128020.972,1343690.56,5489917.921,5423253.98,2753786.477,3002372.102
1554742.329,1086377.875,17257051.79,16903985.06,3160448.62,3475357.076,15759797.58,16574131.9,7812456.866,8361373.738
289413.8782,445039.8448,3056417.561,3050054.187,552008.3025,891099.8628,2736159.785,3149393.419,1364502.616,1624442.097
2882863.953,2021968.984,34729685.01,33155597.18,5702066.724,6621760.227,30857868.46,33274849.79,15381646.43,16120256.82
338488.6329,313852.479,4226778.332,4039672.796,804212.3054,903907.686,3767843.16,4082360.824,1916756.275,2138959.028
109501.2678,54354.92721,1995393.665,1984509.041,284269.5827,337249.8359,1669405.621,2005318.917,865527.9967,996562.8013
626682.1792,500705.676,7348817.963,6965607.559,1256602.209,1443051.852,6638755.435,7075908.729,3307171.513,3300109.731
2780435.888,2065463.38,34108000.86,32858052.77,6350797.539,7150157.246,29976435.53,31898191.03,15282273.61,16950511.48
80467.04415,91787.22675,853892.1741,872379.3297,162553.3869,214115.7833,752121.0953,842591.1974,365433.3508,433477.5959
156145.4014,91157.7579,1550874.086,1537273.729,309185.9477,284727.5922,1359141.163,1460415.719,747432.2,725199.3993
1347331.324,905514.8238,14525053.72,13004161.91,2515677.368,2471480.075,12902879.81,12603396.48,6306041.519,6679366.52
574484.9334,357001.9826,6350606.53,6070968.22,1166429.302,1178446.972,5837251.137,5970023.172,2925562.01,2734558.864
845523.6037,802189.0729,8463701.216,9281366.736,1692821.45,2268122.847,7943964.663,9378722.001,4039791.443,4766041.229
1104113.746,1021174.217,12619943.39,12690254.13,2277807.991,2728065.03,11296035,12107075.93,5589105.827,6342911.514
272110.3129,289134.1291,2939093.939,2996494.88,530807.6841,778914.2747,2615256.751,2945805.252,1327104.767,1617128.666
235939.7629,222784.6936,2767973.749,2735908.858,540791.8881,638711.6335,2455862.922,2665827.385,1278303.898,1400230.44
112293.1135,112030.8084,1434414.248,1394257.153,241805.1258,325928.4727,1301197.205,1320633.931,609908.4455,728373.9314
1738311.281,1377375.822,19609724.62,19019718.18,3543074.668,3998343.759,17578560.46,18886618.87,8762194.458,9149298.291
78801.07317,65715.06181,878541.9918,928369.5798,174495.1664,182007.0247,789887.0316,944250.123,408297.2396,434340.3423
13401807.71,9553877.656,154325436,150769503.3,27132746.26,30280450.48,138394805.8,147226441.2,69583039.74,74248366.86
2186457.352,1965754.798,26414728.37,26095313.68,4653569.298,5549782.468,23705168.81,25547751.08,11412274.81,13195313.69
3561058.939,3316734.593,39194013.34,37678699.63,7366476.67,8605390.847,36022597.41,37293016.31,18022196.46,19148099.27
2550660.13,1918353.19,30180172.7,29598534.96,5006276.47,5987139.889,27144852.06,28839223.1,13244067.89,15147811.44
382223.952,376228.2962,4295566.255,4607056.303,786641.1645,1073860.478,3884303.009,4607980.278,1921693.687,2335413.059
52512.23607,58129.29769,568359.2688,582512.3151,98495.3339,151085.9212,513196.9134,578745.8492,243253.2775,328912.1152
223159.7734,211618.7301,2701728.535,2689854.225,501622.6969,575386.7816,2409566.899,2702402.952,1250254.046,1330692.758
196541.5331,104070.8635,2125756.312,1980590.832,379112.1583,356499.301,1966473.116,1959837.14,978819.8988,867582.3845
5688994.249,4431304.168,63912375.04,62299360.31,11119108.53,12840810.89,54837587.97,58718198.05,28356586.86,30322420.38
12019339.74,7225925.687,133609384.5,119715627.1,23062602.92,29324029.03,108937641.2,118777794.3,55549591.8,62827326.76
6446271.706,5810784.108,77210259.71,76523948.21,14010748.51,17223459.65,68097808.35,74897526.7,34773509.5,38703159.52
18636198.93,12600676.22,212348428.6,207099496,35414323.51,38484147.31,192932356.9,204300176.6,94605402.33,98513364.46
157426.0344,43589.67668,1665485.928,1496148.078,292426.6015,183959.3534,1532505.598,1521104.631,754804.4245,590715.594
175638.185,148347.3606,1997145.609,1974094.998,373386.9081,402084.5997,1983386.085,1934848.921,974115.4892,995832.8748
144371.037,136719.796,1482119.631,1419662.434,300800.8303,340612.3819,1342986.427,1386164.888,701627.5477,771804.5891
69459.45243,61487.24475,908353.884,827036.9564,135958.304,189184.821,725897.0505,790276.2864,407725.3259,436001.0133
260785.125,302104.5508,2938866.574,3078241.821,564592.2184,752860.5176,2708879.371,3046602.354,1347247.438,1639643.736
144313.9468,131651.1622,1643729.358,1697863.701,325995.8722,388802.6189,1544229.577,1688295.816,803303.6552,857571.2812
560481.2685,494417.3119,6791426.492,6590994.777,1230516.114,1445532.314,6237351.758,6876064.894,3050160.297,3359261.476
257180.8237,155386.6786,2903108.722,3109372.339,550400.1599,614629.0678,2741191.523,3022329.826,1340428.681,1591529.833
1907313.383,1991799.729,21818812.88,21948108.3,3984703.467,5367878.093,19733114.87,21762876.24,9789876.677,11825497.1
547921.2469,440072.5334,6056498.801,5915644.518,953074.3491,1306413.934,5530090.391,5904644.81,2817149.023,3067526.163
442107.815,276364.9841,4978742.822,4621479.974,856690.6206,880515.6791,4598283.175,4446808.835,2281137.001,2243298.461
4528333.54,4473341.814,51876939.07,52267992.27,9234804.301,12004691.91,46474027.13,49137121.4,23225247.19,27513429.59
7975578.982,5880112.811,91708490.08,87089639.93,15920113.78,17693964.18,80686455.43,83902405.69,40433334.18,42984499.03
243627.916,268058.8621,2792906.257,2924604.46,509925.4758,645608.913,2603441.103,2905181.705,1291540.799,1547670.433
267660.3512,187453.1126,2806922.911,2597123.444,465481.465,513888.2219,2579303.867,2733061.511,1269360.415,1215954.72
510144.1208,311761.7291,6227477.441,5572731.112,1081570.536,988874.2354,5610308.903,5501005.158,2852325.632,2461078.348
5216681.696,4153561.914,62698292.57,62419759.47,10552673.81,12809382.61,53012627.02,58395310.85,27149442.59,31961362.9
2192993.564,1407185.116,27480487.95,24814949.14,4871437.729,4625132.95,24425964.46,24978826.23,11960757.87,11825920.02
3956890.612,3228928.846,44788298.43,43428974.42,7726229.173,9456886.89,40997241.65,42943045.91,20035373.02,21806195.16
2242839.33,1905389.157,24959658.12,24215529.85,4377020.284,5597875.74,22579433.67,23898224.85,11395385.27,12496397.11
62943.33037,46663.63821,659966.735,688175.8293,106773.2473,137807.1795,607076.0521,638324.3729,270710.2199,344703.5532
611883.3649,428067.3475,7019228.666,6327245.054,1292911.498,1153276.501,6404422.492,6305465.284,3257767.067,3070082.212
6759661.592,4527996.442,76666377.79,73085917.92,13511700.5,14499271.23,69171738.35,70958836.41,34280244.3,35671595.56
2483394.035,1964662.398,25585792.11,26563433.74,4441686.834,5480973.212,23265996.99,23910056.94,11304215.69,13045257.68
191784.9472,215129.6511,2174923.029,2287600.771,395999.55,548203.9878,2029285.037,2343510.479,1063544.368,1173065.551
423600.0706,340712.2268,4819778.934,4462372.569,812190.0112,1003445.301,4189898.765,4169644.008,2028550.646,2189089.999
51384.73264,59091.29486,618115.7488,617135.0744,109564.3019,141759.4788,538580.3627,605276.846,280545.7993,323594.6838
1794886.697,1412544.464,20783432.19,21777858.97,3592115.638,4395745.589,17297648.72,19985106.83,8993453.207,10624977.53
516426.5145,386748.0694,5814615.833,5734639.574,1002798.608,1138789.391,5443856.436,5917034.459,2594547.341,2738524.42
147937.6634,136162.8885,1825844.906,1784196.764,337490.2022,377278.1587,1678338.623,1760637.565,850538.2205,872066.9252
98402.29693,42325.56123,1040440.599,944154.8783,205136.1414,181511.0965,878852.1135,962807.974,453864.2132,449670.6868
820961.4686,697536.9318,10341866,9793920.398,1855104.323,2065002.54,9191202.992,9845753.033,4922648.947,4806281.233
