TMT-126,TMT-127,TMT-127,TMT-128,TMT-128,TMT-129,TMT-129,TMT-130,TMT-130,TMT-131
30751068.04,19511710.29,28568711.41,32071988.09,18032595.21,27916222.17,18779707.08,21247778.16,26795653.35,19970325.45
2921085.037,3922695.497,2742952.5,2794305.426,4120896.861,2548510.136,4460578.782,4272686.595,2562379.694,4835138.209
954522.1317,1303718.517,916604.7483,876855.3622,1527111.191,908744.9025,1503373.496,1419531.319,942019.2003,1648024.222
35892546.83,34647085.28,33027127.04,36635930.09,34638630.02,32555365.23,36819814.34,38691230.63,31656321.69,39207133.44
25806731.46,20268213.49,23874592.45,27002312.62,17502739.22,24033650.07,18261678.12,21806563.25,22807107.52,19468416.84
12625618.65,9364985.666,11193326.18,12865725.37,10501164.64,11438982.74,10547862.55,10574159.3,11269703.6,11367784.81
5380013.036,9358423.977,5339286.998,5222075.895,9025733.35,5069449.568,9475085.56,10458051.63,5097261.702,9700656.689
1600285.229,766597.0858,1494617.565,1776457.695,718446.7824,1599149.165,782739.5916,834483.3603,1513347.166,787553.2831
4137390.53,1822706.846,4079742.271,3676341.463,2183807.12,3261686.088,2223098.021,2025362.978,3871459.842,2353675.164
13341557.01,24259755.5,12115631.51,13313714.02,20514788.69,11808079.49,22475358.32,26095555.56,11016591.93,23002384.43
1083986.276,1197705.393,1067024.307,1162791.907,1033657.882,1124895.473,1084110.45,1267826.705,1011307.62,1096980.24
20862921.47,10951741.09,18853530.78,21408835.97,9964856.138,19846450.79,11194338.47,12735093.92,18376249.79,13408112.71
890740.1141,961149.4173,846691.1712,861889.3066,1112732.109,758548.8474,1109024.198,1034032.684,796279.6929,1220565.138
1823507.612,4690217.642,1771175.601,1901266.008,6622573.319,1591112.735,7313402.5,5269413.695,1935271.537,7885499.438
15459353.89,18209102.82,13685945.86,15882028.36,14588031.56,13555708.54,16478118.25,18811718.97,12463547.52,17735238.22
1478790.787,2485158.981,1312772.916,1464669.591,2532532.974,1285971.437,2704250.075,2817313.833,1282206.692,2700694.05
8505494.169,9958864.668,8036328.784,8883282.419,8160740.991,8196351.079,8873912.062,10582404.76,7417073.277,9054400.448
9137133.278,10656010.92,8771098.234,9767465.98,9237319.298,9356164.557,9675495.539,11102135.37,8572854.65,10452085.2
161900.2544,265120.2246,161646.1194,166735.5916,242039.3127,174799.4674,254782.9338,308849.0191,172040.8311,262190.011
414545.3763,931239.7026,373301.3024,390155.4288,844701.3787,374439.4331,758672.5421,1019781.722,372905.015,751135.455
556842.5796,535813.4436,472520.927,420490.2596,582988.7913,360794.2032,659263.6355,592356.9927,429930.7343,692783.856
1661163.122,1159512.668,1550442.379,1610562.966,1080536.425,1501742.222,1223985.836,1282599.816,1497137.899,1387012.898
2009032.534,1967261.272,1871718.502,2182546.68,1689273.242,1979038.754,1931731.137,2217449.381,1897244.566,2179902.63
1694823.419,2343436.32,1630876.857,1664217.843,2438360.202,1486958.862,2588313.249,2571261.72,1611563.612,2529544.593
10958836.26,14482545.28,10334859.59,10423995.98,13913616.37,10019438.68,15292353.49,16390359.08,10029373.6,15040005.58
24609137.52,31369786.25,22617391.32,23808425.89,32965658.88,20219946.51,36750043.92,36037368.93,21188225.56,38142998.07
1194250.05,1113039.542,1151767.971,1304389.246,1099261.586,1144419.58,1113644.215,1190536.7,1140354.114,1169733.923
646588.2099,192986.3352,595323.0646,498734.1604,271245.0831,390034.2542,301553.6499,190012.7482,548983.5062,297910.9439
23082773.34,11369596.59,21546890.59,22885804.28,12368760.57,19367126.65,13082293.36,13563105.5,20797068.8,13526965.46
1562211.155,2054877.677,1506679.5,1635203.566,2106876.006,1445933.318,2225705.934,2248186.705,1328927.539,2096883.105
5412177.222,4791715.815,4982027.964,5738322.783,3933495.564,5248819.8,4491128.461,5300359.217,4827402.399,4520501.574
2580689.985,3559274.536,2530367.072,2908424.403,3010164.003,2773930.445,3217285.854,3950881.313,2486696.918,3433454.441
1229107.365,734351.0313,1274611.937,1453038.067,730759.5889,1278323.205,722627.8496,812698.1539,1174154.396,763396.1885
222393.0423,167445.7399,208786.7727,236225.5681,138742.0167,220287.4227,136659.301,180466.5487,199365.9863,148744.1121
4513956.971,5125387.149,4232667.478,4440207.836,5394006.435,4107678.896,5461046.291,5544293.721,4229753.724,5885503.93
466262.5738,264750.7444,535733.6851,219274.7263,562727.546,280662.0041,343711.5749,288793.4272,422170.3108,368544.9358
403821610.7,206249941.9,342875297.9,402436145.3,193961113.2,393936789.2,160522199.1,322935366.6,311553714.6,141344556.9
3421989.472,2754929.895,3416170.945,3638188.112,2611152.536,3352548.07,2677033.261,3011558.453,3179353.047,2832751.242
3557371.055,5204040.283,3389677.931,3611659.073,4932291.035,3297044.269,4975021.846,5472456.457,3162043.956,5217190.735
4449698.649,2531693.664,4353398.576,4090211.295,3582948.633,3618048.741,3827579.697,2784138.75,4134275.562,4137789.802
1353836.612,1165625.34,1225641.871,1441356.492,1014504.439,1240508.571,1172314.583,1304065.074,1175480.248,1226633.108
5914926.601,4794284.769,5509210.193,6186378.755,4812879.81,4752135.229,6475668.483,5603830.526,5022179.489,6277559.353
1082806.815,849970.9628,1039101.162,822763.3773,1250599.145,757517.3879,1409845.787,960065.4568,1048375.621,1445176.798
9653243.085,9599388.126,9129378.431,10238079.57,8136265.341,9496069.836,8634460.558,10348849.86,8543149.839,8968358.845
1694080.093,2663423.463,1542554.265,1683392.788,2337507.928,1522022.535,2587190.368,3260530.906,1261469.262,2470891.808
1129778.07,348943.856,924292.4381,863574.7604,402820.9244,863658.6764,403822.2831,366557.0298,824563.1958,388312.7055
2153673.784,3677276.326,2061828.502,2170831.617,3428114.386,2088642.312,3599932.727,4183241.967,1996462.799,4263891.729
2708253.92,4696385.559,2712879.353,2731151.472,4622462.289,2617877.954,4583601.548,5449036.922,2537314.953,4616874.648
11179363.2,66396861.86,10073065.1,9384006.506,53458122.6,8626661.154,57676390.98,69129232.02,8538969.29,56445111.47
6345317.9,7233888.512,5963499.463,6560155.226,5991369.531,6116015.771,6322297.107,7637860.812,5619164.679,6633343.341
102338.5316,176122.7565,105303.649,111657.4893,163072.1973,95296.40161,194264.7653,186393.8528,98137.42423,195781.0867
139106847.3,56528718.16,125493836.6,139996199.3,57703112.94,113810140.2,65783898.12,62558149.53,122371757.1,70705444.11
454946.0913,353918.8582,417902.725,372379.28,381320.3123,334788.789,395783.7868,365897.2011,384933.1947,359203.3619
1256633.514,706115.5209,1110468.35,1279051.681,799494.1165,1126904.968,652788.1314,1104944.614,934953.4356,627648.3156
1801437.858,1649380.531,1906833.552,2199895.695,1440667.309,1856301.376,1533638.584,1741057.429,1705464.474,1689187.316
3105709.396,3783426.157,2825261.684,3446891.015,3766888.521,2996808.646,3911648.081,4073847.572,2834311.829,4035335.738
23335700.48,6678907.915,21871410.12,20978654.35,7530514.366,17015097.65,7945539.75,7331791.364,20108334.13,8456937.333
1956954.501,2078706.052,1843058.926,2002618.453,1674284.369,2061252.395,1798584.687,2313752.912,1846033.309,1919608.989
1364460.79,712146.5695,1232498.443,1368957.581,667926.8328,1153728.874,798623.5528,760666.8425,1175457.079,827646.3026
2351003.598,6768963.799,2263191.43,2220315.583,6492530.212,2108556.827,7754035.359,7630870.16,2314056.919,7550441.129
227743.5067,164199.2466,231087.1881,260840.4024,150070.4117,243892.1138,157885.598,176534.1698,223323.0161,161984.2079
1857472.481,1999679.041,1681749.775,1930384.574,1660806.094,1866869.939,1868448.097,2233530.453,1724898.587,1980130.348
5124247.224,3729173.39,4540320.953,4898365.664,3924701.921,4752495.339,4201927.44,4782206.48,4543616.393,4274632.815
1329254.854,882797.7947,1232578.406,1375005.403,808677.183,1191940.231,868407.4453,920209.0722,1199835.491,935603.6582
341516.6111,498736.3142,354024.236,310951.5526,699764.9155,295608.6874,753714.2503,588173.7334,353259.4302,817257.5585
1161053.697,1279324.312,1097413.068,1178068.987,1187723.56,1128433.571,1198896.429,1375730.531,1051406.738,1277366.277
711676.7503,3792640.368,675591.0132,641980.0288,3432732.972,651844.011,3522331.946,4138969.678,700406.8391,3857329.411
14549700.73,4668353.605,13458244.91,14814998.97,4455616.691,13181869.08,5030458.649,5067796.941,13161918.77,5515456.242
1717635.818,3032060.465,1629994.093,1821518.067,2717092.201,1679239.031,3180205.39,3404474.208,1641080.535,3001222.541
25906070.59,23071224.35,23634850.21,24694198.51,20635435.42,22573829.32,21857032.65,28158819.24,20816144,19424629.85
4008603.664,6501703.472,3405609.805,2726528.202,5468867.459,3620546.309,6150553.824,8325079.093,2236581.419,6130582.597
3601323.463,6642595.327,3400110.593,4045620.426,5902725.901,3540572.135,5949992.292,6988841.982,3083266.742,5940483.133
2480431.225,2472157.925,2382371.073,2606691.368,2556374.812,2300138.288,2681690.859,2766621.676,2302995.897,2917123.255
8469482.251,6093777.025,8257556.718,8967038.281,5973111.383,8065045.484,6501169.548,6999882.879,7991602.51,6972270.936
7283414.993,4092519.908,6306211.168,6043789.376,4057971.664,5782924.241,4541998.956,5000567.148,6210179.114,4201218.866
8780691.99,3856693.608,7670556.648,8482009.027,3413610.92,7393422.424,4311476.175,4197949.44,7235585.049,4005257.028
1601289.426,1726859.116,1579508.751,1803261.913,1656495.804,1602033.718,1888544.729,2046079.494,1581573.778,2274872.451
1082298,1285517.145,1075849.104,1173845.733,1409948.283,1078010.575,1407007.901,1457184.988,1067372.472,1397128.399
4322303.078,4586749.609,3914313.206,4235343.917,3838756.544,3768028.485,4099850.428,4673704.227,3530336.233,4162830.549
1344840.906,2073128.671,1332643.845,1545693.846,1294766.887,1689600.136,1597211.986,2857313.012,1112389.266,2123375.506
860844.207,1833256.881,910421.6835,931496.8436,1681404.095,998416.4649,1826317.452,2035237.184,901413.9191,2057206.024
41578202.12,27549139.68,37539038.71,42692543,26579846.74,36467147.48,28000732.86,31130131.67,35594980.68,30950801.93
359868.4045,251106.0692,385834.1584,417854.7385,272904.675,436344.4482,262986.4278,305112.625,379185.4776,252519.1599
16316435.88,67871120.88,14459398.96,13813685.37,60281544.78,13552688.32,65460448.15,75821356.28,15169101.88,65953097.52
3872817.181,1792211.721,3777596.237,4506579.272,1523449.215,3909275.302,1638670.596,1920441.527,3477101.333,1729528.913
5985350.814,31889777.54,6371784.885,6481373.144,27340927,5556798.535,29114328.67,34608836.69,6001125.61,31686451.13
1623443.914,2390605.431,1736136.084,1800163.955,2184138.849,1860124.098,2180378.609,2518327.136,1670000.331,2313259.493
44885874.64,33012999.56,42156006.96,48583104.01,26401296.43,44546463.92,29103340.95,35346882.87,39951821.44,31465688.27
5473438.149,8542979.173,5161564.786,5613063.892,6985195.8,5017004.412,8150627.703,9652646.393,4652430.032,9095800.883
11985994,7506048.708,11061077.83,12551099.92,6491684.072,11125851.33,7696439.531,8498912.025,10494857.7,7905372.51
3264545.118,3427040.648,3036543.965,2792169.605,5152911.284,2499374.233,5424936.491,3700096.658,2941344.421,5583691.621
4737061.866,7650104.503,4387021.738,4189683.221,7267586.477,4278788.471,7076191.781,8230214.795,4151393.37,6726226.875
26356282.56,18226650.27,24285295.47,25905618.14,18085804.49,23401937.86,19492799.79,19881287.08,22674674.09,19859512.89
1445041.893,1088125.908,1365332.182,1507465.889,929522.9699,1457406.416,975025.4366,1202523.372,1312179.466,1063131.38
2852171.775,3028926.798,2887191.243,3315076.639,2804341.205,3068082.27,3209544.638,3484259.895,2863152.752,3440398.503
74596.05374,56613.78879,70152.3602,61405.38425,75698.20596,63108.15565,90068.66679,65894.60521,71855.23847,90609.15273
7620604.74,8211136.389,7249884.899,8228421.967,6928061.535,7575903.25,7119303.697,8806463.031,6890406.448,7303153.874
766451.1094,3854102.608,766380.7798,734624.2838,2965822.584,736174.147,3509279.684,4048314.313,747191.8824,3705622.1
1961953.043,3893466.059,1849808.233,1442430.162,3380018.637,1739831.838,3256468.176,5349677.472,1771420.885,3170215.112
4447678.062,11171704.94,4213615.129,4254675.995,10547446.52,4163548.1,11544102.12,12627662.38,4223259.405,12285506.87
1276507.618,509883.5688,1184886.925,965110.9292,688635.3675,867397.2216,740447.8395,524062.6075,1141384.106,828837.3422
3511862.525,3674045.933,3048102.889,3592596.344,2549825.01,3211577.867,3207495.626,3530735.545,3040577.246,3339037.245
56044888.32,48214490.19,51620895.95,59156344.33,43191057.4,54227682.54,45984481.4,53301552.78,49665957.35,49395747.31
53597818.79,20532195.02,49239203.14,56935476.58,20045706.24,49117004.25,22456014.57,24667753.61,45999413.92,25674964.72
9091435.885,15050138.83,8653974.543,8961364.093,15243428.08,8269991.645,15134988.64,14652001.63,7304445.399,14080762.13
25712769.86,19492614.65,24729794.71,28508713.43,16544726.08,27167599.04,19199918.74,22937910.64,23970074.13,22041226.76
2971638.543,5960626.245,2797015.043,2988504.553,5206459.816,2756271.35,5603849.672,6390566.903,2767868.72,6612737.433
114751765,84468732.27,100305343.3,113933680.9,69162975.59,100967426,82329480.32,92763712.59,92910220.48,80577805.25
794751.615,622774.5149,760403.814,779447.8769,764265.4339,709120.5972,764818.8382,683033.147,742405.4386,768611.0969
29707986.05,14237838.05,27795631.5,30111528.63,13064044.65,27639900.74,14232680.22,15653145.1,27212210.83,14876346
10563469.82,3839167.992,9860089.686,9704575.046,4401007.241,8394081.117,4899788.585,4156984.894,8977967.078,5202560.132
1385713.315,1210271.29,1287712.236,1325475.78,973292.4379,1357119.904,963695.9032,1251129.516,1240925.823,991230.0136
4566492.022,4542295.65,4407642.89,4739368.215,3832120.447,4763292.511,4057950.858,4787791.348,4336941.034,4317023.134
2786452.627,774762.3052,2412763.395,2940081.668,694485.6349,2565573.402,739108.1453,927352.4677,2398616.506,1017448.191
9815057.424,34611970.4,9672435.537,9074598.485,32363750.02,9232982.751,36324406.48,38931472.83,9330408.357,37015485.59
5273461.798,2731708.238,5042774.236,4514211.487,3544734.824,3699859.072,3391470.998,2763320.448,4601559.441,3396237.179
904415.6227,1048754.584,881095.0004,978812.0087,939229.8823,950776.1,1006792.763,1164609.626,876977.95,1063127.742
5204874.764,8657447.735,4992957.366,5319061.637,8044556.094,4929677.141,8687428.215,9311699.417,4925966.467,9485559.156
1921835.842,482213.6312,1836189.329,2152367.04,383376.6799,1907327.101,376089.1279,428039.3845,1644757.175,348310.3795
853673.2513,1867327.306,714700.2465,713866.65,1739711.445,678391.6826,1792008.399,2514656.492,423880.5275,1703841.061
