C1_liver,C2_liver,C3_liver,C_liver_average,V1_liver,V2_liver,V3_liver
1.502964139,3.011377573,2.762857437,2.42573305,1.242030263,0.114339314,0.723208964
8.554343224,7.095733166,4.380573273,6.676883221,3.187284231,1.510985613,2.415355206
0.998994589,0.939420521,1.216643095,1.051686068,1.55141592,1.800838709,2.09348774
5.144739151,5.028758049,6.12615633,5.433217843,3.116402626,2.645536423,3.27461791
0.673946977,0.83840096,0.886841536,0.799729824,0.15623866,0.076957777,0.260161877
1.402149439,0.066045567,0.544536233,0.670910413,2.132074833,4.541277885,2.699865103
1.493603706,2.454211473,2.277549267,2.075121482,1.314016104,1.12238729,0.630170882
10.15011311,10.39149952,8.845381737,9.795664787,14.8886919,20.63758469,19.58670616
12.18824768,9.015426636,7.912210464,9.705294927,3.5839715,3.767021418,2.884854555
33.80517197,32.75160217,37.76118088,34.77265167,63.91096497,54.81278992,57.05185318
0.443161726,0.686638832,0.487414002,0.53907152,1.598967075,1.624701381,1.195930719
10.78453827,24.36437607,12.18551636,15.77814356,44.81922531,44.39023209,47.72182083
3.059594154,1.851713777,3.076107979,2.66247197,1.098878026,1.562780976,0.809390008
1.10781765,1.141208768,1.662893534,1.303973317,0.854140699,0.684600055,0.812425077
1.752088666,2.266363144,1.96304822,1.993833343,3.839715004,3.849225521,5.44701767
28.91177368,43.24953461,32.05027771,34.73719533,66.99554443,53.38591003,83.71927643
0.801837385,0.636971235,1.117107034,0.851971885,0.069266789,0.047412347,0.067340136
0.603536129,0.484528154,0.620282352,0.569448878,0.318614423,0.378339529,0.186660692
3.533714533,2.647148371,2.16791153,2.782924811,5.275156021,9.234599113,9.526003838
0.230591074,0.153027177,0.256102145,0.213240132,0.430418521,0.427662015,0.283329606
4.212168694,3.147515535,4.44671154,3.935465256,1.791202188,1.319042206,1.481190085
8.018721581,6.423106194,6.535158157,6.992328644,9.111663818,9.361581802,9.892835617
0.02637982,0.027783806,0.075703785,0.043289137,0.401175439,1.391923308,1.200876832
0.206129298,0.335847765,0.317018211,0.286331758,0.044003703,0.131652981,0.174348027
0.264042288,0.324057966,0.446875721,0.344991992,0.169114873,0.058926329,0.106598474
0.266857326,0.110402897,0.072817907,0.150026043,0.298048109,0.391271651,0.483026057
0.287543774,0.329734266,0.280546874,0.299274971,0.065544091,0.042843305,0.133217171
0.141113624,0.106343202,0.072130583,0.106529136,0.331394494,0.54104358,0.543952346
11.61518574,20.95894814,19.31163597,17.29525661,8.682102203,0.094651312,7.385342121
2.992442369,2.639121294,2.143661022,2.591741562,1.114550352,0.559990644,0.631257534
0.535933435,0.671193838,0.936132431,0.714419901,0.339786291,0.357153594,0.421912462
1.682544589,1.184712648,0.827481806,1.231579681,0.46667853,0.340779603,0.470660985
0.350320667,0.722008228,0.890164912,0.654164602,0.064421825,0.077003524,0.069419369
1.319223404,0.850764215,1.656213999,1.275400539,0.182610855,0.312913716,0.464703262
2.364395857,2.176775217,2.00171113,2.180960735,1.219376683,0.636914968,1.512814879
7.608943939,7.220799446,7.847389221,7.559044202,12.6087265,11.18143272,12.7772789
17.48483467,11.12683964,18.4228878,15.67818737,6.306678295,3.832183123,5.888039589
0.228178173,0.244446442,0.244552672,0.239059096,0.190080121,0.108983971,0.152506739
0.163283065,0.17148231,0.09041822,0.141727865,0.344730198,0.495129615,0.256973177
1.479285836,0.525308609,0.922477067,0.975690504,0.022394897,0.064081132,0.146091878
2.678939104,2.938202143,3.249350071,2.955497106,1.484167457,0.776628613,1.4397856
6.360893726,5.029474258,5.326905251,5.572424412,1.3377738,0.910160244,1.810588956
1.966787934,1.918331504,1.455957413,1.78035895,2.792555809,4.024327278,2.999063492
0.147907764,0.09615308,0.108370177,0.117477007,0.450863749,0.478354573,0.455523074
0.670480192,0.969378769,0.600408018,0.74675566,4.186643124,2.425122499,3.048223972
0.343955636,0.376771569,0.311957508,0.344228238,1.361353517,1.059831858,1.207171798
9.122551918,4.781853199,6.632884502,6.845763206,2.616705179,2.817196131,2.518210411
6.300571918,7.064198494,8.546937943,7.303902785,2.222831726,1.197841406,3.176521301
2.918946028,2.18551898,1.929485798,2.344650269,1.48267138,1.165795088,1.406324863
3.226382256,3.410617828,3.203086615,3.2800289,1.146393657,2.075554371,0.739208639
0.716415286,0.998620331,0.330031931,0.681689183,0.100064464,0.063853912,0.145308733
10.4555378,6.266865253,10.05067158,8.924358209,3.692252874,2.439424515,4.575090408
11.86167526,2.776011944,3.103583336,5.913756847,15.84755039,17.87204933,21.59959602
1.717975378,1.38019383,1.959626198,1.685931802,0.686625123,0.048475258,1.061825514
7.971919537,10.38039112,5.591129303,7.981146653,14.09688377,12.94046974,14.67063904
1.916796684,2.784397364,2.11664629,2.272613446,0.740445256,0.910394192,0.065465592
13.40821648,12.04027939,13.87318707,13.10722764,9.223507881,4.988053322,7.507119179
3.54584837,9.525361061,2.510809183,5.194006205,12.77150536,16.37532997,13.57351494
0.071203195,0.075347148,0.118380435,0.088310259,0.248662516,0.162309751,0.189886853
0.050412897,0.073787794,0.126807228,0.083669306,0.926162064,0.940001011,0.534135163
97.01855469,54.86732864,71.86667633,74.58418655,17.85111427,21.53380966,25.63249588
64.86392212,58.73752975,75.91720581,66.50621923,47.20212936,30.16557503,32.13879013
0.211579129,0.15079464,0.15950115,0.173958307,0.269606411,0.363302201,0.28151229
1.864898562,0.812814713,1.796979427,1.491564234,0.040128492,0.032220043,0.105459899
0.772716224,0.451774716,0.768352509,0.66428115,0.052742168,0.177908197,0.076052547
2.362974644,2.18039465,2.06518364,2.202850978,0.66803205,0.680322766,0.741082132
0.843127012,0.766264737,0.730216205,0.779869318,0.439572603,0.266171008,0.307812512
4.660079479,5.192166328,3.759994745,4.537413518,7.531255722,12.93412018,10.72804356
2.272005558,1.109494448,2.447369337,1.942956448,0.88566345,0.634542465,0.73744756
0.826070368,0.59586823,0.67829293,0.700077176,0.285221726,0.135215804,0.338590384
20.80984497,15.6023016,23.75637627,20.05617428,10.01602936,7.585503578,10.95848274
0.775524378,0.788554192,0.709124446,0.757734338,0.561852217,0.490150541,0.589778185
0.288011789,0.353127509,0.307462722,0.316200674,0.405022293,0.554710865,0.604691267
0.235229686,0.288559586,0.160392895,0.228060722,0.431095272,0.596614957,0.764276028
0.976217747,1.004246473,0.955875099,0.978779773,2.115797043,3.70353055,1.90778625
4.179234028,2.81944418,4.237439156,3.745372454,0.548530757,0.147391334,0.933041036
5.898075581,9.676228523,2.974170208,6.182824771,12.02920818,16.05587387,14.99737549
0.067561112,0.069082163,0.092760794,0.076468023,0.526162088,0.945715189,0.645870864
0.233312547,0.092773966,0.161366999,0.162484504,0.473018736,0.48166281,0.350704432
0.115709208,0.07666906,0.347931951,0.180103406,0.397364229,0.500542998,0.513301849
86.25756836,67.45980835,40.34747314,64.68828328,173.7310638,209.6004944,240.3440094
4.966891766,6.30270052,5.925109386,5.731567224,2.141300201,1.684382915,2.891899109
2.370254755,1.674365282,1.932611704,1.99241058,4.178806782,7.622595787,7.447541714
16.50545883,12.11804104,14.45164776,14.35838254,5.146215916,4.828323364,4.536496162
7.283757687,6.379386902,6.465072632,6.70940574,4.696705818,3.987235069,4.450314522
0.130892694,0.051817041,0.112984106,0.098564614,0.841567218,1.166195989,0.983887911
27.58467674,26.39480019,28.967453,27.64897664,17.83971405,20.87250137,16.42723465
9.128098488,7.000053406,5.684577465,7.270909786,11.22208309,15.06307125,18.96320724
2.26597333,1.855333209,3.180678606,2.433995048,0.811077476,1.046432018,1.040842295
3.855434179,3.926107645,3.2793262,3.686956008,5.717898846,7.199211597,6.12859726
1.995562434,1.59943378,1.723865628,1.772953947,1.39508462,1.114701509,1.472047329
2.224822283,2.44794035,1.975716591,2.216159741,3.850044489,4.055738449,6.784697533
45.0823288,76.35771942,39.65647507,53.69884109,15.37239456,15.41761971,22.65175056
0.462159812,0.433713764,0.312378675,0.40275075,0.17452541,0.191522285,0.139474675
0.305498332,0.452885628,0.335263729,0.36454923,0.673766732,1.201450348,0.772369564
16.60564995,14.18645096,10.36128998,13.71779696,32.41496277,23.95549011,39.56460571
1.358641028,1.054308295,1.283241749,1.232063691,0.303034723,0.382884175,0.45286274
3.437302828,3.795309067,4.456911087,3.896507661,8.509350777,10.72663784,10.22669125
25.30352211,22.13685799,23.58165741,23.6740125,5.912734032,7.158109665,7.637889862
0.32827875,0.450054616,0.35243988,0.376924415,1.317328572,1.202987313,2.273231506
2.760200977,2.062209845,2.617748737,2.480053186,1.179305434,1.231190801,0.954998493
1.053874135,0.974395692,0.994406223,1.007558684,0.126349822,0.401129425,0.487747312
2.83484149,2.54770565,3.387187243,2.923244794,3.836509466,3.572538376,3.77922678
34.2253418,33.7628746,30.12470436,32.70430692,19.33713341,12.39544964,17.55770302
0.641289592,0.636397839,0.854266107,0.710651179,0.323504895,0.320495874,0.24244605
0.083345212,0.062108371,0.080456972,0.075303519,0.997684836,1.551619887,0.890325248
1.30937767,0.616115093,0.695107102,0.873533289,2.251219988,3.274665594,2.201551199
0.649436653,0.755980015,0.469744325,0.625053664,1.567871809,1.698183894,1.344799161
9.6983881,8.248194695,10.10266304,9.349748611,5.150134087,3.292075396,5.601394176
0.355035514,0.472379982,0.398209989,0.408541828,0.129615188,0.100764878,0.206429869
0.202541173,0.111507654,0.184709281,0.166252702,0.371540517,0.505956471,0.441884011
1.170601487,0.826575398,1.682373166,1.226516684,0.556295633,0.522731423,0.444019794
2.492286205,1.914819598,2.588792801,2.331966201,1.528263569,1.014318824,1.542153835
7.296238899,4.452168941,7.094205379,6.280871073,1.506357908,0.755843699,2.640550137
0.039419454,0.076561354,0.123661615,0.079880808,0.490222573,0.678952754,0.614620805
0.059567425,0.050245419,1.144319057,0.418043967,2.665894985,3.279744625,2.113309383
9.821111679,12.31513405,8.486721992,10.20765591,18.33695221,36.54408646,26.2833519
0.520228803,0.321449161,0.53071636,0.457464774,0.103173651,0.09096925,0.138155669
0.302107811,0.415366143,0.239284649,0.318919534,1.209118485,0.835708678,1.418840051
4.138672352,5.184998512,3.324668646,4.21611317,13.68833637,21.17324448,13.84105396
15.66406822,9.433981895,16.57760429,13.8918848,6.120748043,3.384738922,5.058453083
13.34650803,15.35073757,12.61261654,13.76995405,6.418878555,7.139062405,6.292715549
7.712255478,6.579348087,9.812443733,8.034682433,4.198397636,3.554493666,5.728791714
0.485976785,0.48198384,0.64644134,0.538133989,0.041240241,0.086096354,0.07635276
0.492043674,0.726953447,1.085123897,0.768040339,1.576883316,1.877094865,1.892798185
0.256155312,0.212338045,0.268395245,0.245629534,0.408762276,0.67597872,0.699303091
0.243504912,0.494239509,0.981606424,0.573116948,1.620837092,1.989507318,1.671462774
3.624891758,3.358011961,3.246652126,3.409851948,4.652181625,3.839200735,4.198890686
2.591263533,1.188797832,1.69997704,1.826679468,0.639893174,0.564668953,0.752173245
20.00242424,21.57460213,13.27301025,18.28334554,47.3980484,55.43766785,78.85192108
0.088275872,0.119947575,0.042059332,0.083427593,0.437364191,0.385123044,0.391973913
9.663720131,9.522853851,6.29594326,8.494172414,13.96509361,11.24425602,13.94109917
0.076963067,0.042085893,0.100032911,0.07302729,0.231989339,0.36838147,0.214433447
15.64430618,19.82906914,11.60343647,15.6922706,74.89938354,87.72116089,78.8706665
0.04740857,0.044519994,0.076446973,0.056125179,0.167187899,0.204938918,0.098486222
2.181452751,2.107111454,1.480405331,1.922989845,3.422796249,4.686638355,4.528252125
0.435153395,0.325692058,0.335461169,0.365435541,0.570721328,0.915607035,0.68214184
2.466736078,2.920212984,2.555328846,2.647425969,3.073303699,3.614977121,3.470473766
0.540405631,0.746017754,0.682603419,0.656342268,1.494140744,1.260496855,1.545563459
1.511977792,1.692927957,1.989042878,1.731316209,2.75180769,4.440025806,4.231490135
0.280357063,0.981383622,0.244792894,0.502177859,1.063650966,1.253613114,1.598695993
7.517767429,9.169876099,8.469613075,8.385752201,21.32787132,23.61263657,36.17468262
8.465591431,6.682911873,6.751012325,7.299838543,3.327800512,3.195802927,3.841801405
0.299753845,0.131784052,0.066806138,0.166114678,0.572395384,0.389533997,0.407411575
0.601178706,0.437834859,0.32177946,0.453597675,0.099284656,0.200942352,0.132757932
0.082364358,0.160412818,0.198071808,0.146949661,0.249139816,0.337003559,0.295870811
0.749765992,0.813638866,0.791451395,0.784952084,1.073517323,1.172211051,1.036233544
0.650372684,0.925839007,1.22013092,0.932114204,10.51540565,12.56085873,3.603154898
1.796706438,0.410743356,0.863775492,1.023741762,3.027747154,7.375649452,4.122827053
1.902860165,1.448352456,1.088052392,1.479755004,5.095636845,4.741106987,3.949340343
0.373513609,0.607156277,0.057987787,0.346219224,0.750525415,1.30781436,1.172249675
0.658727705,0.254290372,0.596327841,0.503115306,0.109848619,0.092252471,0.165894791
0.220145613,0.22419779,0.130726203,0.191689869,0.087223515,0.056824017,0.056313705
0.185997576,0.132482901,0.134177864,0.150886113,0.568049848,0.554744303,0.776828527
0.968902767,1.241260648,1.027080417,1.079081277,0.585253775,0.544953287,0.427795291
0.377188414,0.386339575,0.411437601,0.391655197,0.607836187,0.708693266,0.586967885
1.234043956,0.088364817,0.985127211,0.769178661,2.265075684,3.705869675,1.967925668
12.70480156,21.42230034,20.40571213,18.17760468,52.42030334,52.31992722,60.66022491
16.71311951,20.69627571,20.04244232,19.15061251,26.11540222,23.9691925,32.5333519
14.06309605,12.6792202,15.0077343,13.91668351,10.70952892,9.157406807,9.894334793
0.280485332,0.122921087,0.133727089,0.179044502,0.353688329,0.348632425,0.539118707
8.388976097,15.83236217,11.34776783,11.8563687,4.295636654,3.084259272,2.59401226
0.253066391,0.138452992,0.258323193,0.216614192,0.377417684,0.439257473,0.476094157
61.90673447,58.37200165,44.94093704,55.07322439,131.2164001,141.6316986,130.5980225
0.987692833,0.784039021,0.672337234,0.814689696,0.510062337,0.384788901,0.51000452
18.35118866,18.46051979,11.93182182,16.24784342,51.86464691,37.27590561,52.7353096
0.321962208,0.309523225,0.275443405,0.302309612,0.404487997,0.51731801,0.649130702
0.48209393,0.439805716,0.290066153,0.4039886,0.734069467,0.570917785,0.622002423
0.35250476,0.374227285,0.349379748,0.358703931,0.168366894,0.030207852,0.070211329
0.621944845,0.356413603,0.38050741,0.452955286,0.266063035,0.049224421,0.04903296
0.330951631,0.106546022,0.05289723,0.163464961,0.365877122,0.5398072,0.658011079
2.106604338,1.048503041,2.270968199,1.808691859,0.484630495,0.352207989,0.483213425
5.490726948,12.47352791,5.554933548,7.839729468,15.98788929,13.48448658,14.48778439
0.112377405,0.104174972,0.100921914,0.105824764,0.488726646,0.913134277,0.699977517
1.112289786,0.772069991,0.392912418,0.759090732,0.215138033,0.14218308,0.1693158
6.992546082,9.113257408,11.34875393,9.15151914,4.592341423,4.239862442,5.29488945
13.41688347,11.74499702,4.747787476,9.969889323,28.02707291,24.27828979,24.62792015
0.527439773,0.350808978,0.829127073,0.569125275,0.230714187,0.080496565,0.067618415
0.064155295,0.080746904,0.116038188,0.086980129,0.246233329,0.212464273,0.324246824
4.967932224,4.616293907,6.284426212,5.289550781,3.686910391,3.008872032,3.839927912
20.07384109,13.47010517,11.19904041,14.91432889,40.65894699,32.83119583,55.62050629
10.22603607,12.69642258,6.316673279,9.746377309,3.686910391,0.673271954,4.558977127
3.120714188,4.389098644,3.390806675,3.633539836,1.258486271,0.840186477,1.354091763
0.910244465,1.098923206,1.273633718,1.09426713,0.204544976,0.121045224,0.160793722
5.459177971,7.090000153,6.858938694,6.469372272,11.17720413,7.660022259,10.75089931
0.042372078,0.119207226,0.127589062,0.096389455,0.776883364,2.383418798,1.417790771
0.826209009,0.516457319,0.416044235,0.586236854,0.986642897,1.313963056,1.702263236
0.256772399,0.068188325,0.122764848,0.149241857,0.441068619,0.527342916,0.417491019
4.175073624,3.6422925,5.296304703,4.371223609,6.850934982,10.47400951,8.474596024
1.427977204,1.679848075,1.8906914,1.666172226,0.985930562,0.869058132,1.036908031
2.384017944,4.022862911,2.559047222,2.988642693,5.77524519,7.361614704,5.524206161
2.718980789,2.395370007,1.965746522,2.360032439,3.678005457,6.546925545,5.638863564
0.219438374,0.500689805,0.161797911,0.293975363,1.549563766,1.507109284,1.25
10.05061531,7.138378143,8.009608269,8.399533908,3.877114773,5.25672102,6.022931099
0.32226038,0.236161351,0.254782677,0.271068136,0.619341075,1.10029912,0.796949923
76.28358459,78.37165833,53.00581741,69.22035344,119.0418625,92.33930206,148.6810303
4.988039494,4.163695335,4.987002373,4.712912401,11.12057114,11.33247566,8.31834507
2.437614918,2.717493057,1.365634561,2.173580845,3.471379995,5.748609066,4.165917397
1.102340102,1.554030538,0.965252936,1.207207859,3.150454044,2.051594734,3.447879076
0.193905354,0.059053551,0.15498051,0.135979805,0.38432768,0.542848051,0.286686897
1.145085812,1.374890208,0.95176208,1.157246033,1.499412298,1.654375076,1.816471815
5.063269615,4.280518055,2.82284236,4.055543343,1.991487026,1.173982143,2.132269382
10.14941788,11.50812531,7.64371109,9.767084757,4.480142593,1.992381096,4.550359726
10.1816597,16.53079033,9.56664753,12.09303252,36.6126442,21.32963371,45.01273727
1.030057192,1.204601288,0.731137574,0.988598684,2.047444344,1.487360239,1.642835736
0.192929208,0.051686734,0.058398873,0.101004938,0.420338392,0.81014514,0.717363596
18.8420887,28.11022568,9.111907959,18.68807411,35.75066757,56.42011261,43.97106934
21.00433731,19.22989845,13.89556122,18.04326566,47.98219681,39.39448929,36.41823959
0.378921807,0.7865116,0.710276067,0.625236491,0.24154228,0.135953188,0.072218344
0.314210445,0.238562331,0.293596804,0.282123193,0.13697952,0.054360434,0.199411735
4.020454407,4.084141731,4.579645634,4.228080591,3.168334723,3.219060659,3.358288527
0.305761844,0.47746861,0.306245267,0.363158574,0.985004485,0.961354017,0.950652003
0.669474781,0.553510964,0.760981917,0.661322554,0.362030298,0.143977553,0.230024725
84.00762939,73.28303528,75.59146118,77.62737528,43.40515518,29.0598278,60.18060684
0.068315081,0.074808933,0.160945669,0.101356561,0.2707569,0.40991798,0.206489816
0.034765944,0.074261598,0.077179469,0.062069004,0.142988205,0.366176009,0.272302151
0.252345294,0.310741603,0.095095553,0.21939415,0.71982187,0.539372802,0.738384306
3.033766747,3.276665688,2.899970293,3.070134242,9.055743217,8.408213615,8.138864517
0.078216292,0.182779551,0.032794923,0.097930255,0.562920749,0.363068283,0.32197991
0.916796684,1.016430497,0.861998677,0.931741953,2.567871809,2.737565041,2.127547979
0.167751759,0.072274476,0.10494782,0.114991352,0.261894912,0.231534973,0.243495211
0.505321562,0.389851511,0.568819702,0.487997591,0.147956312,0.245058537,0.057183821
8.308545113,6.351078033,6.880327225,7.179983457,3.561888218,4.287647724,3.943720102
0.171665788,0.212796763,0.206748709,0.19707042,0.400747985,0.343419492,0.261581987
6.68296051,6.367919922,4.45789814,5.836259524,10.44024944,9.357904434,10.28065014
2.917975426,3.212126493,3.541838169,3.223980029,8.089404106,12.05059338,7.067221642
5.681400299,4.824855328,7.675627708,6.060627778,12.60801315,10.98060131,8.564523697
0.958225012,0.751966476,1.8548913,1.188360929,0.255504906,0.128659517,0.170675963
0.265512228,0.250137061,0.230880871,0.248843387,0.158507571,0.198813707,0.188642845
0.229197443,0.055336755,0.097514838,0.127349678,0.509029388,0.731215835,0.47669366
1.041151047,0.622959614,0.988845348,0.88431867,0.022567699,0.218432426,0.064183503
23.33818626,22.73458672,15.8915472,20.65477339,45.50668335,39.43793869,36.27622986
19.67412186,22.53175735,20.55049324,20.91879082,8.344790459,5.229319096,8.142985344
4.715548515,2.574976206,4.249613285,3.846712669,1.253855705,1.161851883,1.110948801
3.865141392,2.614072561,4.786614418,3.755276124,8.099020004,10.69021606,12.98898315
5.81799221,5.336581707,3.546115637,4.900229851,2.329047441,2.647173643,2.446830034
4.379268169,3.433839083,3.21841979,3.677175681,2.311309099,1.815107465,1.872939229
0.072216056,0.033218164,0.039641906,0.048358709,0.171779171,0.126380503,0.22106564
0.697139859,0.594793141,0.84923172,0.713721573,1.687622428,1.954219699,1.758805513
22.62367821,13.11605167,19.59198189,18.44390392,11.87462234,6.497802258,8.049685478
0.483758032,0.183890015,0.565200269,0.410949439,0.06980072,0.065512009,0.059108343
81.60860443,87.35553741,71.87653351,80.28022512,61.3392601,42.97672653,63.36181641
2.053146124,3.142212152,2.72314167,2.639499982,0.898165643,0.753771842,1.331122637
0.364257246,0.474745154,0.324109137,0.387703846,1.316366911,1.389016151,1.31812048
48.17126083,38.60170746,31.90221024,39.55839284,122.1513977,90.1037674,118.3752975
1.357704997,1.181451678,1.790892124,1.4433496,0.555690169,0.546022594,0.962417543
147.2733459,135.1095428,139.3043976,140.5624288,79.60820007,40.83139038,65.29152679
0.800173342,1.734747648,8.425849915,3.653590302,10.39465618,12.71022987,16.79368782
0.850719392,0.347196788,0.557994127,0.585303436,1.316794395,1.066548586,1.05890286
5.067775726,2.909354687,1.539271474,3.172133962,17.83473206,9.896576881,21.62657547
2.275368214,1.843794107,2.531868219,2.21701018,1.306037426,1.445556521,1.667116284
1.901265264,1.235025287,1.23595798,1.457416177,3.103615522,2.204708338,2.519934177
27.4335289,51.09745407,39.09709549,39.20935949,79.0739212,77.67623138,80.78912354
0.701750755,0.276010096,0.610542655,0.529434502,1.457382083,2.936224937,2.195368767
41.07817078,54.10043716,35.33941269,43.50600688,16.69421005,18.16143227,7.316396713
5.435257912,8.07045269,3.309203386,5.604971329,11.11843395,15.52755928,16.25749588
0.05652814,0.055818599,0.118327804,0.076891514,0.129798755,0.196016774,0.189422235
6.075923443,7.23405838,4.803396225,6.037792683,16.03241348,23.23670197,15.46088028
0.075993918,0.112766646,0.061521005,0.08342719,0.320552081,0.860837758,0.593075573
359.9237671,232.9791565,294.0673218,295.6567485,125.9768677,127.7940063,109.6635208
0.220152527,0.229055032,0.39784807,0.282351876,0.076210141,0.074495539,0.066931151
1.232275963,1.026858449,1.481886148,1.247006853,0.472163856,0.062696531,0.590340257
0.176179573,0.308297634,0.206949443,0.23047555,0.458771139,0.587291718,0.463354319
3.55347538,4.834172249,2.767497063,3.718381564,2.21934104,1.4484303,1.91827786
1.280083299,1.423482776,1.147872806,1.28381296,1.557898521,1.681308508,1.468262792
0.401906729,0.617261827,0.247385725,0.42218476,0.886660755,2.39331007,2.186975479
0.169956684,0.102368057,0.222026244,0.164783662,0.31768477,0.317662209,0.270275027
0.276924938,0.131282687,0.073540151,0.160582592,0.347024053,0.373761505,0.324449211
4.731149197,4.720575333,4.701721668,4.717815399,3.974710464,2.40099597,1.50232327
1.509343028,1.631972194,0.548418939,1.229911387,3.27789855,2.17266202,3.783348083
1.380655169,1.621615887,1.182521224,1.39493076,1.046233296,0.885164797,0.633767962
7.293118954,4.258300304,5.890560627,5.813993295,1.951629519,1.484152317,2.039081335
24.2000351,41.12092209,25.82375908,30.38157209,53.8272438,80.72714233,63.72901154
15.70358658,17.83985519,11.58336353,15.04226844,5.884238243,6.64784193,7.434428215
0.837996185,0.493200272,0.370866388,0.567354282,1.992733717,2.292994261,1.629009366
8.880914688,8.3657341,5.548681736,7.598443508,14.71665192,18.7582531,15.98358822
2.311527014,2.199888945,3.258530378,2.589982112,3.713980675,3.714557648,3.70132637
0.321781963,0.48477897,0.176572025,0.327710986,1.061656356,1.101836205,1.21848774
0.376356393,0.291548252,0.39106971,0.352991452,0.531576157,0.717581987,0.722384572
0.54005897,0.488541692,0.385936618,0.471512427,0.910525382,0.944779515,0.711443305
0.240110919,0.244249344,0.279572904,0.254644389,0.54350847,0.351873815,0.447766811
0.966268003,1.653258204,1.037774444,1.219100217,1.827818394,2.086214066,2.626086712
0.414872587,0.450448841,0.177397907,0.347573111,1,0.559188604,1.082284212
1.335240126,2.09431839,1.921358228,1.783638914,0.545396268,0.586088777,0.713466704
1.09336102,0.765619636,1.293705344,1.050895333,1.871629596,1.432390451,1.572054863
63.18946838,61.84086227,58.23435593,61.08822886,24.6126461,10.64309692,30.99182701
28.20419312,16.99163055,28.70553398,24.63378588,7.175778389,5.052881241,5.802232742
0.043485072,0.040624645,0.067047246,0.050385654,56.96883011,102.3241196,54.65377426
36.14837646,33.43067932,29.2320137,32.93702316,17.57364082,13.54162788,17.70683479
0.423539639,0.295780391,0.063961945,0.261093991,2.619732857,2.458605528,1.481489897
5.435950279,7.415025711,6.039945602,6.296973864,3.439180613,3.512388706,2.984449863
5.759749889,6.996470451,3.845875502,5.534031947,9.298308372,8.09944725,9.130320549
0.054064803,0.152482748,0.16462414,0.123723897,0.350450605,0.351940662,0.271560252
4.2010746,5.908870697,7.639102936,5.916349411,1.313659906,2.363736629,2.625936747
0.372126877,0.48212716,0.839952648,0.564735562,0.049894251,0.047436375,0.241580486
6.52452755,5.325473309,5.481557369,5.777186076,4.528228283,4.191409111,4.606564522
0.85602355,0.680941045,1.337468386,0.958144327,1.889724016,2.569046497,2.505470753
0.165539935,0.263123751,0.187202811,0.205288832,0.486838818,0.39959231,0.690460145
9.878314972,8.53415966,7.234378815,8.548951149,4.122172832,3.197640657,3.680081129
24.1795826,26.91010857,27.21101761,26.10023626,16.83989334,10.35371304,18.72564507
16.4177475,24.09166527,14.62538147,18.37826475,88.84771729,94.4278183,113.6990433
9.513607025,9.155542374,4.711592197,7.793580532,20.5545826,26.23682022,15.64523411
0.323106289,0.335446417,0.314395726,0.324316144,0.026098847,0.07346411,0.043480203
25.18044853,21.52622414,20.73837471,22.48168246,14.95066738,11.69303799,14.53162384
8.241289139,9.9027071,10.01184559,9.385280609,22.76046562,19.58095741,17.09494781
14.0228796,9.41964817,16.27389908,13.23880895,6.327338219,5.036506653,6.969799519
0.712948501,1.46146822,1.001118779,1.058511833,0.200420305,0.561460972,0.093802467
16.50337982,9.788034439,18.08660698,14.79267375,3.698664427,1.898280621,5.856190681
2.849471092,1.687767625,1.737586856,2.091608524,0.845912695,0.643297493,0.454249114
1.434841394,1.698697448,1.597940207,1.577159683,0.915583253,0.655060112,0.912432551
2.635777235,3.655910015,3.564213037,3.285300096,5.602849483,5.310186863,4.858738422
26.82718086,25.98914337,25.40027809,26.07220078,13.73784542,11.71175003,11.47557068
4.029120922,2.117682934,3.281497717,3.142767191,5.946927547,9.512957573,13.01109219
0.551187396,0.637329578,0.42065087,0.536389281,0.20240429,0.293639183,0.284378737
5.350320339,4.057623386,4.11832428,4.508756002,6.703116417,8.208385468,6.620204449
0.652487397,3.360484362,1.14698422,1.719985326,12.27141666,8.605704308,9.583708763
0.313211977,0.202784389,0.181310281,0.232435549,0.395583242,0.342684329,0.437162727
90.42469025,76.23587036,101.9808502,89.54713694,39.47283554,20.75086021,38.23440933
1.092563629,0.970131278,2.017603874,1.360099594,0.024035826,0.312679827,0.416291982
3.773271084,4.858181953,1.92764318,3.519698739,6.654319286,7.735542774,10.94424534
6.894436359,4.511296749,5.934651375,5.780128161,16.07765007,27.56110954,13.1662178
10.5186348,8.776406288,9.772958755,9.68933328,21.25306892,41.12880325,29.74708176
8.302651405,4.787944794,5.755980015,6.282192071,14.18201351,8.885397911,11.3706522
1.464725256,0.71054095,1.517192602,1.230819603,0.55807656,0.269499242,0.471410364
9.352746964,13.95352268,7.28406477,10.19677814,29.21460724,39.08707047,23.81632233
0.251000166,0.453674018,1.485538483,0.730070889,9.880678177,14.34762955,5.233813286
0.66916275,0.239325583,0.621697187,0.51006184,0.181649148,0.071215644,0.034497619
0.180613637,0.259830952,0.177480191,0.205974927,0.073446132,0.056447782,0.12275181
116.9596329,82.46760559,98.93060303,99.45261383,61.73463058,36.53406143,56.94693375
1.277171016,0.753328145,0.837978363,0.956159174,4.727338314,5.251039982,4.820893288
1.753995538,1.768683553,2.65325284,2.058643977,5.827604294,9.071192741,7.837979794
2.579649687,2.686388016,1.654864907,2.306967537,0.483490646,0.534527421,0.572467029
