Abundances (Grouped): 126,Abundances (Grouped): 127,Abundances (Grouped): 128,Abundances (Grouped): 129,Abundances (Grouped): 130,Abundances (Grouped): 131
568300,573400,574500,573200,583400,588000
597000,583100,590800,584100,594200,601900
596100,589900,603600,591100,591500,590000
588600,640600,602000,617600,624000,656800
630500,631500,627200,621900,638600,659000
649500,690700,643300,636700,634100,657000
648500,649400,661300,638600,675500,631200
630400,627200,627000,645200,637900,633900
818200,832000,827200,659100,648700,654600
678700,676600,679100,663500,678200,666100
666300,676900,694200,678700,689800,679300
794600,827400,825600,684300,667300,688000
701600,703900,707100,688900,713100,705500
713200,674500,712200,692300,719200,702200
692000,742200,687000,699700,692400,722700
646400,649800,652700,719900,654500,649300
707900,728700,721500,726600,720900,700000
725100,761200,748500,742800,735200,761200
782100,763200,749100,750900,780200,748800
739300,752500,754000,754000,739200,760600
779800,799300,913600,789800,800200,833600
805700,792000,791600,793600,795800,803400
817200,855200,847100,840000,830700,823700
869300,879400,873800,848800,886200,889100
837700,851700,870500,876600,866800,879700
1069000,1021000,1062000,879100,880600,911100
879300,885000,925900,894500,890800,921200
949200,949600,966200,913000,970300,998800
960200,898600,948900,923200,931300,921800
988000,945200,959300,949400,1010000,996300
960700,979900,991200,956800,991700,990000
942800,939400,928000,957100,956800,925400
1187000,1265000,1223000,961200,956900,957000
976900,1043000,1011000,999000,1051000,1000000
1212000,1221000,1204000,1004000,999500,982200
1017000,1021000,1014000,1005000,1042000,1028000
1013000,1040000,1024000,1013000,1016000,1030000
1037000,1022000,1066000,1017000,1045000,1020000
980900,1032000,1028000,1024000,1047000,1129000
1019000,1049000,1017000,1029000,1025000,1046000
1010000,1036000,1040000,1031000,1075000,1059000
1183000,1166000,1095000,1046000,1036000,1030000
988000,1052000,1064000,1054000,1054000,1059000
1104000,1060000,1076000,1126000,1058000,1167000
1107000,1123000,1148000,1136000,1162000,1170000
1153000,1129000,1164000,1189000,1210000,1210000
1241000,1293000,1161000,1189000,1249000,1153000
1109000,1184000,1156000,1192000,1199000,1184000
1187000,1186000,1154000,1196000,1145000,1229000
1198000,1220000,1176000,1232000,1190000,1203000
1243000,1207000,1215000,1232000,1176000,1238000
1309000,1232000,1315000,1295000,1306000,1373000
1387000,1373000,1338000,1325000,1400000,1368000
1627000,1720000,1545000,1332000,1269000,1256000
1417000,1463000,1452000,1451000,1490000,1439000
1608000,1535000,1604000,1561000,1573000,1593000
1661000,1686000,1675000,1646000,1640000,1711000
1699000,1632000,1633000,1649000,1633000,1594000
1707000,1664000,1629000,1655000,1652000,1611000
1605000,1665000,1702000,1730000,1696000,1733000
1978000,2028000,2055000,2083000,2048000,2001000
2053000,2079000,2143000,2108000,2071000,2094000
2110000,2205000,2169000,2180000,2213000,2257000
2206000,2183000,2229000,2195000,2306000,2197000
2226000,2188000,2126000,2263000,2225000,2204000
2274000,2259000,2272000,2284000,2248000,2311000
2644000,2530000,2559000,2482000,2602000,2644000
2635000,2589000,2670000,2663000,2752000,2589000
2625000,2607000,2717000,2716000,2791000,2738000
2773000,2776000,2711000,2777000,2762000,2738000
2830000,2763000,2803000,2831000,2871000,2942000
3046000,3050000,3030000,2992000,3036000,3100000
2992000,3014000,2904000,3034000,2927000,2974000
3408000,3395000,3339000,3459000,3426000,3351000
3403000,3360000,3422000,3480000,3450000,3356000
3411000,3866000,3482000,3673000,3872000,3434000
3884000,3895000,3876000,3948000,3776000,3873000
4059000,4008000,4132000,4123000,4059000,4023000
4250000,4124000,4221000,4287000,4199000,4359000
4956000,4956000,4855000,4851000,5114000,4906000
5141000,5134000,5101000,5078000,5117000,5050000
5622000,5621000,5708000,5741000,5952000,5883000
6456000,6322000,6206000,6124000,6086000,6408000
6492000,6461000,6443000,6676000,6618000,6535000
6806000,7214000,6780000,7010000,6778000,7270000
12190000,11760000,12060000,12040000,12240000,12270000
17990000,17600000,17380000,18530000,17790000,17990000
168400,167300,172800,163300,179000,179600
177200,175400,179400,174000,177900,178600
209700,204400,207600,207300,208100,210300
221800,225400,242700,229400,251300,244600
248900,242700,244400,242700,249000,255300
261300,271000,271900,247100,276500,281200
273100,267600,281500,272600,282100,311700
279500,317000,307900,289900,301600,297200
345900,357100,360700,345400,359400,357000
349200,353300,363000,371500,366900,360100
414800,402800,410000,399700,422100,419200
490700,506900,505100,406100,423000,419300
441700,445700,444900,416200,453600,431100
411400,402400,420300,417500,406600,415500
460500,462800,467500,454400,445000,459400
483000,479700,481100,483000,489800,485100
477500,485000,478900,489300,481400,486500
487900,506500,514800,509500,514700,505700
496800,502500,518400,514300,515100,516200
643300,625300,644900,518500,510400,551700
517800,535300,513400,532800,534200,553500
555500,569100,574900,561600,569000,584600
560500,554700,566700,567100,572200,571800
563600,578400,562400,571700,566700,596600
576700,562400,573900,587800,609500,600100
538400,588900,541500,591700,575100,584600
605700,602200,605200,596800,613000,629700
633400,697600,690000,614900,636400,694900
728700,738600,748500,617500,624100,582300
586700,606600,601900,619100,611200,631400
627000,624100,629700,625600,651100,663100
624700,644800,606500,635000,643600,650500
781300,779300,796100,653900,675400,713500
685400,681100,672600,657300,697500,678000
661600,664500,659900,661000,660000,664300
696500,644800,612600,680200,631600,650200
687400,703900,712100,688500,725300,722400
713900,711900,714000,705400,756100,751000
718000,703000,717700,720900,733200,741500
724600,728000,751200,723500,723900,728200
669100,753100,762300,726000,786500,711300
738200,707300,726400,727200,726600,733200
872000,881200,879200,737400,730200,759900
750000,760000,756100,747900,748700,769700
683200,777100,724600,760000,802300,768100
726900,768500,751600,760400,757300,737100
894000,861400,894800,761600,753900,770100
762900,755600,760700,766200,791800,854700
783400,822700,793800,768300,776400,804800
759400,764100,771900,770500,779600,870200
799200,825300,828500,779900,815100,780300
792200,760400,768900,793300,740300,772500
846000,833600,794600,844500,840400,884000
823000,845400,841000,858200,856300,884400
879600,893500,882600,900600,882400,882200
817200,757900,781400,901300,801500,833200
885700,873900,897400,903000,913400,911000
906800,925800,920200,924800,904500,943800
915000,936500,960500,931200,1024000,951600
910300,936300,968000,932200,905800,956900
1004000,980500,956700,997000,1042000,1137000
1189000,1176000,1216000,1010000,989600,1034000
1244000,1228000,1227000,1022000,1045000,1092000
1044000,1030000,1043000,1036000,1061000,1067000
1026000,1028000,1014000,1047000,1054000,1063000
1068000,1096000,1039000,1052000,1104000,1128000
1064000,1085000,1082000,1054000,1043000,1077000
1016000,1033000,996800,1062000,1038000,1057000
1053000,1039000,1064000,1072000,1049000,1078000
1081000,1070000,1080000,1072000,1098000,1123000
1066000,1081000,1069000,1073000,1080000,1048000
1115000,1051000,1051000,1076000,1047000,1095000
1060000,1056000,1088000,1085000,1092000,1084000
1113000,1152000,1095000,1096000,1098000,1110000
1131000,1106000,1067000,1106000,1107000,1086000
1211000,1267000,1151000,1111000,1170000,1135000
1197000,1132000,1119000,1137000,1143000,1140000
1115000,1140000,1105000,1146000,1133000,1110000
1120000,1143000,1142000,1165000,1132000,1139000
1427000,1551000,1410000,1191000,1161000,1131000
1187000,1245000,1228000,1228000,1254000,1254000
1222000,1229000,1253000,1238000,1261000,1229000
1288000,1264000,1263000,1240000,1325000,1246000
1234000,1236000,1218000,1241000,1232000,1230000
1291000,1300000,1281000,1278000,1332000,1255000
1329000,1320000,1322000,1321000,1314000,1338000
1333000,1396000,1359000,1349000,1335000,1385000
1746000,1739000,1774000,1366000,1416000,1420000
1343000,1365000,1409000,1381000,1394000,1422000
1421000,1369000,1462000,1392000,1432000,1412000
1350000,1379000,1380000,1456000,1447000,1457000
1525000,1533000,1524000,1484000,1456000,1478000
1462000,1555000,1587000,1534000,1573000,1561000
1732000,1667000,1673000,1679000,1695000,1745000
1736000,1757000,1727000,1737000,1721000,1768000
1838000,1757000,1846000,1768000,1874000,1833000
1789000,1725000,1811000,1800000,1846000,1826000
1993000,1991000,1995000,1953000,1996000,2031000
1968000,1973000,1992000,1972000,1997000,1963000
2000000,2004000,1936000,1986000,1965000,2049000
2486000,2509000,2435000,1995000,2022000,2029000
2472000,2485000,2516000,2025000,2007000,2007000
2133000,2077000,2124000,2124000,2180000,2144000
2220000,2153000,2192000,2223000,2288000,2209000
2301000,2401000,2319000,2298000,2441000,2477000
2293000,2318000,2330000,2348000,2415000,2416000
2381000,2407000,2385000,2412000,2464000,2433000
2372000,2358000,2332000,2420000,2542000,2388000
2384000,2380000,2446000,2441000,2520000,2505000
2773000,3197000,2927000,2922000,2980000,3073000
3192000,3179000,3151000,3187000,3323000,3260000
3445000,3496000,3465000,3517000,3635000,3605000
3578000,3465000,3402000,3555000,3785000,3790000
3673000,3860000,3866000,3837000,3784000,3784000
3805000,3989000,3896000,4092000,3922000,3952000
4383000,4310000,4297000,4337000,4337000,4441000
4809000,4706000,4672000,4772000,4754000,4718000
5327000,5265000,5497000,5367000,5421000,5365000
5227000,5322000,5267000,5393000,5253000,5236000
7020000,7333000,7175000,7444000,7605000,7458000
10440000,10520000,10150000,8014000,8083000,8200000
8379000,8123000,8587000,8640000,8374000,8420000
8611000,8921000,8907000,9004000,9028000,8774000
9595000,9494000,9617000,9667000,9667000,9544000
9792000,9567000,9279000,9886000,9918000,9791000
12150000,12970000,12350000,12250000,12880000,12900000
12530000,12610000,12690000,12520000,12320000,12870000
16010000,15780000,16460000,16170000,15940000,15890000
152100,153000,158000,152300,162300,161700
209600,216900,228700,217600,223300,223800
238800,244200,243700,232300,254900,247700
241200,240400,254300,239800,249600,249000
252200,249200,260500,251100,259500,260900
254900,256400,259000,252700,268300,277000
263100,265700,266200,269600,270000,279800
279700,281500,276100,274500,276500,277900
295300,305000,298300,296300,303700,304300
303100,323700,321600,305700,315500,332700
327300,332500,324900,319900,337000,335000
317800,319400,324300,321500,326300,324500
316400,331200,324100,322800,327100,331400
327100,324900,343400,328300,342400,337200
337800,353400,352900,352300,368800,363000
395500,387800,398700,391000,409900,405900
410600,417800,420100,413700,422200,426500
416800,434400,456100,434000,472400,465500
529000,536100,524000,439100,456700,449100
459700,446400,470000,461300,454200,461200
467300,455500,461400,467600,436900,468800
472600,477600,479000,471000,475600,475000
485900,482900,482700,483800,484500,500300
517000,504600,538300,493200,481000,489000
516700,502700,515200,496100,506500,524000
497000,499800,499000,503300,526500,519800
637300,612600,606000,535600,555400,544100
534800,568200,542000,545800,532200,541800
561600,552200,548400,549900,557600,571600
541600,559000,540200,555800,570300,561500
705200,880100,621200,608500,636900,647700
740000,718100,743200,621600,626800,634300
612000,610100,614300,622100,625600,651800
810400,790600,803100,636900,679200,659800
638200,650500,641400,670000,647400,669200
610800,649700,612400,673100,670500,603700
680300,659900,672800,674400,695600,686100
696600,676100,663300,676900,689000,685400
771300,705000,711000,703100,708100,710200
687600,688600,670900,709700,707300,706300
699200,713500,710700,733800,720500,746700
742200,805800,740700,734900,735200,759500
782100,770000,792900,749500,760800,784900
739900,740600,729600,750400,763300,737400
773200,783600,769300,756900,787500,773200
798700,863200,824900,758400,831000,821400
780300,803700,772400,778500,762200,794300
785000,829000,789800,785700,763700,816700
793300,829400,781300,799100,801600,818000
765600,800800,784700,799800,793600,803900
793200,820700,819700,816900,819300,842700
716200,724500,756400,829400,743500,744000
854400,865700,873900,850800,928700,886100
855800,850200,835900,855700,843700,832100
858200,857000,889000,857700,845500,894000
849500,901000,837400,861800,875600,875600
939400,956700,973300,956300,966700,943100
1102000,1123000,1104000,1125000,1138000,1120000
1134000,1239000,1117000,1144000,1115000,1172000
1165000,1242000,1156000,1154000,1149000,1186000
1158000,1173000,1150000,1159000,1173000,1167000
1096000,1117000,1119000,1167000,1141000,1148000
1025000,1152000,1031000,1176000,1054000,1099000
1362000,1360000,1395000,1196000,1304000,1263000
1179000,1237000,1234000,1228000,1218000,1216000
1334000,1357000,1357000,1335000,1383000,1395000
1317000,1472000,1315000,1370000,1377000,1365000
1390000,1394000,1384000,1403000,1398000,1402000
1430000,1451000,1421000,1412000,1404000,1423000
1270000,1284000,1284000,1417000,1312000,1437000
1386000,1497000,1430000,1423000,1471000,1445000
1439000,1468000,1509000,1445000,1456000,1522000
1442000,1429000,1442000,1463000,1425000,1463000
1360000,1370000,1451000,1470000,1476000,1529000
1422000,1458000,1420000,1481000,1484000,1544000
1455000,1464000,1522000,1532000,1540000,1520000
1911000,1914000,1946000,1543000,1613000,1616000
1680000,1692000,1625000,1690000,1663000,1634000
1757000,1733000,1738000,1789000,1809000,1788000
1778000,1809000,1790000,1809000,1842000,1846000
1885000,1902000,1933000,1882000,1898000,1951000
2487000,2496000,2525000,1957000,2033000,1995000
1943000,1930000,1947000,1958000,1995000,1897000
2202000,2191000,2225000,1985000,2095000,2158000
2021000,2053000,1966000,2062000,2064000,2078000
2016000,1990000,1988000,2123000,2031000,2125000
2121000,2130000,2158000,2217000,2157000,2151000
2161000,2152000,2202000,2231000,2281000,2208000
2227000,2238000,2170000,2231000,2229000,2196000
2270000,2258000,2304000,2313000,2362000,2372000
2265000,2381000,2291000,2315000,2345000,2301000
2647000,2629000,2598000,2370000,2861000,2707000
2402000,2477000,2401000,2395000,2412000,2414000
2528000,2497000,2497000,2478000,2490000,2501000
2592000,2539000,2548000,2633000,2689000,2685000
2740000,2772000,2790000,2794000,2862000,2830000
3082000,3018000,3069000,3019000,2913000,3038000
2922000,2929000,2939000,3044000,2963000,2990000
3306000,3197000,3235000,3224000,3309000,3217000
3390000,3304000,3315000,3316000,3273000,3347000
3614000,3578000,3665000,3735000,3618000,3657000
3888000,3879000,4003000,4036000,4050000,4098000
4151000,4102000,4029000,4238000,4183000,3989000
4231000,4147000,4214000,4343000,4102000,4192000
4466000,4405000,4428000,4370000,4347000,4484000
4389000,4434000,4465000,4510000,4499000,4290000
4750000,5208000,4784000,4963000,4942000,5029000
5241000,5536000,5068000,5543000,5357000,5456000
5814000,5633000,5729000,5809000,6032000,5552000
7914000,7921000,7989000,8459000,8149000,8033000
8809000,9056000,9004000,9078000,9095000,9017000
11270000,11260000,11320000,11500000,11470000,11330000
174100,181600,179200,182500,183000,189000
205400,203400,210400,202100,211300,214700
286800,279100,289500,279300,288900,285800
277900,284700,271600,280600,288000,283900
341300,330500,354900,333500,362800,361500
330000,351600,347500,333600,349200,347200
335000,336300,346000,339200,352200,343800
345100,364500,346700,349800,348500,362600
347200,356000,354900,350900,361200,367200
349000,344400,357300,354900,361300,358300
352200,338300,369100,359000,369300,383900
380100,380400,391300,377400,387700,392400
436600,480400,459600,380500,399800,394700
396600,395500,388000,387000,418900,408500
401400,393400,393900,392800,390900,403100
401900,399600,421200,400300,405000,416200
422100,400000,412400,408100,429400,417400
390400,377900,387700,409800,383700,406100
409300,412400,421600,410600,424300,420300
415600,423900,417400,425800,427400,425200
440200,451500,438500,433700,444900,435900
440600,447900,458500,451700,448100,455700
459000,455500,452200,451900,451700,455300
424000,440900,433700,456400,449400,442800
442700,445000,447900,465100,454000,449500
474300,478300,503500,469600,475300,486800
473200,501900,490900,472500,507200,496500
510400,508100,459300,476700,473700,512300
490900,482600,490000,480000,480600,486600
477300,482600,467100,480300,490100,491000
492800,499500,508500,499900,497400,506000
470000,494500,504400,503800,517500,502800
647600,610900,626000,504600,542700,544900
511200,521200,475400,506100,519400,562200
501800,485100,519700,510600,530000,521200
504300,484300,515700,516700,517200,516200
503600,524200,506600,519700,529100,518500
513100,565100,518000,521200,521900,533400
560600,552700,556700,525000,536700,524100
552000,547300,540400,528600,547700,530100
533500,553200,542700,548800,523500,553400
595800,576700,579100,568800,567700,578600
577900,650700,568200,577200,621700,622500
578800,572800,568700,579100,591000,572400
644300,599300,594700,583300,658300,617800
558700,571800,594400,589600,598000,573600
574800,569300,584700,589900,567500,583900
599700,602500,597300,593800,644000,638400
595400,583600,606700,608200,615900,606000
619300,585700,611800,611100,603200,629400
774500,790500,780300,630200,643900,646000
651600,648500,649600,641200,662100,658800
632600,642100,654500,657900,656700,654600
664900,679500,635400,660800,703700,645100
666900,664300,630600,663500,658800,666500
709600,646500,670000,677100,707400,667800
673300,687900,693200,683500,714300,723400
706200,689100,711100,719000,727300,740100
670800,779400,687900,719600,699300,781800
714800,769000,744400,731800,721800,750100
749700,720800,721600,736000,701400,717600
745500,725500,728300,747400,737900,764500
769300,861300,746000,747800,788300,771900
789300,800500,778700,771500,815800,803300
779700,772800,754100,776000,781500,790700
735200,1016000,799800,784800,795000,821600
810700,780500,766500,785400,824400,801000
790700,738900,796200,788000,796300,798400
806400,793700,819800,801000,820900,834300
832700,805600,813300,807100,799500,813500
852800,838200,831400,810000,836500,831100
809300,843000,821900,811900,848100,805100
795100,808900,802800,821400,802300,819700
836600,847000,851200,821400,831600,820100
835400,819600,839700,827300,839100,877100
840200,816500,876900,849100,878900,868500
840600,869600,854900,852300,880800,887100
852400,838900,863500,853000,848500,868000
806200,816000,773600,874300,839500,819400
856200,853500,825000,878800,842000,845900
892900,859300,868900,900800,909700,927300
942300,903500,913500,902100,921600,940200
922600,943000,955000,911600,933500,963400
888300,884000,887100,913400,900000,894200
909200,923600,956900,933800,918700,940200
959700,970400,1089000,938500,974600,1079000
890700,913800,900100,942700,956300,940700
992500,931800,995500,955300,953600,971000
943200,983500,951800,956600,981500,1080000
985000,965100,935700,966600,1008000,966500
922200,943400,950800,973200,936100,964600
970200,1054000,1026000,975700,975700,975300
990300,973300,969200,982500,959700,989900
1043000,1011000,1009000,984600,1094000,971100
992400,946300,974900,991000,1009000,1006000
1020000,881100,892200,998600,928900,841100
1005000,1020000,1043000,1006000,1010000,1057000
994000,1034000,1013000,1010000,991300,1027000
1000000,977500,995300,1030000,1029000,990900
1299000,1296000,1279000,1060000,1064000,1098000
1296000,1307000,1246000,1066000,1065000,1054000
1052000,1078000,1065000,1085000,1115000,1127000
1047000,1087000,1110000,1095000,1098000,1164000
1168000,1139000,1147000,1175000,1172000,1185000
1418000,1439000,1369000,1202000,1197000,1197000
1221000,1193000,1194000,1204000,1217000,1214000
1231000,1256000,1260000,1216000,1262000,1260000
1230000,1184000,1267000,1217000,1222000,1173000
1376000,1432000,1486000,1238000,1256000,1256000
1171000,1220000,1164000,1240000,1184000,1221000
1222000,1298000,1203000,1249000,1228000,1213000
1189000,1195000,1187000,1276000,1241000,1225000
1238000,1282000,1219000,1287000,1255000,1277000
1348000,1350000,1324000,1325000,1326000,1334000
1601000,1669000,1585000,1330000,1289000,1293000
1643000,1617000,1653000,1340000,1342000,1373000
1346000,1350000,1323000,1347000,1356000,1355000
1386000,1359000,1395000,1374000,1358000,1352000
1393000,1395000,1351000,1428000,1427000,1373000
1419000,1423000,1471000,1436000,1463000,1482000
1466000,1420000,1484000,1440000,1446000,1624000
1460000,1406000,1448000,1461000,1421000,1495000
1495000,1465000,1435000,1463000,1386000,1429000
1468000,1462000,1516000,1467000,1480000,1522000
1492000,1561000,1511000,1477000,1480000,1555000
1523000,1383000,1432000,1479000,1415000,1519000
1945000,1894000,1973000,1517000,1550000,1615000
1517000,1510000,1522000,1534000,1538000,1540000
1552000,1522000,1553000,1570000,1504000,1573000
2152000,2075000,2152000,1631000,1668000,1705000
1655000,1672000,1746000,1672000,1614000,1701000
1681000,1691000,1710000,1707000,1735000,1712000
1780000,1768000,1810000,1727000,1775000,1778000
1725000,1721000,1804000,1744000,1819000,1770000
1738000,1651000,1724000,1746000,1723000,1765000
1781000,1846000,1830000,1882000,1804000,1913000
1967000,2056000,1985000,2014000,2122000,2057000
1972000,2042000,1996000,2076000,2067000,2048000
2771000,2713000,2741000,2087000,2137000,2100000
2190000,2052000,2017000,2095000,2148000,2166000
2129000,2086000,2173000,2179000,2152000,2073000
2217000,2237000,2223000,2289000,2252000,2208000
2401000,2503000,2507000,2438000,2461000,2500000
2535000,2444000,2571000,2570000,2543000,2511000
2633000,2669000,2665000,2642000,2693000,2691000
4268000,4260000,4240000,3243000,3227000,3201000
4432000,4478000,4529000,3377000,3347000,3484000
3819000,3798000,3837000,3606000,3849000,3793000
3786000,3667000,3609000,3660000,3742000,3803000
3785000,3934000,3842000,3857000,3874000,3887000
5194000,5259000,5073000,5119000,5107000,5280000
5129000,5234000,5133000,5182000,5212000,5084000
5882000,5863000,5682000,5995000,5761000,5879000
5961000,5745000,6093000,6001000,6168000,6421000
7087000,7383000,6878000,7263000,7170000,7054000
12080000,11940000,12870000,12790000,12860000,13340000
12890000,12530000,12540000,13100000,12540000,12890000
19710000,19640000,19700000,19760000,19500000,19300000
141900,137600,147900,144500,143400,146800
161300,162300,168300,163600,170600,172500
205700,208700,207100,182100,193800,183700
189600,195600,200000,189800,211200,204600
222800,230800,222700,232700,236400,235400
242200,280500,254800,235400,235600,247000
237000,237700,237000,238700,232800,238100
277600,268800,280000,267600,271500,279400
275500,286300,283000,275400,287900,293600
289300,291500,300300,289000,311800,302300
296600,306400,298900,299200,319600,316200
297700,300500,308900,300100,300100,310300
299000,309400,294200,302800,302100,304200
333500,337900,327300,327000,340200,342900
316600,329400,324500,328000,325700,341700
339300,326100,346500,335600,352400,353700
339100,337000,338500,336800,354500,344500
340800,346000,335400,347600,344500,341600
344400,359300,368200,349200,364000,365400
374400,352800,343700,363700,327900,341900
373100,373700,378500,372400,371000,389500
388700,399800,383300,391800,396600,414000
403000,421900,413100,396900,412400,423900
408900,420400,417900,404200,435600,434000
376800,433500,410900,407800,398700,401200
391800,399900,403000,419900,420800,412100
516700,523100,519300,426800,458900,465300
435300,430200,436000,428400,440800,443400
418300,433700,429100,429300,424500,429600
411000,441400,441300,429800,435700,438900
426700,469600,415600,432700,423500,449500
432600,440600,454000,432700,448500,449100
439000,454400,472700,433200,476600,501400
447000,433300,466100,440500,465800,475900
458100,458800,459300,443900,446000,463900
450100,460800,460100,449700,459800,474200
448800,433000,430300,454900,446600,449200
476200,470900,482700,462800,474200,463400
464100,450000,461500,465600,477800,476700
470500,454200,467400,469100,486900,478500
503600,505900,505600,495400,525400,515700
489600,520000,517500,499800,502000,527900
494700,498800,479900,502700,487300,507100
506900,518900,539300,503900,539000,542300
519300,510100,518500,504400,515100,539600
454900,474200,481800,504600,482300,489100
505900,504600,511300,505400,506000,518200
534100,625900,510600,521000,527800,528800
506800,493000,530600,521100,509100,518200
511600,517500,541700,525800,542500,539200
557100,536400,555500,544100,560500,563100
551000,545300,554400,551300,589200,567400
559800,556800,584400,551700,553600,564200
536300,543900,568100,561200,589400,578700
561000,563200,552200,575400,567300,565500
530000,575200,561600,576500,570200,568200
572700,575800,598100,579300,595800,601000
563300,584500,577100,580100,565700,597200
538600,535400,556900,580900,507700,497600
594500,602900,587300,589500,610100,612100
596900,606600,608200,593500,574500,612500
626100,660200,611700,594400,646200,660500
626000,594700,591800,597700,627800,627900
613100,583900,619900,603000,665500,644900
652300,720200,712800,611700,673500,731400
581900,589100,612800,616100,626700,615500
599600,609800,609400,616300,590800,609900
622200,603700,649600,619300,645100,623400
620800,626200,636400,635400,657900,626300
669600,656600,661600,650200,641800,676900
770700,793900,789300,661100,670000,667000
647900,686700,658300,670900,663700,686500
671700,697900,689800,672900,724600,728300
692600,646900,676800,676100,664500,696000
687400,722600,683600,683700,689700,701800
660900,713300,730200,685400,708700,706500
692700,687600,695300,686300,682900,666600
706200,689600,717200,686300,695300,731500
708700,725200,718600,718400,730700,731600
845800,855700,817800,719700,821200,716400
716100,743000,739300,721800,733200,734800
749500,774600,764000,736300,747900,779400
807000,739100,739500,738200,752900,756100
731000,754500,727200,741100,763400,755800
977500,958800,989900,744200,755200,778400
773400,769400,774300,768600,766300,771200
1009000,1019000,1034000,771200,801300,831700
953500,983800,986100,771800,837600,800200
820200,803800,792500,781900,814200,855900
801300,806500,782200,817200,803800,781400
840900,786500,804600,820500,837400,786900
831600,837200,854100,825100,832900,838900
820600,820800,816200,828600,815800,823100
802600,814200,830300,836300,831500,852900
814800,838400,868400,838700,847400,824200
832000,836200,846600,850800,844600,860100
876000,915900,877700,860500,884000,901500
852500,874800,885500,870500,888100,875500
869800,913700,888700,895700,915700,896700
879900,982500,895000,895700,931900,970400
954500,933600,949400,903700,955100,926400
957000,933100,927600,925700,924500,900600
977100,1019000,1011000,929300,1037000,999200
929500,912900,910600,937500,927600,992400
1166000,1187000,1158000,943300,946000,963600
914200,988300,920100,950300,970000,992000
990900,977500,949500,957900,995500,996400
955300,978200,981600,973800,985200,973400
998800,1033000,991900,980500,960300,995300
959100,950000,981200,983900,953300,983100
1034000,1030000,1015000,989200,1014000,1008000
1000000,992200,944800,995000,974600,991900
1039000,1042000,1104000,1012000,1082000,1082000
1124000,1154000,1056000,1012000,1083000,1096000
1000000,988100,1013000,1016000,1038000,1081000
997400,960800,1008000,1023000,1034000,1034000
1054000,1036000,1094000,1023000,1023000,1076000
1066000,1090000,1079000,1051000,1091000,1115000
1041000,1017000,1026000,1060000,1059000,1069000
1025000,1033000,1004000,1069000,1032000,1023000
1142000,1078000,1104000,1074000,1103000,1059000
1155000,1127000,1162000,1097000,1157000,1126000
1128000,1064000,1121000,1112000,1112000,1145000
1105000,1137000,1160000,1128000,1138000,1160000
1204000,1188000,1194000,1171000,1197000,1245000
1177000,1152000,1167000,1177000,1185000,1245000
1219000,1254000,1269000,1202000,1281000,1261000
1281000,1232000,1250000,1214000,1252000,1263000
1222000,1224000,1207000,1273000,1170000,1223000
1304000,1362000,1276000,1276000,1267000,1229000
1343000,1326000,1341000,1301000,1322000,1239000
1357000,1358000,1370000,1328000,1350000,1405000
1414000,1410000,1410000,1339000,1427000,1424000
1361000,1333000,1364000,1365000,1374000,1348000
1468000,1507000,1463000,1450000,1418000,1469000
1434000,1427000,1497000,1454000,1481000,1480000
1397000,1374000,1344000,1455000,1325000,1415000
1423000,1440000,1475000,1474000,1468000,1529000
1480000,1501000,1522000,1497000,1479000,1535000
1474000,1506000,1523000,1515000,1507000,1472000
1553000,1536000,1485000,1516000,1585000,1531000
1485000,1473000,1564000,1520000,1425000,1455000
1549000,1518000,1531000,1524000,1557000,1532000
1606000,1494000,1566000,1531000,1469000,1550000
1717000,1706000,1672000,1734000,1671000,1697000
2214000,2246000,2189000,1760000,1727000,1730000
1804000,1818000,1808000,1817000,1832000,1808000
2064000,2036000,2039000,1868000,1819000,1912000
1987000,2092000,1935000,1869000,1930000,1839000
1959000,1874000,1958000,1899000,1962000,2016000
1935000,1929000,2009000,1989000,2051000,1984000
1964000,1932000,1982000,2004000,2005000,2067000
2003000,2030000,2069000,2014000,2049000,2019000
2120000,2056000,2217000,2080000,2312000,2306000
2545000,2630000,2567000,2103000,2256000,2198000
2079000,2097000,2135000,2110000,2163000,2142000
2350000,2423000,2283000,2189000,2306000,2298000
2497000,2500000,2557000,2488000,2543000,2496000
2739000,2682000,2785000,2894000,2808000,2786000
3063000,3016000,3270000,2930000,3139000,3049000
2820000,2943000,2897000,2943000,2953000,2982000
4097000,3996000,3936000,3163000,3230000,3114000
3416000,3356000,3399000,3382000,3320000,3354000
4570000,4519000,4498000,3484000,3566000,3684000
3763000,3631000,3594000,3716000,3701000,3720000
3575000,3698000,3805000,3720000,3939000,3856000
4451000,4521000,4730000,3776000,3711000,3915000
4280000,3980000,3919000,4012000,4128000,4089000
4055000,3918000,4069000,4030000,3850000,4065000
5201000,5257000,5338000,4125000,3999000,4116000
4131000,4169000,4099000,4221000,4270000,4329000
4775000,4601000,4532000,4581000,4457000,4457000
4776000,4680000,4766000,5123000,5119000,5067000
5575000,5395000,5407000,5650000,5597000,5367000
5791000,5513000,5610000,5787000,5513000,5612000
7270000,7113000,7267000,7402000,7382000,7288000
7662000,7732000,7818000,8014000,7981000,7906000
9253000,9688000,9064000,9567000,10000000,9488000
9362000,9714000,9352000,10100000,9479000,10050000
12700000,12260000,12310000,12420000,12530000,12580000
19370000,19310000,19790000,19880000,20320000,19770000
20240000,19310000,18990000,20690000,19450000,19940000
26860000,27320000,27260000,27310000,27480000,26980000
