C1_liver,C2_liver,C3_liver,V1_liver,V2_liver,V3_liver
0.723244905,0.800128996,0.488828957,0.666073024,0.448213071,0.701888502
0.337566316,0.351583004,0.172551095,0.256185234,0.410452604,0.662882209
0.161074698,0.270022035,0.130499154,0.328537852,0.460343182,0.089007802
1.013243198,1.087276697,1.1779145,1.129688382,1.45247376,1.219461918
0.139657646,0.153148741,0.092259318,0.480427444,1.177925229,0.475607008
2.406205416,1.350128174,2.265045643,1.146927834,1.165460944,1.681804538
0.219452262,0.05654563,0.314915597,0.149047196,0.066938132,0.078799635
0.475576311,0.528820455,0.854957044,0.739412308,0.330597639,0.644109726
0.287543774,0.329734266,0.280546874,0.065544091,0.042843305,0.133217171
0.402426779,0.121260934,0.198002681,0.331027627,0.099352591,0.399280578
1.813451171,0.767805576,1.39936161,1.357684851,1.944829583,1.624475479
0.141113624,0.106343202,0.072130583,0.331394494,0.54104358,0.543952346
11.61518574,20.95894814,19.31163597,8.682102203,0.094651312,7.385342121
0.939226866,1.517729402,1.489059329,0.563989341,0.936893284,0.201656148
0.408042997,0.057725042,0.32626766,0.073009968,0.098711804,0.105363339
8.036747932,21.14565659,14.06666565,21.13802528,4.353143692,24.52975273
0.683030009,0.039739851,1.573788285,0.545431912,0.064468138,0.734824657
0.674709618,1.062837124,0.657135308,0.835191429,1.520175099,0.877360582
0.444895148,0.313497335,0.229021758,0.446696371,0.275477439,0.103283361
0.042461157,0.125752062,0.11638955,0.08918611,0.158456817,0.108906627
2.942554951,7.149486542,2.381494522,5.135529518,3.394095182,13.38991261
0.430473208,0.452706426,0.412885398,0.669492424,2.186229229,0.718899906
7.153752804,5.079643726,5.25747776,3.830810308,3.360344887,4.550734997
0.465245277,0.382899404,0.287154078,0.334959954,0.340278357,0.40598774
0.35229674,0.239182249,0.165035695,0.69506681,0.478120655,0.205343232
3.604090929,2.996255398,2.707182884,1.936990261,1.958597183,4.268959999
0.128514454,0.151583031,0.135188043,0.037950896,0.041567359,0.128456026
2.992442369,2.639121294,2.143661022,1.114550352,0.559990644,0.631257534
0.174096048,0.146347493,0.148011148,0.212220848,0.102569349,0.046509966
1.321095586,1.839529872,0.654108167,0.436794311,0.063036434,1.183228493
5.936903954,5.694576263,3.823500156,3.425039768,7.085930824,7.594424248
77.35829926,52.7387085,77.96057129,63.66517639,44.89148712,85.84754944
0.038679145,0.106806934,1.140666723,0.077951908,0.245536432,0.152025864
0.535933435,0.671193838,0.936132431,0.339786291,0.357153594,0.421912462
2.072872162,4.537097931,5.71748209,3.691896677,4.129254341,2.766824245
37.22308731,21.38001442,20.5784626,20.11469269,19.42490578,46.21927261
1.682544589,1.184712648,0.827481806,0.46667853,0.340779603,0.470660985
0.350320667,0.722008228,0.890164912,0.064421825,0.077003524,0.069419369
0.217413783,0.338022977,0.429370552,0.579768479,0.440894872,0.45286274
0.471485525,0.077676348,0.245266706,0.187241301,0.079711288,0.112897187
1.319223404,0.850764215,1.656213999,0.182610855,0.312913716,0.464703262
1.713329792,2.159323454,0.045414928,1.414211988,1.8630265,0.1083875
0.453700781,0.121995635,0.32751146,0.074671425,0.103939019,0.107124947
2.364395857,2.176775217,2.00171113,1.219376683,0.636914968,1.512814879
0.948413908,0.727921009,1.107433081,1.222190619,1.273596048,0.933977842
3.825619698,8.814748764,2.524727821,1.044772983,3.333578348,1.167865634
7.608943939,7.220799446,7.847389221,12.6087265,11.18143272,12.7772789
0.170535639,0.301033825,0.329768687,0.173510253,0.159937173,0.211559519
0.340752304,0.082029603,0.149241537,0.111680344,0.091295123,0.031358194
17.48483467,11.12683964,18.4228878,6.306678295,3.832183123,5.888039589
0.06656228,0.510687828,0.651936412,0.615601063,0.245957464,0.067204304
3.478245735,3.902456522,5.013326645,4.228317261,4.363168716,5.317745686
1.912081838,0.440164119,1.114079833,0.056455042,0.145925701,0.173677295
1.036782861,1.278457642,2.669112682,2.071843386,1.57831955,1.879309058
19.9972229,48.85416794,15.9705162,33.34354782,47.20723343,32.37897491
19.44080162,29.8421402,14.20617867,12.48477364,4.97000885,6.606714249
0.228178173,0.244446442,0.244552672,0.190080121,0.108983971,0.152506739
0.163283065,0.17148231,0.09041822,0.344730198,0.495129615,0.256973177
1.479285836,0.525308609,0.922477067,0.022394897,0.064081132,0.146091878
12.85006237,10.79715443,0.183872387,13.30970764,0.067401417,7.991981506
0.179653317,0.215423465,0.149369881,0.164541394,0.731215835,0.065113537
2.434078693,2.127358198,2.522424459,2.832092524,2.997042656,3.713391781
2.678939104,2.938202143,3.249350071,1.484167457,0.776628613,1.4397856
6.360893726,5.029474258,5.326905251,1.3377738,0.910160244,1.810588956
0.230861485,0.202243298,0.273571134,0.304669619,0.227839127,0.241370663
1.4893049,2.557990313,0.931854784,3.580765724,0.512572885,1.73617363
1.126885056,0.600849271,0.840347469,0.448299199,0.403669119,0.652278185
1.966787934,1.918331504,1.455957413,2.792555809,4.024327278,2.999063492
1.457514286,1.195749998,1.961041093,1.213464022,0.664349794,1.4813025
0.148902759,0.091850571,0.166437432,0.090179972,0.022088602,0.046903513
0.147907764,0.09615308,0.108370177,0.450863749,0.478354573,0.455523074
0.215874508,0.132490143,0.232841969,0.149748892,0.130250126,0.131055146
2.461674452,1.321101546,2.699055672,1.461976886,1.462699056,1.970211267
0.832588017,1.935281515,0.16692923,0.033224754,14.07261372,0.042175543
20.49714088,8.837327003,11.2934761,14.38753319,13.49651623,10.4571352
1.380724669,1.327050209,1.284886956,1.863508463,4.176036835,1.559390068
48.30646515,56.47632599,50.38663483,52.60907745,76.57013702,92.83198547
1.88531816,2.544552088,3.117172718,1.080178142,0.732819855,2.186038733
9.238343239,5.755854607,6.272580624,5.846126556,10.32363701,12.6412611
3.825966358,5.125513554,5.758942127,5.586109161,7.047834873,7.099445343
0.248895824,0.250721186,0.239498526,0.173093513,0.105554439,0.263893872
0.43175593,0.056226999,0.486196578,0.232288525,0.144996747,0.090276584
0.670480192,0.969378769,0.600408018,4.186643124,2.425122499,3.048223972
0.343955636,0.376771569,0.311957508,1.361353517,1.059831858,1.207171798
0.057739317,0.113801718,0.068134673,0.14585574,0.271764874,0.159262598
0.717073977,0.053143147,0.418117195,0.356149614,0.07018932,0.290362716
6.028774738,4.670763969,3.057220936,4.299554825,7.884913921,11.22527027
0.163099319,0.251817733,0.145042941,0.375422984,0.314972192,0.177004009
9.705669403,6.274390697,10.74956322,11.81620598,6.156287193,15.55605602
21.07020378,16.84506416,8.643677711,4.479786396,4.958312511,7.518735409
0.067153335,0.232154936,0.132537976,0.322984874,0.131575644,0.180609271
6.620211124,5.618606091,3.793228388,5.48708868,3.617984772,4.534248352
9.122551918,4.781853199,6.632884502,2.616705179,2.817196131,2.518210411
0.147276819,0.206482589,0.140298113,0.236299202,0.192127094,0.249599069
0.228101909,0.080379173,0.505741835,0.28366518,0.123487644,0.132518724
101.0573807,116.7583618,85.51544952,128.9937592,55.98236465,83.43074799
0.818270028,0.89527154,0.621763051,0.557720423,0.44276616,0.160128146
0.488854229,0.283363491,0.187206745,0.668708801,0.124629483,0.041092437
0.073187754,0.336768746,0.354052216,0.175750762,0.147475973,0.100784078
61.08165359,27.48562431,25.90701675,53.98397827,60.52698517,54.75870132
6.151846886,5.42724514,2.43591857,5.402672291,8.191007614,10.98733521
0.587727487,0.716883779,0.195163056,0.815138042,0.069014579,0.328023851
0.443127066,0.159573972,0.828041196,1.762991905,0.222983718,0.335004508
0.709863067,0.343756616,0.426178813,0.734247565,0.27169472,0.173969582
0.051229905,0.104213178,0.571090162,0.314642906,0.896091938,0.662732363
106.0773239,94.12123871,140.0085602,73.24666595,88.86066437,100.1723709
0.111032404,0.496317893,0.422263175,0.118597791,0.290427893,0.975607038
0.159476519,0.129404604,0.097710527,0.273200363,0.060573801,0.178870678
6.300571918,7.064198494,8.546937943,2.222831726,1.197841406,3.176521301
0.146888539,0.08518742,0.435721129,0.039624054,0.090726644,0.139663875
5.469232082,4.099550247,3.453654528,6.704185486,4.861739635,7.212605953
0.049683675,0.630413353,0.499160945,0.985859275,0.820136666,0.347927928
0.916935325,2.731576443,0.720443547,0.123299569,0.496198893,0.811113596
0.509481728,1.136048436,0.853048623,0.920000017,1.337855577,0.765287817
0.547893941,0.541971982,0.39501825,0.367978632,0.424687982,0.383917868
3.818686008,8.781064034,3.074857712,5.826892853,1.903694153,2.747452021
12.57132912,19.14174843,23.37238312,19.49741745,33.33411407,30.61750984
0.045295991,0.224663302,0.044608694,0.119777583,0.12721926,0.212927163
2.918946028,2.18551898,1.929485798,1.48267138,1.165795088,1.406324863
3.226382256,3.410617828,3.203086615,1.146393657,2.075554371,0.739208639
2.876200438,3.736180782,1.914579988,2.070311785,2.382449627,3.391412258
0.056094725,0.022704231,0.073508352,0.674621522,0.094043531,0.094627522
0.196505457,0.378240824,0.069135606,0.144381106,0.173420668,0.140666202
0.716415286,0.998620331,0.330031931,0.100064464,0.063853912,0.145308733
0.354064822,0.823206842,2.2378335,0.06995903,0.095563985,0.122078426
1.09325707,1.259429097,0.989240289,0.964879811,1.013851047,1.311937928
0.66881609,0.111064374,0.883090436,0.303992897,1.110190392,0.720323682
0.073549084,77.76603699,0.082494974,7.743900299,0.866485119,0.057947591
10.4555378,6.266865253,10.05067158,3.692252874,2.439424515,4.575090408
0.41743803,0.638619602,0.28172487,0.290176332,0.154977381,0.040345356
85.56077576,76.61573029,81.70511627,72.23863983,47.01008224,73.19395447
0.404888213,0.027105074,0.671086848,0.310254693,0.588695228,0.269709229
0.160416007,0.155367225,0.222858757,0.298418522,0.220577776,0.181647196
0.067127615,0.167191654,2.84186101,4.874087334,2.476917744,0.026699867
11.86167526,2.776011944,3.103583336,15.84755039,17.87204933,21.59959602
0.862783849,0.363046706,0.237469941,0.840641201,1.477134824,0.758580625
0.079334036,0.073839843,0.0469689,0.069813006,0.140438735,0.065977342
0.223945215,0.336560905,1.955315828,2.455743551,0.282504886,0.255005985
1.537944198,2.246295452,0.622519851,2.035191536,0.871363878,1.81531024
1.717975378,1.38019383,1.959626198,0.686625123,0.048475258,1.061825514
3.15815568,3.556646585,2.231647491,3.867497683,6.169320583,3.069731712
0.461085141,0.077017918,0.075272076,0.67850405,0.193392262,0.597721815
18.77274704,20.42106056,19.84172821,17.68513107,19.15155792,14.52900219
7.971919537,10.38039112,5.591129303,14.09688377,12.94046974,14.67063904
1.106465578,1.23058176,1.279918432,1.252680421,2.468931198,1.738833904
1.916796684,2.784397364,2.11664629,0.740445256,0.910394192,0.065465592
9.75247097,5.844009399,13.004179,4.808905125,2.776561737,4.836630344
0.347339213,0.415760309,0.242565244,0.592876256,0.522965372,0.360176861
13.40821648,12.04027939,13.87318707,9.223507881,4.988053322,7.507119179
0.234754741,0.139997497,0.117728934,0.192983091,0.059514645,0.134149089
0.594279766,0.672268927,0.545391738,0.65431881,0.688108802,0.687275231
0.489824921,0.586049378,0.707051396,0.452858418,0.032993384,0.09459205
3.54584837,9.525361061,2.510809183,12.77150536,16.37532997,13.57351494
0.071203195,0.075347148,0.118380435,0.248662516,0.162309751,0.189886853
0.050412897,0.073787794,0.126807228,0.926162064,0.940001011,0.534135163
0.063451178,1.55797255,1.207199454,0.457524508,6.097141743,0.435064495
3.837753534,3.387540102,4.691191673,2.43309021,2.245476246,5.221073627
2.50386548,2.540789366,1.001809716,2.905966282,3.304506302,2.40212822
16.41324425,11.60595608,8.153400421,10.25645638,9.417387009,34.05462646
0.581313908,0.044604212,0.115620166,0.689723969,0.869392276,0.068902291
0.495198488,0.085101433,0.657332778,0.406055212,0.044337217,0.038991347
3.197157145,8.156098366,5.573030949,4.024932861,1.298123598,2.796350241
2.842017651,3.597498655,3.921884775,2.79693675,2.103089333,3.265737295
97.01855469,54.86732864,71.86667633,17.85111427,21.53380966,25.63249588
64.86392212,58.73752975,75.91720581,47.20212936,30.16557503,32.13879013
4.28115797,5.581337452,2.776183844,0.032485221,3.79007864,4.02128315
3.0068295,1.792012334,1.85469389,1.237471104,1.742159605,1.58172214
0.037369046,1.722707033,0.129439488,1.887301922,0.780070484,0.057752296
0.349800646,0.527494609,0.366292655,0.51903832,0.49990809,0.435738921
0.211579129,0.15079464,0.15950115,0.269606411,0.363302201,0.28151229
0.166475996,0.204252139,0.623243749,0.407907397,0.070996881,0.141692892
4.725949287,4.185913563,4.542792797,4.570614338,4.601761341,4.332284451
13.03276062,5.491390228,13.6856308,6.279252529,5.51268959,6.050284386
1.864898562,0.812814713,1.796979427,0.040128492,0.032220043,0.105459899
0.251124978,0.045350462,0.099098407,0.152594849,0.054515947,0.186979175
0.171289012,0.384834498,0.358494312,0.43145147,0.709996462,1.189336061
0.772716224,0.451774716,0.768352509,0.052742168,0.177908197,0.076052547
0.781036615,0.32449159,1.168701291,0.337392718,0.371723115,0.821305454
0.104375109,0.157406107,0.086478688,0.252174526,0.481128126,0.255946487
14.15045738,7.784844875,8.582145691,5.029741764,6.270905495,4.152802467
2.362974644,2.18039465,2.06518364,0.66803205,0.680322766,0.741082132
0.349661976,0.131654575,0.18648611,0.160184979,0.232649073,0.139927357
0.843127012,0.766264737,0.730216205,0.439572603,0.266171008,0.307812512
4.660079479,5.192166328,3.759994745,7.531255722,12.93412018,10.72804356
0.454082131,1.175646305,1.476358175,0.305075675,0.592772067,0.793090522
0.228060335,0.468258947,0.278009951,0.316872656,0.48874709,0.511615694
1.18027389,1.036354899,1.279030085,0.903472841,1.902190447,0.886840582
192.6121979,240.0423279,102.2769852,182.6143951,150.6307373,175.4871063
0.136871204,0.538854301,0.747491062,0.243536949,0.305856198,0.09743204
58.12445831,51.3984642,34.9116478,28.45841408,33.01098251,30.8835392
0.80565089,0.652774513,0.862294793,0.424612671,0.874605238,0.596110582
0.07217519,2.722653151,3.285248995,3.371042013,2.671901941,1.906137705
2.272005558,1.109494448,2.447369337,0.88566345,0.634542465,0.73744756
0.826070368,0.59586823,0.67829293,0.285221726,0.135215804,0.338590384
1.617715359,1.690670252,0.817906618,1.438468456,0.397320032,0.695293725
0.632033229,0.994929254,0.762363851,0.730471969,1.500359297,0.874887586
20.80984497,15.6023016,23.75637627,10.01602936,7.585503578,10.95848274
0.775524378,0.788554192,0.709124446,0.561852217,0.490150541,0.589778185
0.288011789,0.353127509,0.307462722,0.405022293,0.554710865,0.604691267
0.420939475,0.339818299,0.391168475,0.413998216,0.326504141,0.609599829
0.189592659,0.413538516,0.147033662,0.320961714,1.118343949,0.233921617
0.463615894,1.208435535,0.796847761,0.355319679,0.679186642,0.841801524
0.293406129,0.077563465,0.315096587,0.281317919,0.283717901,0.275134891
0.061788142,0.190289572,0.050363548,0.674764037,0.817697287,0.176320121
0.285006076,0.085066609,0.110983513,0.172762245,0.172080651,0.1535559
0.235229686,0.288559586,0.160392895,0.431095272,0.596614957,0.764276028
0.292470098,0.049397718,0.280889094,0.257346392,0.361731648,0.083388582
0.453527451,0.186103091,0.3263565,0.691433728,0.408948898,0.598696053
0.281722993,0.116261348,0.18147479,0.048950557,0.089295231,0.081908584
0.429051846,0.729891956,0.72087127,0.875939488,1.06180346,0.830485582
0.809637666,0.990879893,0.548715115,0.473802328,0.50355047,0.691734135
0.692910433,0.512013793,0.315932333,0.657773852,1.373911858,0.574565351
0.189363852,0.065463819,0.146191314,0.053371925,0.037970331,0.248246253
1.296723843,0.051854696,0.794182479,0.837150514,0.569681406,1.149355531
0.976217747,1.004246473,0.955875099,2.115797043,3.70353055,1.90778625
0.039234098,0.107551061,0.055608086,0.406660736,0.10588295,0.056802124
4.179234028,2.81944418,4.237439156,0.548530757,0.147391334,0.933041036
0.192535982,0.115093343,0.238027692,0.124242216,0.02412075,0.074956119
1.085526109,0.331242949,0.305514783,0.90251112,1.561678171,0.763938844
0.503068089,0.749959707,1.052548528,0.940801442,0.931078851,0.770908296
0.693326354,0.410205871,0.279312968,0.545823693,0.553608119,0.467326134
0.602877438,0.980666876,0.428317577,0.545182586,0.732752979,0.571605206
5.898075581,9.676228523,2.974170208,12.02920818,16.05587387,14.99737549
0.067561112,0.069082163,0.092760794,0.526162088,0.945715189,0.645870864
0.039729591,0.06473276,0.180988997,0.07720726,0.086679354,0.086930461
1.494193077,2.637222052,1.072126627,1.736740828,1.453676581,1.925846815
0.277479619,0.227718562,0.301289856,0.225859314,0.358557105,0.381294966
0.006633384,25.72969246,0.162469879,0.006257524,196.7986908,0.009783423
0.29980585,0.144157946,0.395446002,0.054915089,0.047302745,0.110456526
0.233312547,0.092773966,0.161366999,0.473018736,0.48166281,0.350704432
0.115709208,0.07666906,0.347931951,0.397364229,0.500542998,0.513301849
1.637753487,1.418824315,1.691421866,1.27180779,0.896994174,2.828949213
1.831270576,2.327139854,2.589286327,4.226536274,1.877094865,6.164943218
0.215676874,0.332461327,0.376591772,0.234518245,0.046771027,0.088762961
86.25756836,67.45980835,40.34747314,173.7310638,209.6004944,240.3440094
11.07262897,7.042698383,13.93866634,5.617097378,4.72406435,10.63961315
2.215358019,3.251509905,0.937251151,5.299733639,0.974052191,5.185851574
0.339906394,0.170045316,0.536474645,0.137481734,0.098240636,0.208932862
0.180520028,0.292827576,0.355039328,0.247893155,0.283841521,0.065830402
4.75922966,6.120299339,2.809680462,3.009759665,2.309635639,0.677945137
4.966891766,6.30270052,5.925109386,2.141300201,1.684382915,2.891899109
5.585716724,8.117396355,5.02155304,7.585752964,3.462598562,7.111435413
2.370254755,1.674365282,1.932611704,4.178806782,7.622595787,7.447541714
16.50545883,12.11804104,14.45164776,5.146215916,4.828323364,4.536496162
7.283757687,6.379386902,6.465072632,4.696705818,3.987235069,4.450314522
0.136120632,0.298675895,0.120953582,0.063556992,0.160120949,0.233528182
0.153246656,0.090261772,0.562337577,0.109887801,0.066792533,0.079031773
0.049257133,0.175893635,0.227768093,0.197884262,0.075769447,0.061933983
0.070702933,0.461916149,0.084736563,0.017248502,0.30714941,0.121972412
0.130892694,0.051817041,0.112984106,0.841567218,1.166195989,0.983887911
2.105702877,19.81007195,11.44878387,3.84007144,0.156087652,13.48621082
1.487814188,0.892082155,1.881379485,1.513837934,1.755559683,1.445106387
1.169180155,1.129203916,0.482116431,2.245805979,0.688409567,1.306841969
3.204645634,2.577986479,3.713599443,3.150382996,2.069873571,3.003522396
27.58467674,26.39480019,28.967453,17.83971405,20.87250137,16.42723465
6.877100945,7.048431396,6.333783627,6.871951103,6.815258026,8.763114929
9.128098488,7.000053406,5.684577465,11.22208309,15.06307125,18.96320724
0.883619368,0.806758463,0.713072956,0.719358921,0.560024023,0.608438253
0.491142333,0.572288573,0.810996711,0.122249931,0.524001241,0.503746986
0.65463686,0.733332157,0.28201443,0.283006221,0.450585574,0.394371986
0.265689015,0.098329172,0.375670433,0.098436221,0.07222423,0.039158802
2.26597333,1.855333209,3.180678606,0.811077476,1.046432018,1.040842295
0.091529563,0.623246312,0.277799338,0.508815706,0.640958369,0.427945137
3.855434179,3.926107645,3.2793262,5.717898846,7.199211597,6.12859726
1.346749902,0.456218272,1.381889343,0.496277839,0.332956851,1.031362414
0.535517395,0.354944378,0.383600414,0.382190585,0.305999905,0.33272633
0.214151487,1.814051032,0.704550743,0.245036513,0.727139056,0.656324923
1.914439201,1.172098756,2.677503109,1.652929783,1.315567017,2.016374588
2.048153877,2.213506222,1.602481127,1.799715161,3.615979671,2.727180719
6.922169209,3.597856998,5.637853622,6.237577915,5.162152767,5.704811096
2.4742589,2.040923834,2.051528454,4.200178146,1.766386509,2.665917397
1.86999476,3.442619085,2.413806677,3.706144333,1.862324715,3.581647158
0.411613792,0.506745994,1.086308479,1.182796121,1.671016335,0.387777269
0.051213786,0.060047515,2.58106041,15.86286831,0.985079587,0.105369873
0.498041272,0.254784912,0.369188249,0.246614411,0.051383372,0.073457956
1.995562434,1.59943378,1.723865628,1.39508462,1.114701509,1.472047329
15.2151165,11.99118328,16.16925812,12.58949184,11.31042004,12.15040493
0.850199342,0.708856702,0.566746712,0.55512023,0.743746996,0.619566858
31.4484272,25.59890175,36.55358124,46.11575699,40.27334213,19.52525711
9.540994644,11.17270947,5.647725582,5.256278038,1.407428503,6.538518906
0.816536665,0.022906469,0.066915572,0.062570751,0.506557941,0.29968524
2.958294392,1.430434823,3.444769859,1.586429238,0.727272749,1.199153185
0.289814532,0.110477082,0.207446277,0.032487229,0.126211941,0.055321958
2.326642275,2.665066004,1.720180392,3.278824568,8.75774765,4.320293903
1.718980789,0.79629457,0.481063485,2.140089273,0.151984096,2.087417603
4.62679863,2.968554735,2.472113371,4.474087238,11.83572674,8.696792603
0.518460751,0.337933391,0.523608983,0.236690998,0.644233167,0.3588579
0.096154861,0.215098605,0.026775206,0.211690143,0.337504804,0.143412754
5.397469521,0.080455974,8.244216919,1.406162143,6.486440659,8.622977257
0.246077314,0.109136812,0.25854364,0.223490655,0.177594349,0.206186295
18.85699272,17.97531128,12.9281683,24.68424034,14.6099472,24.33603096
12.34460068,9.965417862,11.59158993,10.90542984,4.341113567,13.39965439
35.12566757,29.03011703,15.01036549,58.98485565,62.45175552,138.3842926
5.394696236,5.087527275,7.026422977,5.496705532,2.169253588,2.905313253
3.838446856,9.226854324,2.560231686,7.469634533,6.1308918,7.560326099
3.530941248,2.51832056,2.190582752,4.477293015,3.48632431,3.519372225
0.033948217,0.17532967,0.126356885,0.095690109,0.154771015,0.134282678
0.817160726,0.333876848,0.767924726,0.411576152,0.341748685,0.379309058
13.28514385,9.98369503,4.557270527,8.801424026,1.939148903,7.377472878
3.233974695,2.692372322,1.646770477,3.155797243,5.731566429,4.216126442
0.146430925,0.098545596,0.188552544,0.230315223,0.178085566,0.187335148
1.246767282,127.6988373,115.6526794,17.82974052,11.7124176,0.579511404
2.224822283,2.44794035,1.975716591,3.850044489,4.055738449,6.784697533
0.126801878,0.035218824,0.040205982,0.073531516,0.074821949,0.056436237
0.125592962,0.114102967,0.141551793,0.048516482,0.899667501,0.063028321
0.13370952,0.3104406,0.202931806,0.107432775,0.116164319,0.06161553
1.201074719,0.573829532,0.927017927,0.657382011,1.205727577,0.852030873
1.090760946,0.461665243,0.475963265,0.373784512,0.617199421,0.543989778
2.246697903,3.013742685,3.223026752,1.976277947,1.744097829,2.541629314
0.894193113,0.689326406,1.071303964,0.695601106,0.52867955,0.716202021
0.691801012,0.692802489,0.6912902,0.805627823,0.443300873,1.004646301
0.47474432,0.227990881,0.279628843,0.071547955,0.132208332,0.27342999
0.200804293,0.132343084,0.251390219,0.189268023,0.123964503,0.23258768
0.483272702,0.341563493,0.553584993,0.330418527,0.296559781,0.37526229
45.0823288,76.35771942,39.65647507,15.37239456,15.41761971,22.65175056
0.258946091,0.229037285,0.502780437,0.692609131,0.129630864,0.687012851
0.040556505,0.116743945,0.150293037,0.06926515,0.242141336,0.188481703
0.46063441,0.625468075,0.445065975,0.522208393,0.330437243,0.411795586
0.43862021,0.283266753,0.305228531,0.297371328,0.311667293,0.347830504
0.462159812,0.433713764,0.312378675,0.17452541,0.191522285,0.139474675
0.030893948,2.457257509,0.181851804,7.47497797,0.081774883,18.80620956
0.391228974,0.087658502,0.295126855,0.624755144,2.957110167,0.955223322
8.281851768,11.81917477,10.85782051,13.49706078,8.667859077,14.81265068
0.553128779,0.656859756,0.198377833,1.199572563,0.542580724,0.648905933
0.305498332,0.452885628,0.335263729,0.673766732,1.201450348,0.772369564
0.021535385,0.153829888,0.467704266,0.130215496,0.048056513,0.166722417
0.062848456,0.161839068,0.522720575,0.074724823,0.145453706,0.056305051
0.100616992,0.283140421,0.112601914,0.37214604,0.287517309,0.276723623
16.60564995,14.18645096,10.36128998,32.41496277,23.95549011,39.56460571
7.658865452,6.771425247,3.657661676,8.162778854,4.21580267,4.82801199
0.305474073,0.110018194,0.362837702,0.117209427,0.080949001,0.175477505
0.077913426,0.036655284,0.053890001,0.045496419,0.622746527,0.377772808
0.599999964,0.265241623,0.45628646,0.804203033,0.487978458,0.536233544
0.811405778,1.035924792,1.557763815,0.497667015,0.39230755,0.940609992
0.118003115,0.099324502,0.526537478,0.209688351,0.101047613,0.080662519
1.358641028,1.054308295,1.283241749,0.303034723,0.382884175,0.45286274
1.156248927,1.006934047,1.791780472,1.987284064,0.622044742,2.023231506
0.322097391,0.424862444,0.50376755,0.756117582,0.497000903,0.622339606
38.67221069,46.49621964,68.63545227,42.154953,14.66408253,17.82523918
3.437302828,3.795309067,4.456911087,8.509350777,10.72663784,10.22669125
5.918183804,6.160076141,3.243986845,4.924310684,4.535930634,6.889613628
0.793101072,0.356990576,1.226481557,0.136064455,0.184331074,0.272616923
0.507401645,0.450484663,0.39389953,0.758325934,0.428931862,0.546650171
0.630438566,1.187006116,0.396202773,0.456705242,0.840386987,1.291441798
0.655295551,0.127155855,0.556184411,1.572715878,0.09055391,0.446830064
0.181865141,0.202974334,0.413247347,0.084092617,0.039966926,0.142760798
25.30352211,22.13685799,23.58165741,5.912734032,7.158109665,7.637889862
22.13035393,28.76171684,18.67032814,18.49403572,10.92145634,27.43592262
0.684728682,0.234315827,0.707215965,0.219907373,0.230358735,0.060271285
0.493673086,0.248531669,0.862294793,0.310749799,0.829225898,0.897781789
2.39563179,1.876870155,2.325754404,3.307854176,3.245994091,1.689710617
0.965609312,0.978409231,0.887433767,1.338129997,1.496282458,0.930043459
4.205235004,5.663757801,6.068572521,6.596261024,6.844329834,13.54916096
0.093916848,0.137872472,0.054800931,0.201282278,0.404404253,0.16104582
0.26299879,0.071128041,0.53561908,0.163790718,0.127553493,0.066024601
1.805546999,2.269839287,1.458491087,1.521852255,0.756044149,0.965340257
0.794730484,0.071099415,0.99529469,0.198650062,0.32551837,0.333569407
0.115850948,0.088874958,0.097659841,0.14266786,0.092867292,0.080546625
0.048383761,0.170249566,0.116162688,0.08871986,0.053926758,0.045441687
4.214595318,4.140402794,5.194301605,4.963490963,3.559506178,5.22669363
0.730802596,0.422533184,0.981474757,0.256203026,0.433142245,0.191048428
0.094785914,0.025696162,0.16801025,0.08406768,0.067035973,0.102029562
1.131946564,0.337123513,0.153861329,0.271747112,0.07574477,0.098317586
10.29051876,6.451416492,5.862591267,10.4053421,6.417269707,7.32239151
0.32827875,0.450054616,0.35243988,1.317328572,1.202987313,2.273231506
0.221858218,0.20094119,0.278862178,0.423223525,0.546490431,0.210858807
0.212771729,0.082577668,0.31047681,0.092114694,0.059710275,0.072390594
0.551326036,0.441955835,0.41857788,0.75152272,0.744147956,0.375
0.35975039,0.338617831,0.424007118,0.422475547,0.197310001,0.283505678
0.162101865,15.4650507,0.06129539,0.082122892,1.183305264,0.126661971
0.333367974,0.338997692,0.145302907,0.550845981,0.28665185,0.917640924
0.652868748,0.349791229,0.763680041,0.781585038,2.090457916,1.081797004
0.641983032,0.997652769,1.007666826,0.269093961,0.54084307,1.12987113
25.68313217,21.3936367,25.74939537,20.56812096,19.16458893,20.60926247
0.311873794,0.439232439,0.417524904,0.326254696,0.584685266,0.372897953
40.99150467,39.2933197,49.50809097,33.5415802,19.28021431,42.00764465
2.760200977,2.062209845,2.617748737,1.179305434,1.231190801,0.954998493
0.651378095,0.072026573,0.062793598,0.638432741,0.388063699,0.733663082
1.003882885,0.09778519,1.720410705,0.13252911,1.030960202,0.528289855
1.053874135,0.974395692,0.994406223,0.126349822,0.401129425,0.487747312
5.679320335,3.371665001,3.261492014,2.853641987,2.428163052,2.907786131
0.355590224,0.295916587,0.032956805,0.520641148,0.800788581,1.320631027
5.24492979,4.230707169,6.977724075,6.122529507,4.578369617,6.627323151
0.036265925,39.47608566,35.8889122,18.18343925,0.055342551,0.05101452
0.681955278,0.380641818,0.649962127,0.56587714,0.141476065,0.276974678
0.455018193,0.100872658,0.431048691,0.257552981,0.177554235,0.305129647
0.17543076,0.057595946,0.186410472,0.130977735,0.111787602,0.064538524
2.83484149,2.54770565,3.387187243,3.836509466,3.572538376,3.77922678
