Plant1-Measurement A,P1-M B,P1-M C,P2-M A,P2-M B,P2-M C,P3-M A,P3-M B,P3-M C,P4-M A,P4-M B,P4-M C
4678.908621,8778.766686,7391.058542,6786.170996,6421.817604,9092.280235,4826.916767,4911.830717,4821.345227,8206.455654,4274.758327,9057.648908
13319.64916,26590.63275,25667.47933,26047.14861,21438.418,23705.37735,19917.3136,27082.22605,16894.19072,29147.36131,32714.80537,41154.05324
29141.3669,58863.83057,53739.76156,54090.15549,66316.85069,10771.88374,23920.74109,26820.17405,13822.78128,15844.05944,18775.4233,29146.82529
6591.375468,11168.53973,12111.59938,9200.141955,8665.815447,11141.66799,7061.821627,7941.378033,7431.056436,10919.18992,8077.256978,11515.10796
1043.011429,1723.924141,2843.545511,3579.527858,2822.181656,1673.454828,2075.285797,2053.934511,2204.871236,3360.136692,4104.1993,3896.989295
25332.91585,25600.33098,22519.34994,29980.04228,23157.52318,25567.5299,21365.03292,36469.59798,32933.10101,37082.95961,21216.68758,24883.89213
2971.889574,9716.903604,5255.648635,8022.903671,4301.098432,4538.867647,6112.51625,8458.158401,5553.422611,11325.04793,6945.905242,7750.675698
4757.812984,5532.509301,4283.251505,3815.788536,2934.973992,4083.362842,1929.398134,5562.912196,2001.593474,10364.25979,4275.187854,8021.605974
5826.942767,11118.31752,12047.19445,10498.45168,6982.089109,7924.052451,7860.104842,9953.674855,6097.241743,14043.15347,8377.326381,12287.46734
386055.2939,625132.2637,665669.252,576654.2531,506766.5707,560656.4019,454240.1636,423242.2992,309119.437,682452.1004,454389.3503,886749.9439
1034564.318,1675251.043,1783883.465,1545337.995,1358050.569,1502466.401,1217288.488,1134219.34,828388.9497,1828858.723,1217688.284,2376343.144
1025544.886,1660646.042,1768331.396,1531865.589,1346210.952,1489367.753,1206676.049,1124331.105,821166.9744,1812914.555,1207072.359,2355625.954
1441.914491,2478.157539,1861.947063,2033.381238,1580.326764,2302.278468,1419.993206,1471.356851,440.2545885,2480.284422,1152.646907,1932.114405
2204.415633,4342.569775,6188.574893,4031.054157,2941.96608,3135.987248,2115.72505,3384.713715,2237.310127,4378.883507,4564.870679,8103.886169
9755.255851,21644.46126,21057.90686,15660.08385,13928.38658,17753.99424,15528.91244,17215.68411,8012.575132,18714.44262,12007.22431,18019.40709
2158.457613,4134.883776,6002.95795,5724.73813,4249.648615,3072.366132,2091.338422,2967.662603,4039.069679,3547.824113,2090.256213,3678.139319
10706.57494,48014.57104,10232.02141,16747.81142,19379.89961,11794.62669,12749.57012,29606.6665,50423.08099,16423.21258,10422.63933,14809.21878
1505.139467,2005.380383,2462.986339,2941.76615,1721.149908,2483.095689,2172.383602,2005.010676,2021.808483,3161.278464,3280.222913,3544.732038
2697.170896,2770.468692,2407.230429,9760.523517,3485.191978,2864.224083,2087.660313,1732.477614,1421.242943,3653.645175,1681.785053,5781.575574
22025.3729,31607.88291,34181.81782,47018.27973,27740.36914,31676.86091,40212.97894,25967.85616,40590.89993,30152.49077,31138.63437,43956.07223
3985.587263,4364.001981,7896.152162,7774.027655,6357.452541,7868.980537,6638.090224,2437.374913,935.0241193,10629.38814,5822.605238,6074.624704
15344.1711,23981.66678,26056.75801,27952.72499,17004.72634,24598.45616,25666.66823,24273.47551,19056.20689,28046.86506,33326.36098,35642.81687
1806.927895,3028.065603,3433.011669,4479.215397,2271.465158,3205.94644,2778.851652,2387.199252,2696.19165,4553.426168,3877.878813,5536.93607
9093.479069,17302.00892,21556.16131,17171.31791,14638.98864,18602.18668,15979.31789,17108.74617,9019.209118,24909.27541,20437.49706,26471.17436
53349.24448,86511.00489,91363.41298,77144.01069,71690.25187,96403.06327,74360.36027,110242.1255,56911.29536,107998.0026,92372.01446,131826.756
12287.39133,22681.34925,24624.80282,22385.10345,17712.84961,18848.98457,16694.9918,20444.08077,21386.92744,27343.51183,18346.27168,29270.43738
10842.22436,38268.63247,25610.55811,18306.36735,16745.52425,23150.68779,14030.0028,19938.17389,9513.398128,24940.45413,13466.37549,16041.75009
8263.270572,17890.68526,18380.35564,17531.02666,18423.47822,11980.63653,12074.57183,9656.680904,5595.253903,19801.08364,15851.80927,18680.0038
3694.607854,8202.939349,5984.022485,6103.183973,4983.902783,6967.040838,6979.994464,4949.28484,7512.236008,7747.010757,5565.521024,7009.065989
1562.595898,2961.889812,2641.073051,2888.301905,2956.186157,1785.25967,1626.300388,1143.415733,1337.694676,2951.465585,2185.36287,6037.240093
18613.33964,32169.94116,33682.48083,31104.47027,27726.88599,32595.73421,22475.2421,23946.6348,22633.77563,34874.86653,19823.92044,39969.62082
11854.26282,20488.04486,21451.33479,19809.47926,17658.39984,20759.21934,14313.78957,15250.87427,14414.7547,22210.72853,12625.24446,25455.42065
64296.73667,108917.7038,106141.7615,108742.8835,85239.23971,121330.8624,92127.06021,95480.08317,76862.92467,126317.289,113027.8855,167962.868
8541.154544,18054.67128,15584.49024,13694.50003,10573.37457,12217.08517,10983.7769,15660.54312,8857.315542,16846.61116,12902.06636,19563.32804
81455.78941,126816.3768,138851.5342,124515.0202,102884.3614,131265.7575,92342.76697,98732.78127,81024.49879,131051.6788,76251.87431,171473.8697
1472.406817,2260.634187,2268.484419,2292.788325,1644.811725,2014.572886,1879.44593,1898.08312,1130.852517,2518.429679,1411.633016,2546.889857
91221.84065,150244.8861,161840.1507,144291.271,114176.5396,121234.7449,99795.29237,120536.6026,66461.09543,165910.1145,100508.6096,181988.5006
1734.964831,3393.239398,4059.617332,2967.193889,2160.766736,3867.37073,3144.817751,2836.14293,2252.120896,2773.643574,2394.166163,4277.368179
7656.588602,12491.81686,15014.49113,14515.98921,11567.80314,12507.71347,10865.98407,12187.6817,11620.46424,18522.34856,10656.60066,20817.11933
1455.955168,2421.034516,2053.385222,2107.335021,1891.300075,2363.791677,1316.999588,1348.507647,1774.514169,2182.061559,818.7766955,2483.55541
9115.473248,17840.43887,12756.17962,13349.48668,10463.49297,11820.42617,9503.214576,9040.36524,7214.267326,20067.3031,9832.007658,20242.06987
61735.8231,99712.99187,99689.06105,86376.33258,78120.19595,138094.1481,127711.666,92128.35885,88752.89963,116619.1818,123493.6392,137503.8567
18234.20268,24397.43338,36527.0143,26474.52145,21498.40748,22397.25099,24166.63813,26322.03875,14725.02728,25592.89923,23666.58709,26536.19419
2100.973266,10738.32577,2962.259654,4700.059136,4802.857955,2773.915741,3410.548019,4470.545581,9572.57726,3340.907748,2510.829529,3281.983449
2525.175693,4177.635472,4915.852712,4510.837921,2983.040274,4486.201129,2854.268973,3104.742299,2275.633246,5611.677244,3255.957452,5008.455817
2417.61991,3644.459635,3954.513487,4092.712682,2758.561205,3346.587969,2736.375628,1886.45569,2488.095399,3076.545071,2187.24266,4260.404344
3799.004908,6745.139424,6493.200129,6023.67676,5748.270069,7109.919506,3999.008377,5480.797103,2172.319727,6659.899319,3252.953114,8168.480737
1565.347913,1929.939663,1601.404066,3586.350135,1950.18847,1295.068037,2088.774459,1593.085287,2422.52959,2204.557187,888.1576331,2040.536138
333.1400154,794.1748813,477.901123,1036.883227,1080.995262,879.6034483,458.8589331,1662.096124,1320.743069,1948.311544,406.4003677,830.0457023
1979.611897,3525.276891,3890.667585,3635.699846,2519.386126,2803.540824,3227.777238,3420.106585,2097.487261,4119.604854,4009.041892,4529.026339
62416.8907,236246.5829,311633.3253,187111.1006,152792.3028,238483.5476,245915.4518,80075.7524,43270.58094,90113.44055,118783.7413,86366.62953
8486.323209,10135.19268,12487.29195,14074.14119,10576.13092,8092.949391,7638.241997,5599.290236,6061.947512,11789.20139,7836.879489,11584.04906
105841.1963,146986.6023,182973.6678,173499.0318,130855.9141,173895.2581,150917.3431,147124.9662,126205.9032,192355.7839,168132.6613,220136.7419
76140.59028,117037.5884,176402.7768,107185.0711,106561.6581,156781.6911,89335.76689,32879.96641,57668.88025,160616.1286,114430.4243,99011.10939
205512.3038,363003.6896,371860.408,324319.0899,249050.7715,359886.3091,273208.2425,311472.6145,285658.3495,418838.6059,288579.1683,498035.7357
7686.454713,13750.11808,13277.15381,12656.222,10129.69347,13278.54419,9899.446459,14469.56081,8802.550263,14632.27906,10276.68858,17982.8359
1912.321687,3697.619622,3593.501587,3115.331974,2401.249405,3737.556764,3752.117637,3043.856381,2772.028572,4555.694857,4415.564217,3913.330264
1965.755621,3613.315602,3499.054427,3968.925101,2776.950739,3119.800987,2663.523886,3410.992558,2297.165842,4288.457806,4264.555496,5130.705862
1690.42712,5371.933391,3871.651353,2527.295105,4297.083219,2868.787251,2909.684011,2568.549107,1185.316765,2894.340195,1980.929102,2697.887879
25245.97828,38506.75185,42053.92939,39648.04486,30625.37669,32672.62257,22832.50897,29646.20211,28994.73882,38905.13387,23902.69368,42674.95845
14654.57727,24887.71398,27081.3211,24506.54034,22748.98293,22316.88055,20095.81165,25020.82122,22189.0408,27994.87747,26961.56764,39121.51718
2837.388236,6755.763746,6110.528171,4571.386727,4124.862293,4179.321284,4151.074415,4211.979143,3709.48804,7255.212907,4190.70518,6314.02903
5642.95814,8255.558438,11257.58909,13842.60874,6655.319958,10300.01849,7106.826311,6621.955974,4653.005967,11039.11809,11887.5738,14788.10734
1087.394132,2101.120831,2733.47225,2711.009155,1456.78027,1986.081607,1512.244409,1956.051144,612.1593498,3686.804131,1693.677317,12418.51445
23330.42717,51663.60307,37281.05807,34414.07029,24065.28409,62237.91978,36611.18365,55740.72883,22415.21183,76470.70254,48861.36838,86974.3815
60579.77365,107859.315,135381.9903,147978.5425,107962.0591,60960.7805,105983.1594,25328.96944,29215.09716,50562.24782,67002.4792,80360.29752
1029.597352,857.6419202,727.7116385,904.9237705,582.7856907,554.1555843,526.1345769,337.7618865,323.0375843,637.9901712,842.6991953,885.0077815
115921.9331,232485.3162,167902.294,155537.1252,213540.8957,192093.2503,160578.3533,110595.3252,101302.6101,166111.662,108117.268,214904.9827
6865.398628,10504.96849,13384.61726,12507.73276,12020.19251,12593.26267,9521.453757,10825.93035,10783.54829,13484.22564,10663.47234,17873.25588
1969.970545,3587.972329,3853.007956,3346.718835,2887.800513,3997.47891,2869.90786,3729.689716,2916.214808,4041.075251,4214.292244,5619.483125
2325.794184,4956.235283,4043.801058,3809.235274,3136.572789,4295.768327,2854.952066,4991.881128,4345.108704,6607.207935,3763.771455,6895.32489
5870.609444,9151.945823,13963.94822,12478.10275,10071.93237,9895.105589,10513.6032,7398.541478,2383.279862,16059.49584,13280.20605,17644.97919
1538.151135,3229.483272,2880.94607,3358.434273,1874.713536,2783.667226,3697.085208,2743.170747,1979.584852,3309.603432,3528.661079,4052.221157
2639.744385,4530.036813,4253.850771,7660.027896,4067.992542,3663.269783,6464.603455,3417.66469,5499.538466,9082.876569,5733.03632,6869.323503
20044.25274,27875.5713,34548.8528,31235.42632,26505.93215,27693.45015,22500.32953,10263.15119,14519.50976,38667.04455,17914.30699,17095.88065
12835.01242,23947.83053,23710.24587,24365.18741,18833.97222,24597.92408,18589.75936,18830.85415,15786.8239,27018.51308,21140.27956,30082.6556
5959.30341,12365.28573,10703.1806,10951.84018,9133.230542,11609.59027,7722.370774,6870.763883,11340.64568,11045.69464,6817.628583,9338.139975
5283.505095,8531.06476,6826.677132,9926.538337,6138.170783,5360.951709,9304.758629,8951.303278,5017.975013,9715.570181,9537.317717,13275.67404
2534.908716,5205.8763,4507.007452,2631.715195,2651.400313,4441.829681,2642.952837,6002.064886,4355.142992,5135.436392,2212.416685,5877.022724
9203.724665,5566.698219,9766.618418,22344.43173,29183.40967,3589.345998,6746.611418,3785.802088,2230.384951,7709.734923,4028.57992,4542.34131
9458.090486,16051.43837,13174.85351,18519.00007,14456.60276,19820.68256,10607.19894,15055.20547,13207.77124,19500.33779,15245.53136,27977.23916
15372.81559,21065.28163,30325.92814,26688.08885,23358.6998,30730.44554,20511.30139,26147.97599,22712.92929,32204.87955,25168.43541,46526.77232
15682.35394,25806.62951,28107.52598,31125.75899,22504.85015,27505.51385,22377.95437,19400.70336,18681.5407,31194.15598,31609.53818,47189.59931
3229.876272,5158.808271,5852.621757,5254.060007,3943.461476,3887.171791,3744.036433,4057.793351,3296.848182,5838.45414,4010.207598,5833.097108
1063.355231,1251.742898,1455.07437,1380.329588,1057.407097,963.1737672,1202.913125,1492.253356,873.6857661,1892.781842,980.7236752,1140.038742
15086.8416,22301.55756,26331.51536,37674.12416,21054.24576,27151.41469,19947.43747,23688.61334,26915.07979,33768.90911,30317.34336,41572.28648
3287.651576,20994.80817,6681.832001,7295.041074,5143.606602,5015.203415,5303.708448,13437.32533,17826.34157,9071.245709,6466.948822,7701.476951
28548.23433,28394.43763,35033.20649,41500.32257,27441.72321,35768.74063,34604.78529,49699.25753,25584.45295,51847.12594,44372.27268,47158.60266
1352.493817,1722.392848,1384.242362,2095.503319,1536.213348,1819.190954,796.1247635,981.5095778,758.8293247,2049.88683,969.0625594,4728.493031
4046.603116,6642.002343,6543.004881,6699.08885,4808.511121,6935.935452,7275.977904,5055.456464,4570.785288,9624.18043,6923.719004,9018.715059
2848.798518,4483.005345,4716.048595,3735.625457,3414.954205,4017.649386,3188.349842,6022.938606,2733.74709,5985.877628,4459.297444,6941.1158
2058.396953,2435.683815,2446.800736,2941.141031,2181.679245,3542.030761,1373.695275,2217.564005,1080.523199,3916.591423,1550.860136,3495.307569
5401.245061,12068.74617,13956.11,10525.6687,8495.15853,12615.36812,8717.913846,12357.85913,9468.797378,12612.7398,8871.522773,15628.18368
2134.619401,4283.130053,4086.41832,3435.1337,3501.588022,3933.418671,2943.814153,3472.387357,4088.715381,4750.796573,2763.825447,4470.937214
6512.375529,10974.75596,10814.01013,12907.06273,9952.739667,10605.26279,9169.278087,9336.49,8419.945254,12071.05383,10368.42641,15530.34094
23190.49715,44274.74545,49231.89211,43938.34956,36292.25114,48169.46824,20540.90228,34640.57962,27888.91006,38260.07698,27436.52978,53045.99661
2546.783362,6140.883938,4519.051932,2911.982782,3613.184869,3734.409065,3481.486856,6109.286917,2770.280055,4624.325108,3018.950548,6435.603593
21902.40626,42657.87617,47850.27113,37747.14252,38456.42427,44765.19755,35235.53884,38124.74856,35647.19518,47471.55381,38813.08047,58284.75543
6460.366347,13668.04772,12597.62149,5730.308737,6628.093316,10252.70821,4928.882263,10003.25714,4839.61205,7404.377649,8578.185078,10076.52762
3269.932263,8889.189692,5572.816675,5267.921287,6641.641378,4027.316567,3946.276549,1865.755161,2124.866947,9369.723243,3121.102149,4823.570979
47990.87619,87522.3551,90703.09305,77131.60989,65601.54125,73604.94071,58724.74323,71594.10225,60420.44603,100194.8045,78048.93917,139871.9742
14984.60813,24500.65465,23795.62401,22155.11291,18655.19187,23243.73524,18808.29954,26306.77888,18702.18336,31092.90712,25780.48936,25729.82263
3653.811846,9403.174034,5191.870348,8207.232939,7355.478733,2882.311379,4503.401299,3787.998732,4235.640597,5290.044415,2557.449779,4486.860673
3809.76966,7103.317162,6711.92213,6466.165684,5105.674789,6682.722187,4505.288197,4395.129053,1556.131265,8129.191584,3062.236988,7787.147233
1166.395075,1916.828688,2175.779114,1717.324704,1449.123917,1668.020352,1431.392478,1719.137313,962.3647748,2165.036904,1434.516398,2252.693881
5638.875837,10574.37719,11024.00855,8360.279012,6754.774437,9144.093441,7637.572045,9774.370131,5313.536167,12413.41421,8491.613789,11687.8907
1261.84006,1906.130389,1530.98882,1218.762181,1347.233516,1311.066652,1432.661649,1640.580692,1479.105111,2839.478889,1265.437493,1452.047732
5756.963374,12683.18724,14039.20609,9880.351095,9643.704907,10622.8634,7835.333372,9632.985204,5629.999369,16103.44674,10485.70517,15167.59186
1585.080413,2129.471773,3744.509684,2540.229404,2195.889051,2987.024678,2491.790909,1986.833832,1610.961135,3945.181186,2790.398604,4933.571921
917.3339044,2026.03437,2283.783619,1903.515757,1521.47009,1895.075623,2386.74215,1861.742635,1303.884545,2344.382625,2381.375629,2291.413123
1001.861012,2379.741239,1700.748734,1813.133856,2228.882807,2398.221639,1496.511533,1562.854005,629.1590003,1975.5177,1545.455348,2223.107035
3586.593638,11011.70301,7856.833502,7126.370361,5245.917842,9239.524291,9213.701105,7440.958196,9234.055015,5450.798389,9817.44131,7963.956651
5304.087975,8803.829849,10684.35873,8830.017022,8130.391506,10141.0595,6913.5583,8626.703412,7379.103446,10850.37943,7822.789069,11197.02364
61382.83166,106396.4699,114028.3763,86546.40906,77396.03972,83616.68979,71857.9393,121087.1271,62780.87298,118241.1226,84641.97932,143596.1443
19334.04742,25030.53245,30302.57483,26884.04995,24072.70247,31034.73822,21656.4441,30615.42633,24600.06322,40781.46705,26895.32847,39877.12454
17385.3782,29816.4349,34282.78026,31486.35631,25954.34491,27447.59431,19020.00531,25495.61314,25259.1754,31219.9427,16046.86843,36887.81477
4328.435525,5775.62794,6215.162014,4370.127998,5014.828308,5988.000168,4913.041382,5945.260713,3791.517394,7137.105811,4160.27615,6848.029294
4411.960522,6185.538802,7404.054956,9183.196382,6127.342805,6227.01691,6114.696552,5499.816046,4090.528739,11022.46101,6470.272143,10091.94592
948.2501373,2301.748957,3200.067655,2849.858719,2317.688024,3618.443359,1857.968546,1294.014931,1447.458767,2570.807013,3231.893257,3175.867722
1181.01786,2693.45159,3035.061874,1449.439559,2115.279414,1235.396446,954.9653549,1597.01522,1787.739541,3552.21611,2181.555885,3537.68235
31773.60343,49098.3335,58455.56292,52631.84174,35307.83361,38592.3075,55047.14064,35181.49276,28312.24925,65304.16721,81267.98805,74039.85757
3112.007513,5740.028154,5444.079147,3971.206882,3890.392901,4947.876181,3917.581796,4920.005365,2975.295903,5913.976026,4191.683509,6460.007938
10122.8752,16660.97619,18127.0171,17273.22253,12312.11309,19977.3176,20562.17831,15637.3108,8598.478165,25128.47183,30437.20041,25955.76802
44022.35208,78965.92378,80613.08247,89549.51277,58438.85171,74775.85952,81940.27207,64154.47495,46524.14046,97420.64022,104452.8134,119758.9989
492657.8385,1077594.744,1048899.345,874361.2845,738413.9818,854118.1759,635413.5278,703180.3263,452254.7981,1024237.414,609003.8877,1230555.437
5404.483611,13322.62905,11493.39412,13599.22188,8469.071283,10727.85567,11679.67602,9016.745634,10629.9035,15615.52362,9584.159256,14328.27171
9202.107507,18280.37527,18657.17219,14205.73531,12919.05071,17607.36406,17210.44233,13768.15889,12152.94648,23841.71885,14075.76056,19254.46591
3558.259224,12222.06291,4727.551943,5866.296449,5871.507039,5452.480242,4643.701733,5612.343548,16985.66228,6393.219232,1970.742419,6704.964335
2553.046273,4656.614482,5592.622917,4771.551638,4965.10865,3950.330819,4197.285282,4503.685059,3179.051991,6007.975884,5166.327691,8230.351358
58574.31056,90261.42269,98180.45798,106440.8698,77435.80826,88347.76106,71620.47372,92044.48682,87669.9272,117573.482,97977.35814,144178.9005
4853.62394,9178.21307,11463.82338,8188.44749,8068.857006,4628.476054,6051.031594,10463.60041,20226.57335,9171.011239,8845.648369,10223.72119
4174.109362,8002.677975,7195.590874,7652.772935,6354.788659,5832.41026,5378.082663,4847.299625,1748.273577,9343.031929,5526.392407,7730.227316
11471.29281,22198.06223,21199.1634,21096.86559,14646.9609,17518.6296,20402.68461,15476.72692,9586.8355,27174.55594,27540.10808,28748.00102
316976.0928,613379.4287,585777.7406,582951.0356,404726.5216,484076.8039,563769.3463,427654.7123,264904.5499,750890.4797,760991.459,794368.0967
10267.00942,15660.20105,20400.02717,18285.05537,14279.8908,19923.2849,16173.12927,16729.83231,16027.90418,17617.01946,18704.39958,27641.81636
9277.885853,24779.90652,14175.31353,14665.56176,16889.70225,9975.37366,6987.432796,15616.14077,11273.86622,17487.02021,4757.312929,11684.18749
8613.538486,17037.62169,18260.05635,13333.90613,12764.17338,12289.59215,11438.41357,18874.40744,9640.488072,20929.51482,13226.61589,21271.15906
1576.660131,3472.675692,3491.720823,3205.141937,2055.200031,3729.247738,2156.803653,3118.177064,959.2272399,4231.636198,3506.431595,5863.027986
3180.999409,1029.063151,515.140036,1201.153936,50.97219134,55.80942381,612.0261226,193.4427555,538.4866855,2124.239096,1547.659008,264.6874122
14411.7049,15564.55208,12958.66272,13379.5227,16823.01515,7546.564414,10369.70992,26111.52598,10284.92716,35812.14781,16500.59976,35315.40915
12497.56381,23610.89184,26096.70074,21524.17913,15151.52065,17133.40719,19003.70457,21625.96147,13284.50551,24108.21923,27243.74835,28922.15151
2484.659087,4638.457545,4992.428421,3572.317258,3748.801571,3726.985759,3833.414566,3299.341195,3027.667391,5358.157697,3232.096981,5143.777859
4804.231077,9051.074087,9664.58235,7303.784196,6389.020531,11182.94878,7591.580874,8257.202899,8913.145192,11126.91862,9506.042809,12558.74379
1571.179109,5893.762895,5767.693795,2782.83074,3046.496335,4364.295589,2771.376279,1332.762401,1057.67338,7604.395822,2972.761237,2746.149865
1562.753371,3065.755294,4071.406407,2165.51619,2447.961676,2954.285221,3146.419494,2352.763475,2198.191964,6236.843633,2412.878332,5045.94744
2517.794698,3747.356622,5598.630651,6794.964362,3358.029773,5936.889593,3886.570072,3494.702061,2592.781888,5009.727756,7663.639519,9156.012331
3487.964835,6969.563347,6317.242057,6621.607102,4364.315513,8724.114249,5557.74556,5111.026611,5568.809593,8876.282408,8313.574475,10814.5323
2159.117957,4691.469366,3958.557542,3150.038898,2709.006053,3271.947519,2603.21608,3302.6268,1298.229014,5171.085037,3221.671149,4843.289462
5006.209354,9234.788008,6959.228839,8667.535397,6385.745951,9005.181393,8051.495678,4916.929558,3291.488484,7846.756157,5318.763236,7742.219076
1010.180956,0,1473.726891,0,0,1567.989964,1347.332711,746.4790192,398.6650462,2920.863354,1909.91038,324.5328674
37451.20444,61050.79111,68579.62416,57921.31689,46937.65502,74730.23607,51470.02267,59266.61743,44359.48831,85622.67723,55634.10998,103749.2029
4728.493928,9481.805211,11122.03079,7158.160472,6513.946975,7165.506951,4833.505213,7583.884934,4533.432161,10474.76236,6456.886484,9942.591431
3588.136079,5261.912327,5632.702725,6428.862839,5099.762112,5537.739745,4183.211432,5005.531516,6507.441719,8697.557387,5823.157677,10698.88332
3499.087564,8286.92019,6598.324847,5752.818752,4166.264069,5076.593423,5238.920605,3855.884719,3279.947224,7434.438166,4972.673845,8125.414075
23405.55472,72519.27026,56095.03885,58541.4524,46512.66391,38167.41833,40121.95633,65703.83341,33228.81858,90558.09374,59994.19443,87852.57705
12722.39384,21586.09274,18916.61891,26301.14889,17427.55226,14918.6046,17563.8196,19072.29496,17138.83375,36802.49769,25739.83178,25972.7584
15116.47489,32405.39932,32614.92653,29866.02633,24419.28169,34829.16473,22226.68256,31193.85404,10269.8213,44605.78885,37573.62536,44776.35573
2041.215535,6183.244186,6881.136791,2454.383411,4200.303766,5955.587575,4153.965926,827.8047485,570.979956,7443.39074,5095.094731,2101.103405
10032.15697,18564.58992,16143.91672,19318.59091,14391.65881,15301.27099,17115.11326,12866.65706,13054.68775,33146.19312,17443.86063,22348.21757
26131.92967,36212.76487,46287.52735,43690.12705,32435.1887,40987.04972,37452.36684,35284.25725,33003.28624,51838.51988,46644.47872,54712.34598
40764.43173,72776.32019,82947.31731,71005.62056,60439.76368,61015.1828,53993.7036,65413.75595,46398.51544,87551.70245,68050.73786,109151.0068
5363.849525,11874.50966,9122.404515,8610.07208,7239.420063,7952.387012,6435.968768,8365.930014,20963.6906,9564.620698,6943.03484,8153.713955
2776.120107,3681.255658,4378.449639,4706.385975,3286.446808,4144.002642,3529.355764,2772.958057,6124.664077,2978.894872,2125.468352,5770.691333
22651.25385,39859.29154,45627.38409,36849.58592,31883.21418,29473.48878,30683.42026,35472.36058,20871.21778,43891.79542,30825.35102,40255.42477
40431.33779,67158.17784,65763.12141,58015.70804,48790.84802,65875.15993,47670.55488,63620.32547,59125.85812,77493.81896,58419.91848,100147.4854
3708.21409,7714.65519,5253.975633,8092.245027,5657.950683,6307.390393,4358.062426,3974.093841,348.6429943,7344.577189,2664.393689,6474.929974
679.1719173,1355.441278,1510.49884,1460.721689,1042.860965,1253.168712,796.1920878,1251.907296,421.4640923,2036.502335,1360.27318,1556.377363
20901.80511,32593.59885,35168.77286,32661.21172,23917.6762,31683.3482,35460.10044,28605.64995,20339.4591,42881.08007,57854.66644,46090.81672
29668.03108,61108.53448,58888.53106,43563.25112,44180.40103,48490.86141,39699.20198,41835.12118,32747.15393,52816.82406,45749.99484,52838.97802
345.6205345,850.4037385,731.8372017,732.6870352,508.4378935,860.662131,641.1384346,566.9700785,479.8129995,569.0172829,553.9970431,860.7665957
2074.119091,3196.172929,2956.193098,2918.401608,2135.746134,3630.381573,3602.310513,2273.355263,2080.605293,4063.483139,5695.33873,5156.075821
1520.684336,4170.256371,3984.988648,1945.976575,2657.177985,1154.19022,1607.655747,2306.950302,1482.418123,3471.879195,1063.744189,2973.219278
1312.242482,1293.371969,1248.744865,1394.0695,1372.158042,1421.96538,1059.916813,1077.235148,1081.077972,1550.056826,887.9462918,1345.330949
7068.155015,6201.069632,6554.664692,8754.596074,7309.729278,10581.38666,5006.791955,2184.437073,5163.82437,6880.671817,3807.396125,9728.931031
32189.71344,55960.62382,63001.45101,53481.19679,40590.83165,52462.59087,43828.67112,37852.39477,38708.07407,54364.52904,44326.13791,59756.1559
26564.06923,46263.96621,32134.92269,35319.87077,45046.60751,31156.70759,35013.46005,39445.93774,36250.92803,50375.19451,25437.35687,47410.41554
3838.98761,5819.431966,5074.391404,4841.238957,4714.350193,3685.337234,4150.228453,5229.785174,3695.430218,4929.079327,4814.544359,5682.626868
3624.281985,6575.784325,7931.429701,6916.35275,4170.767655,5856.518065,4652.724497,4535.437696,4556.630256,7074.798921,3409.315162,7460.843354
4736.714412,7223.228271,7006.074573,9381.544667,5758.803822,7776.522424,7288.952262,8745.981494,4225.35809,9207.26436,8525.635495,13184.54906
1736.998929,2686.04978,1805.839381,2507.905052,1859.096171,826.9639265,3711.547652,1316.29592,2711.842501,1443.23875,2164.290738,1310.941512
9516.009178,14224.95097,13066.29727,15909.66011,11748.06471,8814.974833,9173.568776,9779.592373,6479.90092,11270.97125,10883.13803,11313.34703
1769.712484,4452.239361,4150.915174,6500.749608,5186.609708,3194.294166,3162.186886,2483.651997,607.985862,4932.968068,1449.215864,5301.818108
376.8698992,1099.627759,2320.746353,1402.858028,967.1346428,1214.198862,703.0986921,446.6926802,0,843.8209877,1079.417091,1925.628794
28685.19798,52144.71223,42757.26742,64472.6886,41189.22545,52227.09357,50293.56448,27884.23441,7572.737618,39941.00386,25936.26525,45431.82631
1483.548233,2152.782944,2632.136518,2386.516707,2125.689972,2653.103536,2926.964564,1860.633037,1929.718103,2908.262075,2450.896741,2941.086694
8222.917941,16350.93629,18640.4726,11240.161,14074.25714,12238.37404,7178.192379,14115.0334,3838.777192,13661.71411,8697.846023,16130.33444
16870.80563,30735.72804,30285.37665,25341.09437,20876.66625,26149.06276,19237.76858,30133.24831,18513.07599,38692.06296,25350.80705,37783.12553
23702.23441,38558.08665,37530.50789,35745.24348,24762.28077,24691.48635,32121.23165,28474.39963,27743.00135,58084.41344,32687.90862,35602.6331
13346.6845,29758.27454,25144.15142,23459.43449,17595.05561,21384.65473,21197.33459,22939.19002,15013.41547,30060.22014,24102.03971,28341.70332
1182.592574,2965.354556,1727.646851,3287.055376,2074.549649,3141.592778,2062.879359,827.3593091,1132.747356,3040.097961,1238.960597,3731.278423
3785.779576,6643.431095,6606.432768,5691.82573,3661.419025,5679.567635,3944.733314,4892.387149,4050.547423,7231.95256,4647.311138,6343.228639
8400.382168,12145.88728,17464.97072,13750.16589,10454.52616,11282.34908,9920.958532,10161.84269,8836.870831,17023.95381,9188.931785,11170.56584
6587.789883,10575.87024,9019.947787,6355.561951,5443.638665,9833.18966,6912.918302,6818.654492,8742.460848,13257.41172,8531.562832,13098.85131
